"subject","course_code","course_name","description","credits"
"Accounting (Graduate)","ACCT 5710","Accounting for Healthcare Managers","How to use accounting information to understand and evaluate the performance and financial viability of health care organizations. Tools include management systems, planning, costing, budgeting, financial statements, and control mechanisms.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5720","Seminar: Accounting for Small and Medium-Sized Entities","This course reviews and discusses accounting standards for small and medium-sized entities. Alternative financial reporting standards available for small and medium-sized entities are compared and analyzed to provide useful financial accounting information.","1 lecture hour(s)"
"Accounting (Graduate)","ACCT 5730","Specialized Industry Accounting","This course introduces students to the unique accounting standards for specialized industries.","1 lecture hour(s)"
"Accounting (Graduate)","ACCT 5750","Leadership and Professional Skills for Accountants","Through practice and multiple assessments, this course focuses on the knowledge and development of managerial skills needed to advance in the accounting profession. The skills emphasized in the course include: written and oral communication, critical thinking, problem solving, leadership, teamwork, managing change and conflict, negotiation, networking and delegating.        BUS 3050","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5850","Tax Planning for Individuals and Businesses","The purpose of this course is to provide students with an understanding of tax planning opportunities. Real-world cases and examples will be used to demonstrate various tax planning concepts.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5860","Tax And Accounting Research","This course introduces the student to the methodology of researching complex tax and accounting problems, identification of the scope of activity, defining responsibility, and ethical issues related to an accountant working in practice. The course is case-based to provide experience in dealing with structured and unstructured situations where both problem identification and resolution are emphasized.Credit Hours:3 lecture hour(s)Grading:ABCDFMode of Delivery:Face to Face, OnlineCampus:Main CampusCross-Listing and/orEquivalent Course(s):NonePrerequisite(s):Graduate StandingNeeds Permission to Enroll:NoSpecial Fee Applied:No",""
"Accounting (Graduate)","ACCT 5870","Taxation of Corporations and Shareholders","Statutory, regulatory, and case material applicable to corporation tax including formation, stock redemptions, and liquidations; stock dividends and preferred stock bail outs; elections under subchapters; personal holding companies, accumulated earning tax; collapsible corporations. Some sections maybe mediated using interactive technology.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5880","Multijurisdictional Taxation","This course introduces the student to multistate and international taxation. The course addresses state apportionment issues including resident and nonresident taxation, as well as international tax from a global perspective.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5900","Taxation of Property Transactions","Analyzes federal income taxation of capital and IRC 1231 assets, including definition and mechanics of transactions; property transactions including sales and exchanges; examination of the at-risk and passive loss rules.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5910","Taxation of Pass-Thru Entities","This course introduces the student to taxation of pass-thru entities including formation, operation, and dissolution. The course covers taxation of sole proprietorships, S corporations, and all forms of partnerships.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5920","Federal Estate and Gift Taxes","Covers property includable in the gross estate transfers subject to the federal gift tax, federal gift tax exclusions and deductions, and computations of the federal transfer tax.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5930","Tax Procedures","Review the federal tax system and administrative determination of liability for tax with coverage of IRS procedures in areas, such as assessment, audit, settlement, collection, and liens.","3 lecture hour(s)"
"Accounting (Graduate)","ACCT 5980","Graduate Research Study","Independent research under guidance of a full time faculty member, not leading to thesis.  This course is designed to be part of the culminating experience in the Masters of Accountancy Program. Students will work one-on-one with a full time faculty member on a research project mutually agreed upon between the student and the faculty member.","Faculty-Student weekly contact average: 90 minutes"
"Accounting (Graduate)","ACCT 5995","Case Studies and Research in Accounting","This course allows students to apply accounting theories and practices learned in previous accounting courses to analyze and solve real world accounting problems through case studies and research.        Advancement to Candidacy  ACCT 5750","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 2100","Principles of Financial Accounting","Introduction to financial accounting. The course focuses on the accounting cycle and preparation of financial statements using Generally Accepting Accounting Principles. Some sections may be technologically mediated.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 2110","Principles of Managerial Accounting","Cost terms, cost behavior and cost systems. Use of accounting data for planning, budgeting, and control. Some sections may be technologically mediated.        ACCT 2100       PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3100","Accounting Information for Decision Making","Use of financial and managerial accounting information to plan, analyze, control, evaluate, and improve the activities of a firm. Some sections may be technologically mediated.        ACCT 2100  ACCT 2110","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3200A","Intermediate Financial Accounting and Reporting I","Accounting theory and practice relating to problems of asset valuation and classification in accounts and statements.        ACCT 2100  ACCT 2110","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3200B","Intermediate Financial Accounting and Reporting II","Valuation and classification of long-term assets, liabilities and stockholders’ equity; study of selected contemporary accounting issues.        ACCT 3200A","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3210","Taxation of Individuals","Statutes, regulations, administrative rulings, and court decisions relating to federal and California income taxation of individuals.        ACCT 3200A","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3220","Cost Accounting","Cost accounting as a tool in modern organizations; covers budgets, cost estimation, cost allocations, variance analysis, cost systems, capital budgeting, and performance measurement and evaluation.        ACCT 2110  ACCT 3200A","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3250","Leadership and Professional Skills for Accountants","Through practice and multiple assessments, focuses on development and mastery of leadership and professional skills for the accounting profession: creative and critical thinking; managing conflict; delegating; and communicating.        ACCT 3200B  BUS 3050","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3610","Job Search for Accountants","This course teaches students how to effectively search for a job and start their career. Skills learned in this class will be used by students throughout their professional careers.","1 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3620","Writing for Success","This course reinforces the importance of effective writing for success in an accounting career. Rules of usage, composition, and grammar are reviewed.        BUS 3050","1 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 3630","Fraud Detection Techniques","Students are introduced to the “red flags” indicative of potential fraud; sources for background information; and basic methods to establish a financial profile of an individual or a company.        ACCT 2100","1 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4200","Advanced Financial Accounting and Reporting","Problems associated with preparation of consolidated financial statements; foreign currency translation; and partnerships. Some sections of this course may be technologically mediated.        ACCT 3200B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4210A","Corporate Taxation","A study of the federal income taxation of corporations and their shareholders. Topics include choice of entity, corporate formation, operating rules, distributions and liquidation.        ACCT 3210","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4210C","State and Local Taxation","Application of interstate income allocations; multi-state tax compact; separate apportionment accounting; foreign country sourced income; and taxation of air transportation, mail order sales taxes, gross receipts taxes,  and highway taxes.        ACCT 3210","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4210D","IRS’ Volunteer Income Tax Assistance (VITA) Program","This course provides students with the knowledge to complete actual income tax returns and experience in completing returns for individuals. Some sections of this course may be technologically mediated.        ACCT 3210","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4230","Data Analytics for Accounting","Students learn data analytics, its application in Accounting, investigate important and widely used technologies, and evaluate them.","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4240A","Accounting Information Systems","Study of accounting information systems and internal controls; provides the tools necessary to understand and evaluate accounting information systems. Restricted to undergraduate students.        ACCT 3200A","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4240B","Auditing","Students gain an understanding of audit and assurance services, emphasizing financial statement audit opinions by independent auditors, auditing concepts and practices used in assurance services used in public practice.        ACCT 4240A  ACCT 3200B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4250","International Accounting","This course covers the development and application of international accounting standards in a global business environment. Topics include foreign currency translation, financial reporting and disclosure issues for multinational organizations.        ACCT 3200B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4270","Governmental and Institutional Accounting","Principles and problems of fund accounting for governments and nonprofit institutions; budgets, revenues, expenditures, tax levies, appropriations, general fund, special funds and financial reports; separate treatment of for local and, state and federal government agencies.        ACCT 3200B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4280A","Internal Auditing","This course provides an introduction to internal auditing, internal control, audit evidence, and the internal auditing process.        ACCT 4240B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4340","Professional Accounting Ethics","This course introduces students to common ethical dilemmas in the accounting profession along with ethical solutions. It emphasizes the ethical decision-making process for preparers and auditors of the financial statements.        ACCT 3200B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4350","Forensic Accounting","The course teaches the nature of forensic accounting, financial statement fraud and misappropriation of assets and the skills necessary to detection, investigateion, and prevention of fraudulent acts. The course develops professional skills necessary to investigate, detect and prevent fraud. NOTE: Course restricted to Undergraduate Students only.        ACCT 4240B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4360","Advanced Forensic Accounting","The course builds on the nature of forensic accounting, financial statement fraud, and misappropriation of assets - detection, investigation, and prevention. The course enhances students’ professional skills by applying techniques necessary to investigate, detect, and prevent fraud through case studies and simulations.        ACCT 4240B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4370","Security Risk Management and Internal Controls (also listed as CIS 4370)","Introduction to the information security risk management including internal controls, operations security, risk management and assessment, incident management and response, business continuity and disaster recovery planning, legal issues and ethics, information security program development.       CIS 4370   ACCT 4240B","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4380","Computer Forensics and Investigations (also listed as CIS 4380)","Introduction to selected techniques and tools for computer forensics and investigations. Topics include coverage of the latest technology. Hands-on activities are included, which allow students to practice skills as they are learned.       CIS 4380   ACCT 4240A","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4540","Special Topics in Accounting","In-depth presentation and analyses of topics significant to contemporary business world; lectures, discussions, speakers, and research projects.","per unit, one lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4610","CPA Exam Preparations","Students learn about the requirements for; the application process for; the topics tested on; the software used on; and other test taking techniques to improve performance on the CPA exam.","1 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4720","Accounting for Small and Medium-Sized Entities","This course covers accounting standards and practices for small and medium-sized entities. Alternative financial reporting standards available for small and medium-sized entities are reviewed to provide useful financial accounting information.        ACCT 3200B","1 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4730","Specialized Industry Accounting","This course introduces students to the unique accounting standards for specialized industries.        ACCT 3200A  ACCT 3200B","1 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4740","Professional Accounting Software","Study of various computer skills and technologies for accounting and auditing professionals. The accounting software taught in the course will rotate to align with various industry requirements.        ACCT 3200A","2 laboratory hour(s)"
"Accounting (Undergraduate)","ACCT 4950","Case Studies and Research in Accounting","This course allows students to apply and integrate the knowledge and skills they have learned in previous accounting courses to solve real world accounting problems through case studies and research.        ACCT 3200B  ACCT 3250","3 lecture hour(s)"
"Accounting (Undergraduate)","ACCT 4980","Undergraduate Directed Study","Project selected in conference with sponsor before registration, progress meetings held regularly, and final report submitted.        ACCT 4240A","Faculty-Student weekly contact average: one hour"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 2080","Visual Sovereignties: Indigenous Peoples in Film and Media (also listed as CLS 2080)","Examines cultural representations, stereotypes and images of American Indian and Indigenous peoples in film and popular media, in the United States, Mexico, Central and South America.       CLS 2080","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 2200","Introduction to American Indian Studies (also listed as LBS 2200)","This course provides an interdisciplinary introduction to the diverse cultures, knowledges, experiences, and concerns of American Indians. Introduces the broad and inter-disciplinary methods in the field of American Indian Studies and centers examinations of settler colonialism, gender, racialization, and decolonization.       LBS 2200       PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 2300","Gender, Sexuality, and American Indian Communities (also listed as WGSS 2300)","Survey of gender and sexuality as socially, culturally, and spiritually constructed in American Indian communities.  Attention given to settler colonialism as it intersects with gender and sexuality for Indigenous peoples.       WGSS 2300","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 2400","Current Issues in American Indian and Indigenous Communities (also listed as CLS 2400)","Explores American Indian and Indigenous contemporary issues in the Western Hemisphere, including politics, cultural traditions, linguistic revitalization, social movements and spiritual practices.       CLS 2400       PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 3600","Comparative Analysis of Indigenous Women Experiences in the Americas (also listed as CLS 3600)","Explores the contemporary experiences of American Indian and Indigenous women in the Americas, the interlocking oppressions they have faced, as well as their organizing practices from the grassroots to transnational levels.       CLS 3600","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 3870","American Indian Literature and Theatre (also listed as ENGL 3870, TA 3870)","Explores diverse, cross-cultural and cross-lingual literature by Native peoples of North America, with an emphasis on contemporary fiction, poetry, and drama by Native American writers from the U.S. and Canada.Credit Hours:3 lecture hour(s)Grading:ABCDFMode of Delivery:Face to FaceCampus:Main CampusCross-Listing and/orEquivalent Course(s):TA 3870,ENGL 3870Prerequisite(s):Completion of GE 4 basic subjects and a course each from lower division Blocks B, C and DNeeds Permission to Enroll:NoSpecial Fee Applied:NoGE UD C (re) (wi)",""
"American Indian and Indigenous Studies (Undergraduate)","AIIS 3875","American Indian and Indigenous Performance (also listed as TA 3875)","This course examines the aesthetic and praxis of American Indian and Indigenous peoples’ expressive arts traditions through the study of American Indian and Indigenous dance, voice, speech, theatre and film.       TA 3875","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 4000","Indigenous Peoples of Mexico & Central America: Land, History, Culture (also listed as CLS 4000)","The course examines major historical developments in Mexico and Central America, and discusses contemporary indigenous issues, including culture, politics, language, social movements and spiritual traditions.       CLS 4000","3 lecture hour(s)"
"American Indian and Indigenous Studies (Undergraduate)","AIIS 4400","California Indian Studies (also listed as LBS 4400)","Interdisciplinary exploration of the diverse cultures, knowledges, experiences, and concerns of California tribal communtiies. Centers the voices and scholarship of California Indian scholars, activists, and community members.       LBS 4400","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5000","Proseminar in Graduate Studies","Introduction to graduate studies and career development in anthropology","1 recitation hour(s)"
"Anthropology (Graduate)","ANTH 5010","Seminar: Ethnography","Ethnography in sociocultural anthropololgy; history of ethnography and contemporary innovation.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5100","Seminar: Anthropological Theory and Analysis","Consideration of problems involved in the developming and application of anthropological theory with a focus on the 19th and early 20th centuries.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5110","Seminar: Advanced Problems in Anthropological Theory","Advanced consideration of problems involved in the development of anthropological theory and ethnography; limitations of contemporary analytical methods.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5200","Seminar: Archaeology","Archaeological theory, method, and relationship of archaeological materials to central problems of anthropology. May be repeated once for credit.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5210","Development of Archaeological Theory","Presents advanced consideration of the development of archaeological theory from a historical perspective.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5240","Archaeological Field School","Advanced experience and instruction in archaeological field methodologies and techniques (e.g., surveys, mapping, excavations, laboratory analyses, etc.).","2 lecture hour(s)  6 laboratory hour(s)"
"Anthropology (Graduate)","ANTH 5300","Seminar: Social Organization","Problems and theories of contemporary social anthropology.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5600","Seminar:  Biological Anthropology","Problems and theories of contemporary biological anthropology.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5630","Advanced Forensic Anthropology","Advanced topics in forensic anthropology, including recovery techniques, analyzing skeletal remains, time since death, special techniques, facial reconstruction and photo superimposition, legal aspects of forensic anthropology.        ANTH 4590  ANTH 4630","2 lecture hour(s)    2 activity hour(s)"
"Anthropology (Graduate)","ANTH 5640","Forensic Osteology","Advanced forensic anthropological study of human skeletal system, including identification of skeletal fragments, preparation and curation of human remains and relevant federal and California laws pertaining to human remains. Lecture 2 hours, Activity 4 hours.        ANTH 4590  ANTH 4630  ANTH 5630","1.5 lecture hour(s)    3 activity hour(s)"
"Anthropology (Graduate)","ANTH 5650","Bioarchaeology","Interpretation of prehistoric and historic human remains for disease, stress, injury and violence. Demographic history of once-living populations. Legal and ethical issues in the field.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5700","Seminar: Language and Culture","Advanced study of concepts of language and culture; use of linguistic data and methods in anthropology; relationships between linguistic and nonlinguistic behavior; linguistic models.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5760","Primate Sexual Selection","An advanced course that reviews current sexual selection research in human and non-human primates. Topics of discussion will include sperm competition, genital morphology and secondary sexual characteristics.        ANTH 4750  ANTH 4760","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5800","Ethnographic Field School","Advanced principles and methods concerned with ethnographic field work; techniques of gathering, reporting, and interpreting field data relating to research problems and design.","2 lecture hour(s)  6 laboratory hour(s)"
"Anthropology (Graduate)","ANTH 5810","Writing a Research Proposal","Introduction to formulating and presenting a research question in the form of a proposal, including grant and thesis proposals.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5940","Seminar: Problems in Anthropology","Problems and theories of contemporary anthropology. May be repeated once for credit.","3 lecture hour(s)"
"Anthropology (Graduate)","ANTH 5960","Comprehensive Examination","Must comply with college and department requirements.        Advancement to Candidacy","Faculty-Student weekly contact average: 0 hours"
"Anthropology (Graduate)","ANTH 5980","Graduate Directed Study","Independent study of advanced topics in field; regular conferences with sponsor. May be repeated to maximum of 6 units.","Faculty-Student weekly contact average: 90 minutes"
"Anthropology (Graduate)","ANTH 5990","Thesis","[1-3]        Independent research resulting in a thesis.  Credit Hours:Faculty-Student weekly contact average: 90 minutesGrading:CR/NCMode of Delivery:Face to FaceCampus:Main CampusCross-Listing and/orEquivalent Course(s):NonePrerequisite(s):Advancement to Candidacy, instructor consent to act as sponsor, departmental approval of thesis proposal prior to registration.Needs Permission to Enroll:Yes, Department ConsentSpecial Fee Applied:No",""
"Anthropology (Graduate)","ANTH 5995","Project","Independent scholarship resulting in a project        Advancement to Candidacy","Faculty-Student weekly contact average: 90 minutes"
"Anthropology (Undergraduate)","ANTH 1001","Where in the World of Education at Cal State LA are You?","Study of holistic and comparative exploration of personal and collective educational adventure at Cal State LA through examination, reflection, critique, partnerships, and services in democratic “learning commons.”","3 lecture hour(s)"
"Anthropology (Undergraduate)","ANTH 1500","Introduction to Cultural Anthropology","Exploration and application of concepts of myths, cultures, power relations, social organization, social meaning to the study of kin, economic, political, legal, belief, and communication systems in different societies.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Anthropology (Undergraduate)","ANTH 1700","Archaeology and World Prehistory","Fundamentals of archaeology.  Examines history of human evolution, technological and artistic innovation, cultural developments, rise of political complexity, and large-scale migrations through the lens of archaeological data and discovery.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Anthropology (Undergraduate)","ANTH 2300","Language and Society (also listed as ENGL 2100)","An introduction to linguistics as a social science. Exploration of the relationship of language to a variety of social issues including race, class, and gender.       ENGL 2100       PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Graduate)","CLS 5100","Teaching Seminar: Race, Gender, & Queer Pedagogies","Interdisciplinary investigation and discussion of teaching and learning with an emphasis on Chicana/o/x  and Latina/o/x students and teaching methods. Examines research and pedagogy in higher education, emphasizing the creation of lesson plans, and conducting lectures.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Graduate)","CLS 5110","Seminar: Praxis in Chicana/o/x & Latina/o/x Communities","This is a praxis culminating experience designed to highlight the practical application of theory, pedagogy, and research methods to social activism, cultural citizenship, and/or community engagement.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Graduate)","CLS 5960","Comprehensive Examination","Students should expect to take the comprehensive examination the semester they complete all course work on their program and must comply with college and departmental requirements. See the Comprehensive Examination under the University Requirements for Master’s Degree  in this eCatalog.        Advancement to Candidacy","Faculty-Student weekly contact average: 0 hours"
"Chicana(o) and Latina(o) Studies (Graduate)","CLS 5980","Graduate Directed Study","Directed reading and critical analysis of advanced topics in Chicano Studies. Regular conference with sponsor. May be repeated for credit to maximum of 6 units.","Faculty-Student weekly contact average: 90 minutes"
"Chicana(o) and Latina(o) Studies (Graduate)","CLS 5990","Thesis","An oral examination about the thesis is required. May be repeated to a total of 9 units.        Advancement to Candidacy","Faculty-Student weekly contact average: 90 minutes"
"Chicana(o) and Latina(o) Studies (Graduate)","CLS 5995","Project","Independent scholarship resulting in a project.        Advancement to Candidacy","Faculty-Student weekly contact average: 90 minutes"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 1200","Introduction to Chicanx and Latinx U.S. History","This course is designed to address the intersectionality of gender, race, sexuality, ability, immigration, and class in the US historical experience with special attention to the Chicanx and Latinx populace.              PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 1300","The Constitution, Law, & Chicanx/Latinx Communities","The course addresses the intersection of Chicanx/Latinx experiences with the US and California Constitutions, incorporating fundamental Supreme Court and Ninth Circuit Court of Appeals decisions with their impact on US society.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 1500","Ethnic Studies, Resistance & Solidarity","Provides an introduction to ethnic studies by exploring historical and contemporary resistance, relationships, and solidarity work among major ethnic/racial groups.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 1600","Cultural and Artistic Expressions in the Americas","Explores pre-Columbian and contemporary indigenous artistic representations and aesthetic principles that constitute a cultural legacy–expressed in modern literature, murals, and cinema–of present-day Chicanas/os-Latinas/os in the United States.            PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 2010","Mexican and Central American Literature Sin Fronteras","This course examines selected works of Mexican and Central American literature translated into English, literature by Mexican and US Central Americans related to Latinx identity, and literary works by Mexican and Central American authors living abroad.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 2050","Chicanx and Central American Film, Media, and Art","This class is designed to address the substantial contribution to film and media by Chicanas/os, Central Americans, and Latinas/os broadly, and the changing nature of media in US society. Focus on film, television, radio, journalism, and art.             PleaseCLICK HEREfor the articulation information regarding this course.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 2060","Chicanx/Latinx, Social Media & Digital Communities","This course addresses the historical and current representation and participation of Latinas/os in the media, with a focus on social media and digital networks. Digital communication and the internet have transformed how culture is transmitted on multi-layered platforms of media technologies.","3 lecture hour(s)"
"Chicana(o) and Latina(o) Studies (Undergraduate)","CLS 2080","Visual Sovereignties: Indigenous Peoples in Film and Media (also listed as AIIS 2080)","Examines cultural representations, stereotypes and images of American Indian and Indigenous peoples in film and popular media, in the United States, Mexico, Central and South America.       AIIS 2080","3 lecture hour(s)"
