"subject","course_code","course_name","description","credits"
"Accounting","ACCT 7222","Auditing Theory and Standards","Prereq.:ACCT 3222; MS in accounting students or permission of instructor.  A comprehensive analysis of the theory and practice of independent auditing.","3"
"Accounting","ACCT 7231","Internship in Accounting","Prereq.:MAcc students only and permission of instructor and department chair required.Pass-fail grading.Credit will not be given for this course andACCT 7333.  At least 20 hours per week of learning experience in accounting under the general supervision of a faculty member and direct supervision of a professional in accounting. Grading based on the faculty member’s evaluation, professional supervisor’s evaluation, and a written report by the student.","3"
"Accounting","ACCT 7232","Case Studies in Internal Auditing","Prereq.:ACCT 7233. Primarily for MBA and MS students. Performance, compliance, prudence and fraud audits.","3"
"Accounting","ACCT 7233","Graduate Internal Auditing","Prereq.:consent of instructor. Primarily for MBA and MS students. Theory of internal auditing; efficiency, effectiveness and economy audits.","3"
"Accounting","ACCT 7234","Operational Auditing","Prereq.:ACCT 7233. Primarily for MBA and MS students. Operational audit methodology for management audits, functional audits, risk analysis and auditable unit analysis.","3"
"Accounting","ACCT 7235","Fraud Auditing","Prereq.:ACCT 3001or equivalent. MS in accounting students or permission of department. Credit will not be given for this course andACCT 4235. Study of risk and controls relative to the deterrence, prevention and detection of beneficial and detrimental fraud.","3"
"Accounting","ACCT 7244","Systems Auditing","Prereq.:ACCT 3222orACCT 3233or permission of instructor.  Selected topics in the control and audit of computer systems.","3"
"Accounting","ACCT 7250","Current Topics in Federal Income Taxation","Prereq.:ACCT 3221or equivalent. May be taken for a max. of 6 hrs. of credit. Tax research and planning in current major interest areas of tax law.","3"
"Accounting","ACCT 7270","Statement and Report Presentation and Analysis","MS in accounting students or permission of department.","3"
"Accounting","ACCT 7333","Internship in Internal Auditing","Prereq.:permission of instructor and department chair required.Pass-fail grading.Credit will not be given for this course andACCT 7231. At least 20 hrs per week of learning experience in internal auditing under the general supervision of a faculty member and direct supervision of a professional in internal auditing. Grading based on the faculty member’s evaluation, a written report by the professional supervisor and a written report by the student.","3"
"Accounting","ACCT 7401","Ethics for Professional Accountants","Prereq.:MS in accounting students or permission of department.  Case approach to understanding the ethical and regulatory environment of the practice of professional accounting.","3"
"Accounting","ACCT 7601","International Accounting","MS in accounting students or permission of department. Accounting principles, auditing environments, managerial objectives, and financial reporting requirements applicable to multinational corporations; causes of international accounting problems.","3"
"Accounting","ACCT 7900","Individual Study in Accounting","A proposal outlining the nature and objectives of a research project  must be approved by department faculty prior to registration; written  report of semester’s activities and findings required for credit. In-depth study in a selected accounting problem.","3"
"Accounting","ACCT 8900","First Research Paper","Pass-fail grading.Permission of department/PhD advisor. Prepare and present a complete first research paper.","3"
"Accounting","ACCT 8901","Second Research Paper","Prereq.:Permission of department/PhD advisor.Pass/fail grading. Prepare and present a completed second research paper.","3"
"Accounting","ACCT 9000","Dissertation Research","“S”/”U” grading.","1-12 per sem."
"Accounting","ACCT 9001","Accounting Research I","For doctoral students only. Research methodologies in accounting and a survey of the accounting research literature.","3"
"Accounting","ACCT 9002","Accounting Research II","For doctoral students only. Theory and evidence relating to internal decision making and control, financial accounting and auditing.","3"
"Accounting","ACCT 9003","Accounting Research III","For doctoral students only. Continuation of ACCT 9002 . Theory and evidence relating to internal decision making and control, financial accounting and auditing.","3"
"Accounting","ACCT 9004","Accounting Research IV","May be taken for a max. of 6 hrs. of credit.For doctoral students only. Seminar in current accounting research topics.","3"
"Accounting","ACCT 9005","Special Topics in Accounting","May be taken for a max. of 6 hrs. of credit when topics vary.For doctoral students only. Directed work in advanced accounting research topics.","3"
"Aerospace Studies","ASST 1001","Heritage and Values","Coreq.:ASST 1011.  A survey course designed to introduce students to the United States Air and Space Forces and provide an overview of the basic characteristics, missions, and organization of the Air and Space Force.","1"
"Aerospace Studies","ASST 1002","Heritage and Values","Coreq.:ASST 1012.  A survey course designed to introduce students to the United States Air and Space Forces and provide an overview of the basic characteristics, missions, and organization of the Air and Space Force.","1"
"Aerospace Studies","ASST 1011","Leadership Laboratory I","Coreq.:ASST 1001.Pass-fail grading.May be repeated for up to 2 sem. hrs. of credit.2 hrs. lab.Intermediate Leadership training through drill and ceremony, physical fitness, team building and professional development.","1"
"Aerospace Studies","ASST 1012","Leadership Laboratory I","Coreq.:ASST 1002.Pass-fail grading.May be repeated for up to 2 sem. hrs. of credit.2 hrs. lab.Intermediate Leadership training through drill and ceremony, physical fitness, team building and professional development.","1"
"Aerospace Studies","ASST 2001","Team and Leadership Fundamentals","Coreq.:ASST 2011. May be repeated for up to 3 sem. hrs. of credit. Designed to provide a fundamental understanding of both leadership and team building. The lessons and course flow are designed to prepare students for field training and leadership positions in the detachment.","1"
"Aerospace Studies","ASST 2002","Team and Leadership Fundamentals","Coreq.:ASST 2012. May be repeated for up to 3 sem. hrs. of credit. Designed to provide a fundamental understanding of both leadership and team building. The lessons and course flow are designed to prepare students for field training and leadership positions in the detachment.","1"
"Aerospace Studies","ASST 2011","Leadership Laboratory II","Coreq.:ASST 2001,ASST 2002.Pass-fail grading.May be repeated for up to 3 hours credit.2 hrs. lab.Intermediate leadership training through drill and ceremony, physical fitness, team building and professional development.","1"
"Aerospace Studies","ASST 2012","Leadership Laboratory II","Coreq.:ASST 2001,ASST 2002.Pass-fail grading.May be repeated for up to 3 hours credit.2 hrs. lab.Intermediate leadership training through drill and ceremony, physical fitness, team building and professional development.","1"
"Aerospace Studies","ASST 3001","Leading People and Effective Communication","Prereq.:permission of instructor.Coreq.:ASST 3011.  Skills required by the successful leader; individual motivational and behavioral processes; leadership, communication and group dynamics; use of analytical aids in planning and organizing; total quality management; ethics, management of change, organizational power, politics and managerial strategy.","3"
"Aerospace Studies","ASST 3002","Leading People and Effective Communication","Prereq.:permission of instructor.Coreq.:ASST 3012.  Skills required by the successful leader; individual motivational and behavioral processes; leadership, communication and group dynamics; use of analytical aids in planning and organizing; total quality management; ethics, management of change, organizational power, politics and managerial strategy.","3"
"Aerospace Studies","ASST 3011","Leadership Laboratory III","Coreq.:ASST 3001,ASST 3002.Pass-fail grading.2 hrs. lab.Experiences designed to develop leadership potential; study of Air Force customs and courtesies; drill and ceremonies; career opportunities; and the life and work of an Air Force junior officer.","1"
"Aerospace Studies","ASST 3012","Leadership Laboratory III","Coreq.:ASST 3001,ASST 3002.Pass-fail grading.2 hrs. lab.Experiences designed to develop leadership potential; study of Air Force customs and courtesies; drill and ceremonies; career opportunities; and the life and work of an Air Force junior officer.","1"
"Aerospace Studies","ASST 4001","National Security","Prereq.:permission of instructor.Coreq.:ASST 4011.  Comprehend the basic elements of national security policy and process. The student should know basic Department of the Air Force operations as well as understand roles of the military in society and current domestic and international issues affecting the military profession. Cadets should comprehend the responsibility, authority, and functions of an Air Force commander and selected provisions of the military justice system.","3"
"Aerospace Studies","ASST 4002","Leadership Responsibilities and Commissioning Preparation","Prereq.:permission of instructor.Coreq.:ASST 4012.  Prepare cadets for life as a second lieutenant. As future officers, AS400 cadets will build on the foundation laid in AS100, AS200, and AS300, all underpinned by the Air Force Core Values; Integrity First, Service Before Self, Excellence in All We Do.","3"
"Aerospace Studies","ASST 4011","Leadership Laboratory IV","Coreq.:ASST 4001,ASST 4002.Pass-fail grading.2 hrs. leadership lab.Advanced development of leadership skills through planning and leading activities; study of Air Force customs and courtesies; drill and ceremonies; career opportunities; and the life and work of an Air Force junior officer.","1"
"Aerospace Studies","ASST 4012","Leadership Laboratory IV","Coreq.:ASST 4001,ASST 4002.Pass-fail grading.2 hrs. leadership lab.Advanced development of leadership skills through planning and leading activities; study of Air Force customs and courtesies; drill and ceremonies; career opportunities; and the life and work of an Air Force junior officer.","1"
"African & African American Studies","AAAS 2000","Introduction to African & African American Studies","This is an Integrative Learning Core (ILC) course that awards general education credit. An honors course, AAAS 2001 , is also available. Credit will not be given for this course and AAAS 2001 .   Dimensions of African & African American thought and practice in contemporary and historical perspective.","3"
"African & African American Studies","AAAS 2001","HONORS: Introduction to African & African American Studies","Same as AAAS 2000 , with special honors emphasis for qualified students. Credit will not be given for this course and AAAS 2000 .","3"
"African & African American Studies","AAAS 2025","African American Religion","See REL 2025 .","3"
"African & African American Studies","AAAS 2050","Contemporary Africa","African social and political institutions in transition; challenges of democratization and development in the current international context.","3"
"African & African American Studies","AAAS 2061","African American History","See:HIST 2061.","3"
"African & African American Studies","AAAS 2410","Black Popular Culture","Explores participation by black peoples in the creation and critique of popular culture through media such as film, music and television and terms of topics such as representation and sexuality.","3"
"African & African American Studies","AAAS 2511","Race Relations","This is an Integrative Learning Core (ILC) course that awards general education credit.   See SOCL 2511 .","3"
"African & African American Studies","AAAS 3024","African Diaspora Intellectual Thought","Survey of critical ideas and theories by select diaspora scholars and writers. Emphasizes the intellectual tensions and deliberations that undergird attempts to theorize and resolve issues involving the status of black people in the world.","3"
"African & African American Studies","AAAS 3044","Black Rhetorical Traditions","Survey of the development of black communication styles ranging from the sermonic to the academic. Examining the black world’s most effective verbal and written communicators and the tension between orality and literacy.","3"
"African & African American Studies","AAAS 3120","Topics in History of Africa and the African Diaspora","May be taken for a max. of 6 sem. hrs. of credit when topics vary. This course surveys historical moments in the life of African and/or African diaspora peoples.","3"
"African & African American Studies","AAAS 3122","Topics in Pre-Colonial Africa","May be taken for a max. of 6 sem. hrs of credit when topics vary. Surveys African empires and civilizations from ancient times to colonial period. Emphasizes culture, religion and/or political influence and practices.","3"
"African & African American Studies","AAAS 3341","African American English","Also offered asLING 3341 .   Survey of major issues related to historical and contemporary development of African American speech, focusing on linguistic and social features.","3"
"African & African American Studies","AAAS 3425","Black Women in America","Surveys intersection of race and gender in the U.S. through historical and contemporary lenses, course examines commonalities, differences and struggles that mark black women’s subjectivity.","3"
"African & African American Studies","AAAS 3901","Directed Readings and Research in African and African-American Studies","May be taken for a max. of 6 sem. hrs. credit when topics vary. Student must register with a faculty member in the AAAS discipline before registration to select the area of reading or research. Topic must not substitute for regularly offered courses.","1-3"
"African & African American Studies","AAAS 3902","Special Topics in African & African American Studies","May be taken for a max. of 6 semester hrs. credit when topics vary.","1-3"
"African & African American Studies","AAAS 4001","Black & Green: Environmental Justice in the Afro-Americas","Explores environmental justice as both an intellectual tradition and an on-the-ground movement, with a focus on North, South, and Central America and the Caribbean. Emphasizes the experience, analysis, and activism of Black people of the Americas.","3"
"African & African American Studies","AAAS 4020","Senior Seminar","Prereq.:permission of instructor.  Capstone for the minor and concentration; planning and execution of a major research project demonstrating the interdisciplinary processes used by those working in the field of African American studies to develop their arguments and interpretations.","3"
"African & African American Studies","AAAS 4100","Internship in African & African American Studies","Faculty-supervised field study/research with an agency or organization whose mission is considered relevant to the students’ curriculum in AAAS.","1-3"
"African & African American Studies","AAAS 4124","Studies in African Diaspora Religions","SeeREL 4124.","3"
"African & African American Studies","AAAS 4322","Studies in African Literature","Also offered asENGL 4322. May be taken for a max. of 6 sem. hrs. of credit when topics vary. Critical analysis of major figures and texts of fiction, drama and poetry.","3"
"African & African American Studies","AAAS 4323","Studies in Caribbean Literature","Also offered asENGL 4323. May be taken for a max. of 6 sem. hrs. of credit when topics vary. Critical analysis of major figures and texts of fiction, drama and poetry.","3"
"African & African American Studies","AAAS 4400","Religious Thought of Martin Luther King Jr. & Malcolm X","See REL 4400 .","3"
"African & African American Studies","AAAS 4450","African American Folklore","See ANTH 4450 .","3"
"African & African American Studies","AAAS 4800","African Americans in Sport","See KIN 4800 .","3"
"African & African American Studies","AAAS 4900","History of the Civil Rights Movement","Survey of the historic civil rights movement. Focuses on the 1940s through the late 1960s. Connections between the movement and ongoing liberation struggles in the United States.","3"
"African & African American Studies","AAAS 7901","African and African American Readings","This course is tailored for graduate students interested in exploring a specific research question related to the experiences of people in Africa and/or throughout the African Diaspora.","3"
"Agricultural Economics","AGEC 1003","Introduction to Agricultural Business","Offered inFall.  Nature and scope of agribusiness; application of management and marketing concepts to selected agribusiness problems; exploring agribusiness management as a profession.","3"
"Agricultural Economics","AGEC 2003","Introduction to Agricultural Economics","This is an Integrative Learning Core (ILC) course that awards general education credit.Offered inFall/Spring.  Role of agriculture in the general economy; economic principles applied to agricultural production, marketing, consumption and policy problems.","3"
"Agricultural Economics","AGEC 2011","Competitive Practicum","Practical applications of terminology in microeconomics, macroeconomics, finance, resource economics, statistics, marketing, and management for decision making in Agricultural Economics and Agribusiness.","1"
"Agricultural Economics","AGEC 2021","Introduction to Organizing and Visualizing Data in Agricultural Business","Obtaining, structuring, and visualizing secondary and administrative datasets for measuring and modeling the food and fiber supply chain.","1"
"Agricultural Economics","AGEC 2700","Special Topics in Agricultural Economics and Agribusiness","Prereq.:Permission of department. May be taken for a max. 3 sem. hrs. of credit when topics vary. Foundational topics applied to decision making in the food and fiber supply chain.","1-3"
"Agricultural Economics","AGEC 3003","Economic Analysis in Agricultural Business","Offered inFall/Spring.Prereq.:grade of “C” or above in [AGEC 2003andECON 2030] or [ECON 2000andECON 2010] or equivalent; grade of “C” or above inMATH 1431orMATH 1550.  Applications of graphical, mathematical and computer-based microeconomic analysis to problems in the production and marketing of food and agricultural products.","3"
"Agricultural Economics","AGEC 3203","Agricultural Commodity Marketing and Risk Management","Offered inSpring.Prereq.:Grade of “C” or above in AGEC 2003 and ECON 2030 , or ECON 2000 and ECON 2010 , or equivalent.   Description and analysis of agricultural and interdependent commodity markets within the food and fiber systems of domestic and international markets; enhancing understanding of market structure and risk management on farms and in agribusiness through a simulated futures trading experience where quantitative and qualitative methods are used to manage risk in commodity portfolios.","3"
"Agricultural Economics","AGEC 3303","Farm Management","Offered inFall Odd.Prereq.:AGEC 2003or equivalent.  Fundamental economic and business principles applied to a farm business; comprehensive and integrated treatment of management concepts for successful operation of a farm business.","3"
"Agricultural Economics","AGEC 3413","Agricultural Business Management Decisions","Offered inFall.Prereq.:grade of “C” or above inAGEC 2003andECON 2030orECON 2000andECON 2010or equivalent.  Identification of typical decisions of agricultural business firms; development of concepts, procedures and analyses that facilitate planning, organizing, directing, coordinating and controlling functions within agricultural business firms.","3"
"Agricultural Economics","AGEC 3503","Natural Resource Economics","Offered inSpring.Prereq.:AGEC 2003orECON 2030or equivalent.  Economic rationale for collective, public action in allocation of natural resources in agriculture; emphasis on economic efficiency, property rights, resource use, legal concepts, institutions and project evaluation.","3"
"Agricultural Economics","AGEC 3700","Internship","Offered inVariable.Prereq.:AGEC 2003or equivalent and approval of department head. May be taken for a max. of 3 sem. hrs. of credit. Supervised career-oriented experience with a business or organization in the food and fiber system.","1-3"
"Agricultural Economics","AGEC 3803","Agricultural Law","Offered inFall Odd.  Principles of law and their application to agricultural business firms and institutions; legal processes and relationships relevant to agriculture; Louisiana Civil Code and statutes; federal law, including bankruptcy code; analysis and review of cases, documents and processes.","3"
"Agricultural Economics","AGEC 4203","Intermediate Food and Fiber Products Marketing","Offered inSpring Even.Prereq.:AGEC 3003or equivalent.  Industrial organization analysis applied to the food and fiber system; emphasis on structural problems and their control by competition, antitrust and government.","3"
"Agricultural Economics","AGEC 4243","Food Products Marketing","Offered inSpring Odd.Prereq.:Grade of “C” or above in AGEC 2003 and ECON 2030 , or ECON 2000 and ECON 2010 ; MKT 3401 .   An overview of the food marketing system; marketing, management, and economic principles as applied to branded food products; formulation and implementation of marketing plans for branded food products.","3"
"Agricultural Economics","AGEC 4273","Agricultural Price Analysis","Offered inSpring.Prereq.:grade of “C” or above in [AGEC 2003andECON 2030] or [ECON 2000andECON 2010] or equivalent;MATH 1431orMATH 1550; andEXST 2201orISDS 2001.  Economic processes of price discovery and price determination in agricultural input and output markets; emphasis on methods of price analysis and their application to decision processes; analysis of cyclical, trend and seasonal movements in prices.","3"
"Agricultural Economics","AGEC 4403","Agricultural Finance","Offered inFall.Prereq.:grade of “C” or above inACCT 2000orACCT 2001or equivalent; grade of “C” or above inAGEC 2003andECON 2030, orECON 2000andECON 2010or equivalent.  Capital acquisition and use in the agricultural sector; cost and availability of credit; emphasis on financial management concepts for managing growth, leverage, liquidity, risk and capital investment in agricultural business.","3"
"Agricultural Economics","AGEC 4433","Agricultural Business Planning, Management and Policy","Offered inSpring.Prereq.:senior standing;AGEC 3003,AGEC 3203,AGEC 3413;MKT 3401;MGT 3200; andBLAW 3200orBLAW 3201.  Integration of management, marketing and financial concepts for successful planning and implementation of agricultural business decisions; feasibility analysis, marketing policy, personnel policy, marketing mix, pricing decisions, market segmentation, marketing strategy and financial policy.","3"
"Agricultural Economics","AGEC 4443","Farm and Rural Land Appraisal","Offered inFall Even.Prereq.:AGEC 2003or equivalent. Not for graduate AGEC degree credit. Theory, methods and procedures of real estate appraisal applied to rural property; trends in rural real estate values; factors influencing rural real estate values; approaches used in rural real estate valuation.","3"
"Agricultural Economics","AGEC 4545","Sustainable Agriculture","See HORT 4545 .","3"
"Agricultural Economics","AGEC 4603","Agricultural Policy","Offered inFall.Prereq.:grade of “C” or above inAGEC 2003andECON 2030, orECON 2000andECON 2010or equivalent.  Role of agriculture in the national economy; how agricultural policy decisions affect the general public; emphasis on economic impacts of policies on producers and consumers of agricultural products; effects of other nations’ policies on American agriculture.","3"
"Agricultural Economics","AGEC 4613","Agricultural Trade","Offered inFall Even.Prereq.:AGEC 3003or equivalent.  Structure, trade and practices in exporting and importing regions and nations; policies of major agricultural trading nations and institutions; aid, development relationships and current development trade policy.","3"
"Agricultural Economics","AGEC 4623","Rural Resource and Community Development","Offered inSpring Even.Prereq.:AGEC 3003or permission of instructor.  Characteristics of developed and undeveloped rural areas; analysis of economic and related problems and potential for development; public policy issues concerning rural development.","3"
"Agricultural Economics","AGEC 4700","Problems in Agricultural Economics","Offered inVariable.Prereq.:approval of department head. May be taken for a max. of 6 sem. hrs. of credit when topics vary.Can be taken for graduate credit.  Independent study under the direction of a faculty member or faculty committee.","1-3"
"Agricultural Economics","AGEC 7047","Environmental Economics and Policy","SeeENVS 7047.","3"
"Agricultural Economics","AGEC 7103","Advanced Statistical Methods in Agriculture","Offered inSpring.  Application of advanced statistical tools to problems in agricultural economics; emphasis on the general linear model, including diagnostics, applications and interpretation.","3"
"Agricultural Economics","AGEC 7113","Agribusiness Research Applications","Offered inFall.  Introduction to and overview of agribusiness research strategies; design of agribusiness research projects; preparation for data collection; collection of evidence; analysis of evidence; composition of research reports; applications to agribusiness market analysis, agribusiness planning and management, and agribusiness forecasting.","3"
"Agricultural Economics","AGEC 7123","Operations Research Methods in Agricultural Economics","Offered inFall.  Application of operations research methods to economic problems in agricultural production, marketing, and resource use; linear and nonlinear programming; integer programming; network analysis; dynamic programming; queuing; simulation.","3"
