"course_code","course_title","credits","department","description"
"AAS 350","Asian American Personality and Mental Health","3","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Analysis of psychological issues from an Asian American perspective. Specific topics include the impact of minority status on personality development, cross-cultural comparisons of Asian Americans and introduction to problems in the assessment, diagnosis and treatment of mental health problems in Asian Americans. Available for Section B of the …"
"AAS 355","Biracial and Multiracial Identity","3","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Interdisciplinarily studies the socio-historical realities, identities and political maintenance of people with multiple racial and ethnic heritages; examines the binary racial structure of the U.S., social and legal customs of racial designation and membership; focuses on multiracial populations such as Creoles, mulattos, mestizos, Black-Indians, Eurasians, Afroasians, Amerasians, …"
"AAS 360","Asian American Immigration–Global Perspective","3","AAS - Asian American Studies","Prerequisites: Completion of the lower division writing requirement and Junior or Senior standing. Examines Asian immigration to the U.S. from a world systems perspective. Examines immigration process and the implication of this process for contemporary interest in the Pacific Rim. Topics include origins of Asian Immigration, major U.S. immigration legislation, demographic structure of contemporary Asian …"
"AAS 361A-Z","Asian American Experience of Selected Groups","3","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Intensive study of the immigration/incorporation history and experience of a specific Asian Pacific American sub-group. Each course examines the nexus between historical events and contemporary issues facing a particular Asian Pacific American community and their experiences in various sectors of U.S. society: labor, family, politics, education and …"
"AAS 362","Asian Pacific Islander Desi American Experience","3","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Recommended Preparatory: Another course in AAS (not writing or speech). This upper division course examines the experiences, realities and identities of an Asian ethnic American group or a subgroup of Asian American Pacific Islander Desi Americans (e.g., Filipino Vietnamese, Korean, Indian, Chinese, Japanese, South Asian, Pacific Islander) …"
"AAS 390/F","Asian American Communities: Field Practicum","2/1","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Recommended Corequisite or Preparatory: Concurrent enrollment in AAS 345 or other related course. A seminar on field study, observation and participation in selected community institutions and agencies. This course will also offer a community service opportunity with activities relating to concepts and theories presented. 15 hours of …"
"AAS 396A-Z","Experimental Topics Courses in Asian American Studies","1-3","AAS - Asian American Studies","Experimental topics in Asian American Studies with course content to be determined."
"AAS 417","Equity and Diversity in Schools","3","AAS - Asian American Studies","Prepares teacher candidates to examine principles of educational equity, diversity and the implementation of curriculum content and school practices for elementary/secondary students. Focuses on the history and culture of a specific ethnic experience and a comparative analysis is made with other ethnic groups in California. Engages students to examine, critique and reflect on their personal …"
"AAS 440","Urbanization and Asian American Communities","3","AAS - Asian American Studies","Preparatory: Completion of the lower division writing requirements and AAS 100. Examination of the development of Asian American communities in the U.S. from 1850 to present. Particular attention to the impact of Asian American communities on the economic, social, cultural and political development of urban Southern California and on the relationship between Asian American communities …"
"AAS 450","Asian American Child and the Schools","3","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Study of the development of the Asian American child with particular emphasis on bicultural and bilingual issues that may influence educational progress. Culturally relevant socialization patterns of children from Chinese, Japanese, Korean, Filipino and Southeast Asian backgrounds examined. Intended for students interested in teaching and human services. Regular …"
"AAS 453","Asian American Families","3","AAS - Asian American Studies","Prerequisite: Completion of the lower division writing requirement. Overview of the demographic, social cultural, structural and historical aspects of Asian American families in the United States. Examines comparative family features among Asian American ethnic groups and other cultural and ethnic groups in the U.S. Parenting styles, communication styles, values, traditions and beliefs examined across ethnic backgrounds, …"
"AAS 455","Asian American Sexuality","3","AAS - Asian American Studies","Preparatory: Completion of the lower division writing requirement. Explores the personal, social and political identities of Asian Americans as expressed from the lens of sexuality; interdisciplinarily examines current topics in Asian American sexuality, such as gender roles, cultural beliefs and sexual mythology, sexual practices, media images, literary representations, sexual violence and abuse, sex-related health, sex work …"
"AAS 495A-Z","Selected Topics in Asian American Studies","3","AAS - Asian American Studies","Preparatory: AAS 100 or AAS 210 or instructor consent. Intensive study of selected themes and issues in Asian American Studies. Topics change from semester to semester. May be repeated for credit with instructor consent."
"AAS 496A-Z","Experimental Topics Courses in Asian American Studies","1-3","AAS - Asian American Studies","Experimental topics in Asian American Studies with course content to be determined."
"AAS 497","Senior Seminar in Asian American Studies","3","AAS - Asian American Studies","Prerequisite: Senior standing or instructor’s consent. An integrative seminar serving as a capstone to the degree major in Asian American Studies. Provides a general review of the theories, methods and substantive conclusions covered in Asian American Studies courses and provides guidance and assistance in the writing of the senior thesis."
"AAS 499A-C","Independent Study","1-3","AAS - Asian American Studies","Prerequisite: Limited to upper division students with written permission from the department chair and the sponsoring faculty person. No more than 3 units of Independent Study may be applied to the minor in Asian American Studies."
"ACCT 220","Introduction to Financial Accounting","3","ACCT - Accounting","Prerequisites: A grade of “C” or higher in MATH 103 or higher-level mathematics course; Sophomore class standing. Introduces the role of accounting in business and society, a summary of the accounting process, accounting measurement issues, analyzing and recording financial transactions, accounting valuation and allocation issues, conceptual foundation for understanding financial reporting, the usefulness of financial …"
"ACCT 230","Introduction to Managerial Accounting","3","ACCT - Accounting","Prerequisites: ACCT 220; MATH 103 or a higher-level mathematics course with a grade of “C” or higher. Introduces the analysis and techniques for aiding management in planning and controlling decisions, and the use of accounting data for budgeting, cost control, pricing, evaluation of performance and general decision making."
"ACCT 292BCS","Volunteer Income Tax Assistance Clinic – Preparer","2-2-2","ACCT - Accounting","Prerequisites: Sophomore and good academic standing. This course aims to provide students with quality experiential learning experience in the field of taxation as a tax preparer, as well as provide free tax preparation service to low income taxpayers in our community. As a result of completing this course, students will: (1) understand the critical components involved in the tax …"
"ACCT 292CCS","Volunteer Income Tax Assistance Clinic – Preparer","3-3-3","ACCT - Accounting","Prerequisites: Sophomore and good academic standing. This course aims to provide students with quality experiential learning experience in the field of taxation as a tax preparer, as well as provide free tax preparation service to low income taxpayers in our community. As a result of completing this course, students will: (1) understand the critical components …"
"ACCT 292DCS","Volunteer Income Tax Assistance Clinic – Preparer","4-4-4","ACCT - Accounting","Prerequisites: Sophomore and good academic standing. This course aims to provide students with quality experiential learning experience in the field of taxation as a tax preparer, as well as provide free tax preparation service to low income taxpayers in our community. As a result of completing this course, students will: (1) understand the critical components involved in …"
"ACCT 350","Intermediate Financial Accounting I","3","ACCT - Accounting","Prerequisites: Junior class standing and Pre-Accountancy major. An overall and CSUN GPA of 3.2 or higher for continuing CSUN students or an overall GPA of 3.2 or higher for first semester transfer students. Grades of “B” or higher in ACCT 220 and ENGL 205, as well as a “C” or higher in ACCT 230, BLAW …"
"ACCT 351","Intermediate Financial Accounting II","3","ACCT - Accounting","Prerequisites: Grades of “C” or higher in ACCT 350 and BUS 312, and a passing score in BUS 302L. The second course in the financial accounting sequence. Covers the theory of financial accounting as well as the accounting process, with an emphasis on revenue recognition, asset valuation, cash implications of complex transactions and accounting for …"
"ACCT 352","Intermediate Financial Accounting III","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 351. Third course in the financial accounting sequence. Covers the theory of financial accounting as well as the accounting process, with an emphasis on stockholders’ equity, pensions, leases, changes in accounting principles and in-depth examination of financial statements."
"ACCT 380","Cost Accounting","3","ACCT - Accounting","Prerequisites: Grades of “C” or higher in ACCT 350 and BUS 312, and a passing score in BUS 302L. Focuses on how to measure and analyze costs for management decision making. Covers how the environment and strategy of a company influences the design of its cost-measurement system and how the resulting cost information may or …"
"ACCT 392BCS","Volunteer Income Tax Assistance Clinic – Supervisor","2-2-2","ACCT - Accounting","Prerequisites: ACCT 292CS (ACCT 292BCS, ACCT 292CCS or ACCT 292DCS), or ACCT 440, or faculty permission, and good academic standing. This course aims to provide students with quality experiential learning experience in the field of taxation as a supervisor, as well as provide free tax preparation service to low income taxpayers in our community. As a …"
"ACCT 392CCS","Volunteer Income Tax Assistance Clinic – Supervisor","3-3","ACCT - Accounting","Prerequisites: ACCT 292CS (ACCT 292BCS, ACCT 292CCS or ACCT 292DCS) or ACCT 440, or faculty permission, and good academic standing. This course aims to provide students with quality experiential learning experience in the field of taxation as a supervisor, as well as provide free tax preparation service to low income taxpayers in our community. As a result of completing this course, students …"
"ACCT 392DCS","Volunteer Income Tax Assistance Clinic – Supervisor","4-4-4","ACCT - Accounting","Prerequisites: ACCT 292CS (ACCT 292BCS, ACCT 292CCS or ACCT 292DCS), or ACCT 440, or faculty permission, and good academic standing. This course aims to provide students with quality experiential learning experience in the field of taxation as a supervisor, as well as provide free tax preparation service to low income taxpayers in our community. As a …"
"ACCT 412L","Excel Specialist Certification","1","ACCT - Accounting","Prerequisites: Grades of “C” or higher in IS 212 and IS 312. Pre-Accountancy major or Accountancy major or enrollment in the Master of Professional Accountancy degree program or enrollment in the Master of Science in Taxation degree program or department approval. The Microsoft Excel Specialist Certification demonstrates competency at the associate level in the fundamentals …"
"ACCT 440","Income Tax I","3","ACCT - Accounting","Prerequisites: Grades of “C” or higher in ACCT 350 and BUS 312, and a passing score in BUS 302L; May be taken concurrently with ACCT 351. This course examines fundamentals of individual federal income taxation, including the following topics: tax determination; inclusions and exclusions from gross income; deductions and losses; property transactions (gain or loss, …"
"ACCT 441","Income Tax II","3","ACCT - Accounting","Prerequisites: Grades of “C” or higher in ACCT 352 and ACCT 440. This course examines the federal taxation of business entities, including the following topics: tax credits; Alternative Minimum Tax (individual and corporate); accounting methods and periods; C corporations (organization, operations, distributions, redemptions, liquidations, and reorganizations); partnerships (formation, operation, basis, distributions, transfer of interest, and …"
"ACCT 450","Advanced Financial Accounting","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 352. Advanced accounting applications for specialized areas: business combinations, consolidated financial statements, foreign currency transactions, U.S. security filings, SEC filings, and segment/interim reporting."
"ACCT 460","Auditing Principles and Analytics","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 351. This course covers the field of auditing and assurance services and the related decision-making processes. Topics include the nature and scope of an audit engagement, requirements for audit documentation, quality control; planning an audit, audit procedures, audit sampling techniques, account cycles, understanding an entity’s environment and …"
"ACCT 465","Advanced Auditing","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 460. Advanced auditing theory and practices. This course furthers the student’s knowledge of auditing, attestation, and assurance services with application of theory and discussion of advanced auditing topics. Applies concepts and principles learned in ACCT 460 using cases and a simulated audit."
"ACCT 475","Governmental and Nonprofit Accounting","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 352. Comprehensive coverage of the accounting and financial reporting for governmental and nonprofit entities. Covers the specialized accounting, reporting and auditing requirements applicable to governmental and nonprofit organizations such as budgets, revenues and appropriations, expenditures and encumbrances, various types of funds and accounting statements."
"ACCT 496A-Z","Experimental Topics Courses","3","ACCT - Accounting","Prerequisites: BUS 312 and BUS 302L for Business majors. Course content to be determined. See Schedule of Classes for current course offerings."
"ACCT 497A-Z","Special Topics in Accounting","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 352. Innovative courses of study. Topics to be specified in the Schedule of Classes. Different topics may be taken for credit."
"ACCT 498A-C","Field Assignments and Reports—Accounting","1-3","ACCT - Accounting","Individual study pertaining to present or future career. Student must obtain approved employment. Consultation with employer and instructor determines program. A maximum of 12 units may be earned by combining Field Assignments and Reports (ACCT 498) and Independent Study (ACCT 499). Academic Internship course. (Credit/No Credit only)"
"ACCT 499A-C","Independent Study—Accounting","1-3","ACCT - Accounting","Prerequisites: Consent of department chair and consent of an instructor to act as sponsor. In order to do an Independent Study assignment in the College of Business and Economics, a student must have at least a 3.0 overall GPA and a 2.0 or higher GPA in all major courses. A student who does not meet …"
"ACCT 501","Financial Accounting","3","ACCT - Accounting","Prerequisite: Admission to a Nazarian College of Business and Economics graduate program or consent of instructor. Study of financial reporting principles, structure of the balance sheet, income statement and statement of cash flows. Measurement principles for assets; liabilities and stockholders’ equity; revenue and expenses. Covers management’s responsibility for full and fair disclosure of financial information."
"ACCT 505","Financial and Managerial Accounting in Industry","3","ACCT - Accounting","Study of financial practices relevant to particular industries. Includes general financial and managerial accounting processes, the recording and analysis of financial transactions and statements and the use of accounting data for planning and budgeting purposes. The course will include significant coverage of topics specific to the industry of emphasis. For example, for the Masters in …"
"ACCT 509","Tax Ethics, Research and Communication","3","ACCT - Accounting","Students will develop critical skills in researching and critically interpreting tax authority. They also will acquire and develop the specialized oral and written communication skills needed to interact internally and externally with clients and government agencies. This course also will introduce students to the professional responsibilities and ethical dilemmas that face tax practitioners in today’s …"
"ACCT 511","Accounting Ethics and Professional Responsibilities","3","ACCT - Accounting","Prerequisite: Grade of “C” or higher in ACCT 350 or enrollment in the Master of Professional Accounting (MPAcc) program. This course aims to develop students’ ability to recognize, analyze, and properly resolve ethical challenges in the practice of accounting to uphold professional responsibilities in the accounting profession. Emphasizes the application of ethical theories, the AICPA’s …"
"ACCT 515","Contemporary Issues in Accounting","3","ACCT - Accounting","Prerequisites: ACCT 352 and ACCT 460 or equivalents; Approval of department chair or designee. Examines contemporary issues confronting accountants, businesses and their stakeholders. Topics such as accounting theory, basic research methodology in accounting, issues in SEC reporting, segment reporting and issues in international accounting will be examined. Students are expected to achieve a thorough understanding …"
"ACCT 520","Income Tax Concepts and Their Business Applications","3","ACCT - Accounting","This course covers basic tax law concepts that affect business and investment management situations. Topics include tax alternatives in business organizations, tax policy management and compliance with government directives."
"ACCT 536","Accounting for Governmental and Nonprofit Entities","3","ACCT - Accounting","Prerequisites: ACCT 220 and ACCT 230, or equivalent, or department chair consent. Provides comprehensive coverage of budgeting, accounting and financial reporting for governmental and not-for-profit entities. Covers the specialized accounting, reporting and auditing requirements applicable to governmental and not-for-profit organizations, performance evaluation and related ethical issues. Topics include governmental accounting, fund allocation, government-wide reporting, governmental performance …"
"ACCT 542","Introduction to Federal Tax Procedure","3","ACCT - Accounting","Prerequisite: ACCT 440. This course provides students with an introduction to the procedural aspects of dealing with the Internal Revenue Service. The course will introduce the students to, among other things, the organization of the IRS, investigative authority of the IRS, tax audits, administrative penalties, administrative appeals, tax collection, federal tax crimes, refund claims, examination …"
"ACCT 600","Taxation of Individuals and Property Transactions","3","ACCT - Accounting","This course is designed to provide students with a fundamental understanding of federal income taxation of individuals and tax implications incidental to property transactions. Also, this course aims enhance students’ written and oral communication skills, as well as critical thinking skills. Lastly, this course is designed to provide students with the tools to engage in …"
"ACCT 605","Introduction to Audit and Attestation","3","ACCT - Accounting","Prerequisite: ACCT 620B. This course provides students with an introduction to the field of auditing and assurance services and the related decision-making processes. Topics include: nature and scope of audit engagements; terms of engagement and engagement letter; requirements for engagement documentation; a firm’s systems of quality control; planning an engagement; understanding an entity’s environment and …"
"ACCT 620A","Financial Accounting Reporting I","3","ACCT - Accounting","This course explores financial reporting focused on for-profit business entities. Topics include: revenue recognition; nonreciprocal transfers; fair value measurements; and financial accounting reporting of cash and cash equivalents, trade receivables, inventory, property, plant and equipment, intangible assets, and investments."
"ACCT 620B","Financial Accounting Reporting II","3","ACCT - Accounting","Prerequisite: ACCT 620A. Building on ACCT 620A: Financial Accounting Reporting I, this course further explores financial reporting focused on for-profit business entities. Topics include financial accounting reporting of payable and accrued liabilities, contingencies and commitments, long-term debt, leases, compensation and benefits, financial statements of employee benefit plans, equity, income taxes, accounting for changes and error …"
"ACCT 620C","Financial Accounting Reporting III","3","ACCT - Accounting","Prerequisite: ACCT 620B. Building on ACCT 620B: Financial Accounting Reporting II, this course further explores financial reporting focused on for-profit business entities. Topics include: U.S. security reporting requirements, earnings per share and segment reporting, business combinations, derivatives and hedge accounting, foreign currency transactions and translations, and differences between IFRS and U.S. GAAP."
"ACCT 624","Advanced Audit and Attestation","2","ACCT - Accounting","Prerequisite: ACCT 605. Auditing theory and practices; auditing standards; SEC (Securities and Exchange Commission) and stock exchange regulations; auditor’s legal liability; statement trends and techniques. Concepts and principles governing independent professional services that provide assurance on the reliability and relevance of information, including financial statement information."
"ACCT 625","Federal Taxation of Entities","3","ACCT - Accounting","This course is designed to provide students with understanding of concepts of U.S. federal income taxation of business entities, including C corporations, S corporations, partnerships, limited liability companies, trusts and estates, and tax exempt organizations."
"ACCT 626","Managerial Cost Accounting Seminar","3","ACCT - Accounting","Prerequisite: ACCT 380 or equivalent. Focuses on how cost-management information helps managers make tactical and strategic decisions for profit planning and control. Emphasizes the topics of cost and management accounting that help firms compete more effectively."
"ACCT 628","Financial Statement Analysis and Valuation","3","ACCT - Accounting","Prerequisites: ACCT 352 and ACCT 460 or equivalents. Explores comprehensive financial statement analysis and the valuation framework that integrates strategy, financial reporting and financial analysis/valuation. This framework and tools are then used to do fundamental financial statement analysis. Topics include models of shareholder value, comparison of accounting and cash flow approaches to valuation and the …"
"ACCT 629","Income Taxation of Corporations and Shareholders I","3","ACCT - Accounting","Income tax principles relating to organization, capital structure and operations of a corporation are examined, as well as the tax effects of corporate distributions, stock redemptions and liquidations on shareholders."
"ACCT 632","Accounting Issues in Select Industries","3","ACCT - Accounting","Prerequisites: ACCT 511, ACCT 515; IS 530. Examines financial accounting and reporting issues in select industries. The specific topics covered will depend on the industries selected for a particular semester. Regardless of specific industry, the course will contain a section addressing ethical issues in accounting for the industry."
"ACCT 633","Income Taxation of Partnerships","3","ACCT - Accounting","Students learn about the tax principles that apply to the formation, operation and liquidation of partnerships, including the effects of the transfer of partnership interests and transactions between the partnership and its partners."
"ACCT 634","Forensic Accounting","3","ACCT - Accounting","Prerequisites: ACCT 511, ACCT 515; IS 530. Explores the conduct of fraud examinations, including a discussion of specific procedures used in forensic accounting examinations and the reasoning behind these procedures. Topics include an overview of fraud and abuse, forensic evidence, substantive procedures for cash outflow irregularities, substantive procedures for other assets irregularities, financial statement fraud, …"
"ACCT 635","Income Taxation of Estates and Trusts","3","ACCT - Accounting","This course focuses on the income tax principles involved in the operation of estates and trusts, including special types of trusts such as grantor and employee trusts. The taxation of grantors, descendants and beneficiaries also is explored."
"ACCT 637","Taxation of Foreign Transactions and Taxpayers","3","ACCT - Accounting","This course provides students with an understanding of taxation of foreign income of U.S. citizens and corporations, taxation of foreign persons and corporations on their income from U.S. sources and tax considerations in organizing foreign business operations."
"ACCT 640","Accounting Methods and Periods","3","ACCT - Accounting","This course covers comparative principles of tax and financial accounting as they relate to individuals, corporations, partnerships, estates and trusts. The allocation of income tax expense for financial statement purposes is also examined."
"ACCT 645","Federal Tax Procedure","3","ACCT - Accounting","Administrative procedures for settling tax controversies, rules governing tax collection and criminal prosecution, and the rights of taxpayers are among the topics explored in this course."
"ACCT 650","Contemporary Tax Planning Issues Seminar","2","ACCT - Accounting","Students participate in a seminar focusing on contemporary tax planning issues affecting local industries."
"ACCT 655","Real Estate Taxation","3","ACCT - Accounting","Prerequisites: ACCT 509 and ACCT 520. This course provides students with the understanding of the federal tax consequences associated with real estate acquisitions, leases, operations, disposition and securitization of real estate investments."
"ACCT 661","State and Local Taxes","3","ACCT - Accounting","Students gain an understanding of the structure of state and local taxes; the principles governing income, sales, property and other taxes levied by state and local governments; and the interrelationship of state, local and federal taxes."
"ACCT 668","Selected Topics in Taxation","3","ACCT - Accounting","Prerequisites: ACCT 509, ACCT 520. This course provides students with an opportunity to learn about specialized and emerging topics in the field of taxation."
"ACCT 685","Accounting in Entertainment Industry","3","ACCT - Accounting","Prerequisites: Graduate standing; a grade of “C” or higher in MATH 103 or higher-level mathematics course. Study of accounting practices relevant to entertainment business, including general financial and managerial accounting processes used in the management of entertainment businesses. Provides students with the tools and techniques needed to read, understand, analyze and interpret financial statements and …"
"ACCT 692A-Z","Selected Topics in Accounting","3","ACCT - Accounting","Prerequisites: ACCT 511, ACCT 515; IS 530. The exploration of new/current topics being debated by the accounting profession or the study of accountancy through alternative means (e.g., systems theory, language and communication or literature/film). Selected topics to be specified in the Schedule of Classes. Different topics may be taken for credit."
"ACCT 697","Directed Comprehensive Studies in Accountancy","3","ACCT - Accounting","Prerequisites: ACCT 511, ACCT 536, ACCT 600, ACCT 605, ACCT 620A, ACCT 620B, ACCT 620C, ACCT 624, ACCT 625, and IS 530, or department chair’s consent. A culminating experience course in the Master of Professional Accountancy program."
"ACCT 697TX","Directed Comprehensive Studies in Accountancy","1","ACCT - Accounting","Prerequisites: Overall GPA of 3.0 or higher, classified status and obtaining “C” or higher in ACCT 509, ACCT 520, ACCT 629, ACCT 633, ACCT 640 and ACCT 645; Or obtaining department chair or designee’s consent. This course provides students with the opportunity to demonstrate competency in the field of taxation through practice-based simulations or experiential learnings."
"ACCT 698D","Graduate Project","3","ACCT - Accounting","Prerequisites: ACCT 511, ACCT 515; IS 530; Approval of department chair or designee. A culminating experience course in the M.S. in Accountancy program. Planning and performing a graduate-level project under supervision of a faculty advisor."
"ACCT 699","Independent Study—Accounting","3","ACCT - Accounting","Prerequisites: Permission of graduate advisor and department chair. No more than 6 units of Independent Study may be taken in any one department, and no more than 6 units may be taken in the College of Business and Economics without prior approval of the dean. Only those graduate students who have a current 3.0 or …"
"AE 472","Aeropropulsion Systems","3","AE - Aerospace Engineering","Prerequisites: ME 370, ME 390. Analysis of aeropropulsion systems: gas turbine, fan jet, ram jet, scram jet, scram-rocket, solid rocket and liquid rocket systems. Introduction to aero-thermodynamics and advanced propellant combustion processes."
"AE 480","Fundamentals of Aerospace Engineering","3","AE - Aerospace Engineering","Prerequisites: ME 390; PHYS 220A and PHYS 220AL. Atmospheric structure/space environment. Aircraft/spacecraft configurations. Aircraft/missile systems performance, including flight envelope, aerodynamic approximations, available propulsion systems, structural form, take-off, landing, climb and range. Introduction to vehicle stability and control."
"AE 486A","Senior Design in Aerospace Engineering I","2","AE - Aerospace Engineering","Prerequisites: ME 309 and ME 330; Corequisite: ME 386/L. First semester of a two-semester capstone design experience, simulating professional aerospace engineering practice. Emphasis is on the application of engineering fundamentals to a comprehensive design project utilizing computer-aided design and analysis tools. Addresses effective group participation and preparation of written and oral preliminary and critical design …"
"AE 486B","Senior Design in Aerospace Engineering II","2","AE - Aerospace Engineering","Prerequisite: AE 486A. Continuation of AE 486A. Students carry out the group design project initiated in AE 486A. Influence of technical, legal, ethical and regulatory constraints are considered. Computer-aided engineering design methods are utilized. Two 3-hour labs per week."
"AE 499A-C","Independent Study","1-3","AE - Aerospace Engineering","Independent Study"
"AE 572","Rocket Propulsion","3","AE - Aerospace Engineering","Prerequisites: ME 370 and ME 390, or equivalent background. Flight environment. Mission propulsive requirements, staging and optimization. Chemical rockets. Thrust chamber design, nozzle design, propellant storage and pressurization systems. Liquid propellant combustion and expansion; monopropellant systems. Solid propellant grain design. Combustion instabilities. Multiple phase, reacting nozzle flow. Ram/rocket hybrid engines. Energy limited vs. power limited …"
