"subject","course_code","course_name","description","credits"
"Arts, Technology and the Business of Innovation","ACAD 188","Modeling Products with Solidworks","Terms Offered: FaSp Tools and techniques for Solidworks CAD design and design improvements, specially focused on the ideation and development of new products. Instruction Mode: Lecture Grading Option: Letter","2"
"Arts, Technology and the Business of Innovation","ACAD 189","3D Tools for Product Design","Terms Offered: FaSp Investigation of a range of tools and techniques specific to intermediate CAD design and design improvements, focused on the ideation and development of new products. or equivalent 3D modeling experience for product design Instruction Mode: Lecture Grading Option: Letter","2"
"Arts, Technology and the Business of Innovation","ACAD 190","Making with Materials","Material properties, fabrication processes and their interdependencies; the transformation of ideas into reality through simulated and traditional fabrication techniques. Instruction Mode: Lecture Grading Option: Letter","2"
"Arts, Technology and the Business of Innovation","ACAD 200","Advanced Sound and Audio","Terms Offered: FaSp An in-depth study of sound, acoustics, psychoacoustics, and the standard components of the audio signal chain, including microphones, mixers, interfaces, signal processors, amplifiers, loudspeakers, and audio-distribution systems. . Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 202","Modeling Physical Systems","Terms Offered: Fa The physics of mechanics and motion is integrated with differential and integral calculus. The concepts are linked through a computational, problem-solving, methodology. Instruction Mode: Lecture, Lab Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 203","Statics","Terms Offered: FaSp (Enroll in )","4.0"
"Arts, Technology and the Business of Innovation","ACAD 204","Mechanics of Materials and Structures","Terms Offered: FaSp (Enroll in )","4.0"
"Arts, Technology and the Business of Innovation","ACAD 206","Communication and Culture","Terms Offered: FaSpSm (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 207","Narrative Technology and the Human Experience","Terms Offered: FaSp Exploring craft and innovation in communicating concepts, products and experiences. Students employ video narration, interaction and augmented reality in service of engaging an audience. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 217","Extended Reality Design","Terms Offered: FaSp Students design and develop live immersive experiences in a variety of mediums including AR, VR and small- to large-scale interactive environments. Duplicates Credit in former ACAD 307 Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 220","Introduction to Data Innovation and Analytics","Terms Offered: FaSp Introduction to data innovation and analytics, converting data to knowledge and insights, statistical techniques, analytics models, implementing data analytics through real-world examples and situations. Duplicates Credit in former ACAD 362 Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 221","4"
"Arts, Technology and the Business of Innovation","ACAD 222","Introduction to Machine Intelligence","Terms Offered: FaSp Introduction to artificial intelligence and machine learning through programming models, training models with several methodologies, support vector machines, decision trees, ensemble learning and random forests. Duplicates Credit in former ACAD 464 Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 222","4"
"Arts, Technology and the Business of Innovation","ACAD 230","Introduction to Interactive Physical Computing","Terms Offered: FaSp Design and development of physical computing prototypes within the intersection of electronics, computing, design, consumer electronics and product design. Previous programming experience. Duplicates Credit in Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 240","Materials: Denim to Nanotubes","Terms Offered: Fa Covers the fundamentals of materials science and introduce students to the principles of designing with specific materials in mind. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 245","Fundamentals of Product Design","Terms Offered: FaSp Introductory course in learning how to design physical products, including the processes for determining consumer need, market opportunity and competitive product analysis. or Instruction Mode: Lecture, Lab Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 255","Advancing Journalism with Human-Centered Design","Employing a human-centered design framework, students research and develop novel solutions to experience, collaboration and culture issues that pervade newsrooms worldwide. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as JOUR 255","4"
"Arts, Technology and the Business of Innovation","ACAD 256","Designing for News and Information","Techniques and methods used to improve the user experience with digital and physical platforms for the delivery of news and information. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as JOUR 256","4"
"Arts, Technology and the Business of Innovation","ACAD 260","Introduction to Healthcare Innovation","Terms Offered: FaSp Introductions to various health innovations, including pathways, technology, techniques and outcomes. A framework for innovation in healthcare and overview of tools for health innovators. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 250","4"
"Arts, Technology and the Business of Innovation","ACAD 261","Human Health and Technology","Terms Offered: FaSp Introduction to major concepts and theories on the biological, scientific and technological aspects of health care and disease prevention and management. mHealth, surveillance, electronic/personal health records, wearables, virtual/augmented realities, telehealth. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 261","4"
"Arts, Technology and the Business of Innovation","ACAD 274","Designing Interactive Data Systems","Terms Offered: FaSp The design of interactive interfaces for data systems and simulations; introduction to business intelligence, data engineering, web development and user experience design. Instruction Mode: Lecture, Lab Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 275","Dev I","Terms Offered: Sp Web page design and creation, web objects, scripting and interactivity. Includes developing skills to design and build interactive websites. Duplicates Credit in former ITP 204 Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 276","Dev II","Terms Offered: Fa Fundamentals of server-side scripting and web templates. Design and creation of data structures and databases. Visualize analytics and data. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 280","Information Design","Terms Offered: FaSp Designing elegant and powerful graphic user interfaces for interacting with visual displays of quantitative information. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 281","Constructing Experiences","Terms Offered: FaSp Experience-based solutions for the design of digital and physical environments, and the development of entertaining, informational and inspirational interactions based on human behavior. or equivalent experience in human-centered design. Instruction Mode: Lecture, Lab Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 288","Constructing Digital Worlds","The design and construction of digital twins for objects and environments with real-time rendering and collaboration; workflow optimization; 3D data aggregation. or or equivalent experience in creating 3d models for products. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 301","Understanding Play","Examines various theories of play and how it shapes and defines human experiences. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 302","The Hacker Imagination: from Ancient Greece to Cupertino","Exploring issues in innovation, design and invention from the perspective of the hacker imagination. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 306","Innovation, Entertainment, and the Arts","Terms Offered: FaSpSm (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 308","Computer-Aided Design for Bio-Mechanical Systems","(Enroll in )","3"
"Arts, Technology and the Business of Innovation","ACAD 309g","Dreams & Madness: The Art of Japan’s Golden Age of Animation","Terms Offered: FaSp An in-depth look at the art, politics, and cultural impact of several Japanese filmmakers including Isao Takahata, Hayao Miyazaki, Satoshi Kon, Mamoru Hosoda and Makoto Shinkai. Satisfies New General Education in Category A: The Arts Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 310","Launching Disruptive Ventures","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 311","Design for User Experience","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 312L","Materials Behavior and Processing","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 315x","Basics of Project and Operations Management for Non-Majors","Terms Offered: FaSp (Enroll in )","2"
"Arts, Technology and the Business of Innovation","ACAD 317","Story and Collaboration in Convergent Spaces","Terms Offered: FaSp Students design and develop advanced narrative, immersive and interactive multimedia experiences for existing and experimental platforms. Studio-based structure allows for individual projects and pacing. Duplicates Credit in former 407 Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 324g","The Practice of Design: Ideation to Innovation","History and application of proven collaborative design processes and methodologies as they relate to ideation and innovation. Satisfies New General Education in Category A: The Arts Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 331x","Influence and Collaboration","Terms Offered: FaSp (Enroll in )","2"
"Arts, Technology and the Business of Innovation","ACAD 341","Android App Development","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 342","iOS App Development","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 343","Mobile Development for Content and Media","(Enroll in )","1"
"Arts, Technology and the Business of Innovation","ACAD 344","Advanced iOS App Development","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 346","Predictive Design: Visionary Product Lab","Terms Offered: FaSp Employ speculative forecasting, deploy new and emerging technologies for visionary products and user experiences, create predictive hardware and interface designs and incubate speculative, evocative prototypes. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 350","International Experience","Terms Offered: Sp International study tour providing in-depth and field-based knowledge in design, technology and/or business. Sites selected from the world’s most exciting established and emerging innovation hubs. Instruction Mode: Lecture Grading Option: Letter","08"
"Arts, Technology and the Business of Innovation","ACAD 352","Digital Audio Recording and Processing","Terms Offered: FaSp The principles, techniques, and aesthetics of digital audio recording and processing with an emphasis on mastering for multimedia integration. . Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 354","Synthesis and Sound Design","Terms Offered: FaSp A comprehensive study of the elements of electronic synthesis and sampling, as well as the use of “live” and “found” audio recordings for creative sound design purposes. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 356","Audio and Media Integration","Terms Offered: FaSp Methods and techniques for integrating audio into various media and applications including: film and video, Internet streaming, mobile devices, and other digital and computer applications. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 360","Design Strategy: Problem Solving for Organizations","Terms Offered: Sp A professional, collaborative and multidisciplinary consulting approach to diagnosing problems and applying design-based solutions on behalf of organizations. and Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 362","Analytics for Health Innovators","Terms Offered: FaSp Theory and methods of health data analytics, including foundational knowledge in statistical methods, data mining, big data applications, visual analytics and physician performance. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 362","4"
"Arts, Technology and the Business of Innovation","ACAD 365","Managing Data in C++","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 366","Designing Media for Social Change","Terms Offered: FaSpSm (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 375","Business and Professional Communication","Terms Offered: FaSpSm (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 376","Industry Practicum I: Designing and Implementing Real-World Solutions","Terms Offered: Fa Practicum through which students serve as design strategists for high-profile industry collaborators, and learn advanced methods and processes to solve problems in field-specific environments. Registration Restriction: Open only to Arts, Technology and the Business of Innovation majors Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 377","Industry Practicum II: Designing and Implementing Real-World Solutions","Terms Offered: Sp Advanced application of skills and concepts learned in . Registration Restriction: Open only to Arts, Technology and the Business of Innovation majors Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 382","Mobile Game Development","Terms Offered: Sp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 387x","Cloud Architecture and Applications","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 401","Story Building for Inventors and Entrepreneurs","Methods and frameworks for active and inclusive storytelling across and within disciplines. Students will learn to strategically align their story with entrepreneurial vision and enterprise. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 402","The Community Playbook for Brands and Businesses","Terms Offered: FaSp Learn the playbook for how to architect authentic communities and why it is fundamental to building a loyal following and scaling a business. Instruction Mode: Lecture Grading Option: Letter","2"
"Arts, Technology and the Business of Innovation","ACAD 404","Advanced Front-End Web Development","Terms Offered: Fa (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 405","Advanced Back-End Web Development","Terms Offered: Sp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 406","Purpose-Driven Innovation Incubator","Terms Offered: FaSp Evolve student projects into investor-ready ventures through exposure to industry best practices including market sizing, defining/pursuing key performance indicators, customer development, validated learning and innovation accounting. Instruction Mode: Lecture Grading Option: Letter","2"
"Arts, Technology and the Business of Innovation","ACAD 415","Dev III: Designing Applications for Emerging Platforms","Terms Offered: Sp An accelerated approach to object-oriented programming, including foundations of applications for devices, with a focus on user interface design. Duplicates Credit in former ACAD 277 Instruction Mode: Lecture Grading Option: Letter","08"
"Arts, Technology and the Business of Innovation","ACAD 419","Professional Internship","Terms Offered: FaSpSm An experiential/academic opportunity in an arts, technology and business related facility. Written analysis, evaluation, and working internship. Instruction Mode: Lecture Grading Option: Letter","08"
"Arts, Technology and the Business of Innovation","ACAD 422","Cybersecurity, Privacy and Trust in Connective Healthcare","Terms Offered: FaSp Digital health technologies, cybersecurity and privacy challenges of data, integrity of healthcare delivery systems, policies, regulations, and practices to protect healthcare data. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 425","Web Application Security","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 431","Devices and Systems for Body Computing","Terms Offered: FaSp Insights from health devices and enabling software; applying concepts from big data, machine learning and Al to Lifecare data. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 432","Collaborative Prototyping in Health Innovation","Terms Offered: FaSp Health innovation collaborative capstone project; ideating, prototyping and evaluating a health innovation prototype driven by an industry-based or community-based prompt/project. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 442","Mobile App Project","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 444","Designing Products for Industry","Develop desirable, feasible and viable solutions for specific industry prompts, implementing all aspects of R&D including consumer insights, competitive analysis, ideation, prototyping, testing and manufacturability. Duplicates Credit in former ACAD 345 Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 445","Designing Products For Licensing","Terms Offered: FaSp Understanding of bringing a product to market via licensing through the process of determining consumer pain points, competitive analysis, marketability, feasibility and supporting business model. or or equivalent experience in 3D modeling for products. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 449","Applications of Machine Learning","Terms Offered: FaSp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 450","Industry and Impact Projects","Practicum in which student teams serve as design strategists for industry collaborators; advanced methods and processes to solve problems in collaborative, field-specific environments. Instruction Mode: Lecture, Lab Grading Option: Letter","08"
"Arts, Technology and the Business of Innovation","ACAD 460","Web Application Project","Terms Offered: Sp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 463","Evidence Based Medicine for Health Innovators","Terms Offered: FaSp Introduction to evidence based medicine (EBM) for non-clinicians, including how EBM impacts health care. Includes basics of research, studies and systematic reviews. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 463","2"
"Arts, Technology and the Business of Innovation","ACAD 464","Mining Health Data Through Machine Learning","Terms Offered: FaSp Explores both supervised and unsupervised machine learning tools to mine health data to gain insights for predictive analytics for health organizations. Includes deep learning technologies. Instruction Mode: Lecture, Lab Grading Option: Letter Crosslisted as MEDS 464","4"
"Arts, Technology and the Business of Innovation","ACAD 467","Strategic Management of Innovation","Terms Offered: Sp (Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 475a","The Garage Experience","Terms Offered: Fa Academy capstone leading to innovative outcomes, including advanced research artifacts, operational prototypes, and breakthrough enterprises across multiple fields and industries. Registration Restriction: Open only to seniors in Arts, Technology and the Business of Innovation major Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 475b","The Garage Experience","Terms Offered: Sp Continuation of . Students refine and perfect outcomes, leading to a pitch/presentation to faculty and industry experts for funding or validation, and critical networking. Registration Restriction: Open only to seniors in Arts, Technology and the Business of Innovation major Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 476","Technologies for Interactive Marketing","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 480","Design Research","Terms Offered: Fa Design research methods and techniques; team-based collaborative lab/field research activities; framework design; research protocols; qualitative data synthesis. Instruction Mode: Lecture Grading Option: Letter","4"
"Arts, Technology and the Business of Innovation","ACAD 490","Directed Research","Terms Offered: FaSpSm Individual research and readings. Not available for graduate credit. Instruction Mode: Lecture Grading Option: Letter","12.0"
"Arts, Technology and the Business of Innovation","ACAD 491","Individual Instruction","Terms Offered: FaSpSm Weekly, individual instruction with an Academy professor for deep exploration and study within an Academy core discipline. Instruction Mode: Lecture Grading Option: Letter","16"
"Arts, Technology and the Business of Innovation","ACAD 499","Special Topics","Comprehensive exploration of particular aspects of art, technology and the business of innovation. Instruction Mode: Lecture Grading Option: Letter","8.0"
"Arts, Technology and the Business of Innovation","ACAD 521","Designing Brand Identity for Startups","(Enroll in )","2"
"Arts, Technology and the Business of Innovation","ACAD 535","Ambient Computing for Fashion","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 537","Extended Reality for Fashion","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 539","Extended Reality Development","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 541","Data Innovation and Analytics","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 542","Machine Intelligence","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 543","Augmented Intelligence","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 544","Transformative Artificial Intelligence in Society","(Enroll in )","4"
"Arts, Technology and the Business of Innovation","ACAD 581","Introduction to the Global Fashion System","(Enroll in )","2"
"Arts, Technology and the Business of Innovation","ACAD 590","Directed Research","Terms Offered: FaSpSm Research leading to graduate degree. Maximum units which may be applied to degree determined by department. Instruction Mode: Lecture Grading Option: Credit/No Credit","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12"
"Arts, Technology and the Business of Innovation","ACAD 597","Industry Practicum in Fashion Innovation","(Enroll in )","08"
"Arts, Technology and the Business of Innovation","ACAD 599","Special Topics","Comprehensive exploration of particular aspects of art, technology and the business of innovation. Instruction Mode: Lecture Grading Option: Letter","8.0"
"Accounting","ACCT 370","External Financial Reporting Issues","Terms Offered: FaSp Understanding of decision-making, problem solving, and research skills as a supplement to financial accounting knowledge for accounting professionals. or Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 371","Introduction to Accounting Systems","Terms Offered: FaSp Understanding of technology and controls needed to capture data used by professionals in financial and managerial accounting, auditing and taxation. or Instruction Mode: Lecture, Discussion Grading Option: Letter","4"
"Accounting","ACCT 372","Internal Reporting Issues","Terms Offered: FaSp Understanding of decision-making, problem solving, and research skills as a supplement to managerial accounting knowledge for accounting professionals. or Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 377","Valuation for Financial Statement Purposes","Terms Offered: FaSp Explores Accounting Standards Codification (ASC) 820 “Fair Value Measurements and Disclosures” and reviews the historical background of US GAAP fair value guidance. . Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 390","Special Problems","Terms Offered: FaSpSm Supervised, individual studies. No more than one registration permitted. Enrollment by petition only. Instruction Mode: Lecture Grading Option: Letter","1, 2, 3, 4"
"Accounting","ACCT 405","Introduction to Sustainability Reporting","Terms Offered: FaSp Overview of the current corporate sustainability reporting structure. Analysis and critical evaluation of corporate sustainability reports and popular sustainability rating systems. Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 410x","Foundations of Accounting","Terms Offered: FaSpSm Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. Registration Restriction: Not open to accounting and business majors Credit Restriction: Not available for unit or course credit toward a degree in Accounting or Business Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 415x","Intermediate Financial Accounting for Non-Accounting Majors","Terms Offered: FaSp In-depth study of balance sheet, income statement, and cash flow statement issued from the perspective of a user (not preparer) of corporate financial reports. Not open to accounting majors. or or Registration Restriction: Not open to accounting majors Credit Restriction: Not available for degree credit to accounting majors Duplicates Credit in former ACCT 411x and ACCT 412x Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 416","Financial Statement Analysis","Terms Offered: FaSp Analysis of corporate financial reports from a decision-maker’s perspective. ( or or ) and ( or or ) or Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 430","Accounting Ethics","Terms Offered: FaSp Theoretical knowledge and practical application accountants need to identify ethical issues and reconcile conflicts among competing stakeholders’ interests in all major areas of accounting practice. ( and ) or ( and ) Instruction Mode: Lecture, Discussion Grading Option: Letter","4"
"Accounting","ACCT 442","The Ethics of Financial and Political Accountability","(Enroll in )","4"
"Accounting","ACCT 451","Tax Analysis with Data Analytics","Terms Offered: FaSp Capabilities to identify and analyze relevant tax issues; apply research tools to find solutions and provide alternate approaches using data analytics. or or Registration Restriction: Open only to accounting majors Duplicates Credit in the former ACCT 374 and the former ACCT 474 Instruction Mode: Lecture, Lab Grading Option: Letter","4"
"Accounting","ACCT 456","Auditing with Data Analytics","Terms Offered: FaSp Auditing with data analytics from the perspective of management and other users of financial statements including external auditors and assurance professionals. Registration Restriction: Open only to accounting majors Duplicates Credit in the former ACCT 373 and the former ACCT 473 Instruction Mode: Lecture, Discussion Grading Option: Letter","4"
"Accounting","ACCT 462","Detecting Fraudulent Financial Reporting","Terms Offered: FaSp Understanding/identifying methods of fraudulent financial reporting, and signals that financial statements were fictitiously prepared; major frameworks for analyzing ethical dilemmas; reforms in corporate reporting environment. or . Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 463","Internal Audit","Terms Offered: FaSp Examination of internal audit/auditors and their relationship to management, the investors, the regulators, and the external auditors. and ( or ) Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 470","Advanced External Financial Reporting Issues","Terms Offered: FaSp Develop capabilities to identify and resolve advanced external financial reporting challenges, focusing primarily on operating, financing, and investing activities of business enterprises. Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 472","Managerial Accounting","Terms Offered: FaSp Understanding of systems providing cost information useful in management decision-making and problem solving. . Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 476","Performance Measurement Issues","Terms Offered: FaSp Introduction to understanding how management control systems can enhance achievement of the organization’s objectives and strategies. or or Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 477","Intermediate Fair Value Issues in Accounting","Terms Offered: FaSp Develops the ability to identify and understand new areas of emerging guidance involving fair value issues and to recognize and demonstrate appropriate application of methodologies. . Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 479","Accounting Systems Development","Terms Offered: FaSp Examines the fundamentals of accounting systems development. Introduction to the concepts of implementation and support with emphasis on system quality assurance, evaluation and attestation. Duplicates Credit in former ACCT 454 Instruction Mode: Lecture Grading Option: Letter","4"
"Accounting","ACCT 490x","Directed Research","Terms Offered: FaSpSm Individual research and readings. Credit Restriction: Not available for graduate credit. Instruction Mode: Lecture Grading Option: Letter","12.0"
"Accounting","ACCT 493","Leventhal Honors Research Seminar","Terms Offered: Sp Provides the methodological tools to identify research problems, develop researchable hypotheses, apply appropriate methodologies, conduct research, derive meaningful conclusions from data, write a research proposal. Registration Restriction: Open only to Accounting and Business Majors Instruction Mode: Lecture Grading Option: Letter","2"
"Accounting","ACCT 494","Marshall Honors Research and Thesis","Terms Offered: FaSpSm Experience in conducting research and writing a thesis under supervision of a faculty adviser. or Registration Restriction: Open only to Leventhal and Marshall Honors students Duplicates Credit in Instruction Mode: Lecture Grading Option: Credit/No Credit","04"
"Accounting","ACCT 495","Accounting Internship: Work, Ethics and Communication","Terms Offered: Sp Provides insights and tools for the work environment specifically integrating technical, communication and ethical decision-making; bridging classroom learning and “real world” experience. , Registration Restriction: Open only to accounting majors Instruction Mode: Lecture Grading Option: Credit/No Credit","2"
"Accounting","ACCT 498","Special Topics","Terms Offered: Irregular Selected topics reflecting current trends and recent developments in the field of accounting. Topics vary each semester. May be repeated only if topic is different. (Graded CR/NC) Instruction Mode: Lecture Grading Option: Credit/No Credit","08"
"Accounting","ACCT 499","Special Topics","Terms Offered: FaSpSm Selected topics reflecting current trends and recent developments in the field of accounting. Topics vary each semester. Instruction Mode: Lecture Grading Option: Letter","08"
"Accounting","ACCT 505","Business Sustainability Reporting and Analysis","Terms Offered: Fa A critical analysis of practices in business sustainability reporting. Provides guidance for synthesizing information from corporate sustainability disclosures into traditional financial and valuation analyses. Registration Restriction: Online registration open only to graduate business and accounting students Instruction Mode: Lecture Grading Option: Letter","3"
