"subject","course_code","course_name","description","credits"
"AAST Africana Studies","AAST 4330","Geography of Africa South of the Sahara","A survey of the physical, cultural, political and economic geography of Africa south of the Sahara Desert. Selected problems or situations of contemporary interest will be incorporated.   Cross Listing(s): GEOG 4330  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"AAST Africana Studies","AAST 4337","Rhetoric of Social Movements","Introduces students to the rhetorical significance of selected movements, including labor reform, civil rights and environment protection, emphasizing the analysis of persuasive social movement discourse.   Cross Listing(s): COMS 4337  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"AAST Africana Studies","AAST 4530","Revelation and Revolution","Explores issues of gender, spirituality, and power within the context of African history.   Cross Listing(s): HIST 4530  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"AAST Africana Studies","AAST 4532","Destruction of Slavery","Focuses on the end of plantation slavery in the nineteenth century Atlantic World. The geographic concentration and topics covered will vary according to the focus of the instructor.   Cross Listing(s): HIST 4532  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"AAST Africana Studies","AAST 4630","Seminar in Africana Studies","The Seminar in Africana Studies must be taken within the 15-hours block required for the minor in Africana Studies. It is a capstone course in which students apply knowledge gained in the classes they have taken in the Africana Studies program through discussion of selected texts, a major research paper, and an oral presentation required of all Africana Studies Minors.   Prerequisite(s): AAST 3230  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"AAST Africana Studies","AAST 4890","Directed Individual Study in Yoruba","Concentrated study of a topic in Yoruba literature, culture, society, thought or language. May be repeated for credit provided a new topic is studied.   Repeat Limit: Unlimited","1-15 Credit Hours"
"AAST Africana Studies","AAST 5233","The American City","An examination of American urban development from the colonial period to the present with particular attention paid to migration, architecture, technology, politics, transportation, and urban culture in the late nineteenth and twentieth centuries.   Cross Listing(s): HIST 4233   Repeat Limit: Not Repeatable  When Offered: Every three years","3 Credit Hours"
"ACCT Accounting","ACCT 2030","Survey of Accounting","A study of the theory and application of accounting concepts used to gather and report economic information to users within and outside of the organization. The course stresses the use of accounting information for decision making within the framework of a free economy. Open to non-BBA students. Credit for graduation can only be granted for either ACCT 2030 or ACCT 2101  and ACCT 2102  .   Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 2101","Principles of Accounting I","The theory and application of financial accounting concepts for reporting financial information to outside users. The course stresses the relationship between the rules by which financial statements are prepared and the use of financial statement information for decision making. Credit for graduation can only be granted for either ACCT 2030  or ACCT 2101 and ACCT 2102  .   Prerequisite(s): Students must have a minimum grade of “C” in BUSA 1105  , MATH 1111  (or higher level math course), and prior or current enrollment in CISM 2530.   Repeat Limit: Not Repeatable  When Offered: Every Semester(excluding summer), Summer offerings possible, but not guaranteed","3 Credit Hours"
"ACCT Accounting","ACCT 2102","Principles of Accounting II","The theory and application of managerial accounting concepts. The course stresses the use of accounting information for decision making and the role of managerial accounting in a business environment.   Prerequisite(s): A minimum grade of “C” in all of the following: ACCT 2101  , ISBA 2530  , ENGL 1101  , and MATH 1111  (or higher level math course).  Repeat Limit: Not Repeatable  When Offered: Every Semester(excluding summer), Summer offerings possible, but not guaranteed","3 Credit Hours"
"ACCT Accounting","ACCT 3131","Intermediate Accounting I","The conceptual framework behind financial accounting, reporting and current practice in the preparation of financial statements including the income statement and balance sheet is the focus of this course. This Includes accounting for changes and errors in financial reporting, income recognition, financial accounting disclosure, and analysis of financial statements through percentage and ratio analysis. Recent developments at the FASB, SEC and IASB are reviewed as an essential part of this course and students should be prepared to critically examine prospective financial accounting standards. The course stresses problem solving, critical thinking and research skills.   Prerequisite(s): A minimum grade of “C” in all of the following: ACCT 2101  , ISBA 2530  , ENGL 1101  , ENGL 1102  , and MATH 1111  (or higher level math course)  Repeat Limit: Not Repeatable  When Offered: Every Semester(excluding summer)","3 Credit Hours"
"ACCT Accounting","ACCT 3132","Intermediate Accounting II","This course is a continuation of ACCT 3131  . This course focuses on the accounting treatment for assets and liabilities including cash; current receivables; inventories; property, plant and equipment; intangible assets; current liabilities and contingencies; and long-term liabilities and receivables. The financial statements of several public companies are reviewed and a detailed analysis of these statements is an essential part of this course.   Prerequisite(s): A minimum grade of “C” in ACCT 2102  and ACCT 3131  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 3330","Income Tax","Introduction to the basic concepts of federal income tax with a focus on taxation of individuals.   Prerequisite(s): A minimum grade of “C” in ACCT 3131  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 3630","White Collar Crime","To fight fraud effectively, professionals must understand the laws governing fraud. This course examines the US criminal justice system, fraud schemes, cybercrime and various forms of fraud, including securities fraud, corruption schemes, phishing and identity theft. This course analyzes the techniques accountants, criminal justice professionals and other corporate professionals use to detect, prevent and mitigate white-collar crime.   Cross Listing(s): LSTD 3630   Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"ACCT Accounting","ACCT 4030","Special Topics in Accounting","A customized course that allows students to pursue further study in a specific accounting topic at the frontier of an area of research or a contemporary topic related to current real-world events.   Repeat Limit: Unlimited","3 Credit Hours"
"ACCT Accounting","ACCT 4130","Accounting Information Systems","An introduction to how accounting activities are implemented and integrated in manual and computer-based accounting information systems. Topics include AIS components, transaction cycles, system development, internal control, the relationship between AIS design and the audit process, and the effects of technology. The course stresses problem solving, critical thinking, and computer application skills.   Prerequisite(s): A minimum grade of “C” or concurrent enrollment in ACCT 3131  .  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 4131","International Accounting","Examination of accounting issues and business operations in a global environment. Topics include foreign market currency systems, inflation and currency translation methodology, and international auditing and taxation issues impacting multinational corporations and individuals involved in exports, services, or capital transactions at an international level.   Prerequisite(s): A minimum grade of “C” in ACCT 3132  .  Restriction(s): Accounting majors only.  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 4133","Intermediate Accounting III","The capstone of the intermediate accounting sequence, this course is a continuation of ACCT 3132  . Advanced accounting topics including accounting changes and error corrections, stockholders equity, accounting for income taxes, accounting for pensions and other postretirement benefits, accounting for leases, and the statement of cash flows are the basis for this course.   Prerequisite(s): A minimum grade of “C” in ACCT 3132.   Restriction(s): Accounting majors only.  Repeat Limit: Not Repeatable  When Offered: Every Semester(excluding summer)","3 Credit Hours"
"ACCT Accounting","ACCT 4231","Advanced Management Accounting & Data Analytics","Preparation and analysis of information to assist management in decision making, learning, planning, and controlling business activities. The use of management accounting information for business planning and analysis with an emphasis on profitability analytics, setting & achieving targets, measuring & evaluating performance, and performance improvement across the customer, supply chain, entity, process, and product domains.   Prerequisite(s): A minimum grade of “C” in ACCT 2102  , ACCT 4130  , MATH 1232  , or MATH 1441  .  Repeat Limit: Not Repeatable  When Offered: Every Semester(excluding summer)","3 Credit Hours"
"ACCT Accounting","ACCT 4430","Auditing","Develops the background to understand the auditing process and judgments made by auditors. Topics include external, internal and governmental auditing.   Prerequisite(s): A minimum grade of “C” in ACCT 3132  and prior or concurrent enrollment in ACCT 4130  .  Restriction(s): Accounting Majors only.  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 4530","Governmental and Institutional Accounting","An introduction to accounting and financial reporting for state and local governments and not-for-profit entities. Financial management and accountability considerations particular to government and not-for-profit organizations are emphasized.   Prerequisite(s): A minimum grade of “C” in ACCT 3131  .  Restriction(s): Accounting majors only.  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 4631","Fraud Examination","This course takes a look at fraud by examining the pervasiveness of, and the causes, of fraud and white-collar crime in our society. Other topics to be explored include financial crime statutes, evidence gathering and admissibility, types and elements of fraud, general investigative methods, and report writing.   Prerequisite(s): A minimum grade of “C” in ACCT 2101  or ACCT 2030  and junior status.  Repeat Limit: Unlimited","3 Credit Hours"
"ACCT Accounting","ACCT 4632","Fraud Schemes","This course takes a look at the 44 most common fraud schemes, including how they work and how they can be effectively detected, investigated, and prevented.   Prerequisite(s): A minimum grade of “C” in ACCT 2101  or ACCT 2030  and junior status.  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 4633","Forensic Interviews and Interrogation","This course focuses on the development of interviewing skills for auditors, fraud examiners, and investigators. Mock interviews are conducted with professional written reports submitted. Topics include: Recognizing deception; Specialized interview techniques; Making accusations and handling denials; Obtaining the truth through interrogation   Cross Listing(s): LSTD 4633   Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"ACCT Accounting","ACCT 4790","Internship in Accounting","Other Contact Hours: 3-6  A supervised work-study program in selected business and accounting firms throughout the southeast. Any student enrolled in the internship program will be required to work for one full semester.   Prerequisite(s): Junior standing.  Repeat Limit: Unlimited","3-6 Credit Hours"
"ACCT Accounting","ACCT 4830","Special Problems in Accounting","Other Contact Hours: 3  A customized course that is under the direction of a faculty sponsor. The Course is designed to offer students an opportunity to pursue studies at a level or on topics not covered in scheduled courses. The scope and nature of the material covered is determined in consultation with faculty sponsor.   Repeat Limit: Unlimited","3 Credit Hours"
"ACCT Accounting","ACCT 4890","Directed Study in Accounting","Designed for independent study and research in selected areas of accounting under faculty supervision.   Repeat Limit: Unlimited","0-3 Credit Hours"
"ACCT Accounting","ACCT 5232","Managerial Accounting III","Continues the study of management accounting by focusing on current topics in the areas of 1) controllership, 2) applications and implications of modern costing and management accounting techniques, including advanced costing techniques, performance measurement, and process analysis, and 3) the legal, corporate and professional responsibilities of accounting departments. Specific topics may vary from year to year.   Prerequisite(s): A minimum grade of “C” in ACCT 4231  , Accounting majors only.  Cross Listing(s): ACCT 5232G  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 5330","Taxation of Corporations and Partnerships","A study of the laws involving the formation, operation, and liquidation of corporations, S corporations, and partnerships.   Prerequisite(s): A minimum grade of “C” in ACCT 3330  , Accounting majors only.  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7130","Seminar in Financial Accounting","A study of business combinations, consolidation of financial statements of affiliated companies, multinational operations, foreign currency transactions, translation of foreign currency financial statements, reporting disaggregated information, and interim financial statements.   Prerequisite(s): A minimum grade of “C” in ACCT 4133  and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7131","Selected Topics in Accounting","This course is designed to offer students an opportunity to pursue studies at a level or on topics not covered in existing graduate courses. The scope and the nature of the material covered is determined in consultation with the faculty sponsor.   Prerequisite(s): Admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Unlimited","3 Credit Hours"
"ACCT Accounting","ACCT 7330","Taxation of Corporations and Partnerships","A study of the laws of taxation involving the formation, operation, and liquidation of corporations, S corporations, and partnerships.   Prerequisite(s): A minimum grade of “C” in ACCT 3330  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7331","Taxation of Pass-Through Entities","The federal income taxation of pass-through entities, including partnerships (LLC), S corporations, and trusts and estates. The income tax aspects of each of these entities are examined with regard to formation, operation, allocation of income among owners (or beneficiaries), distributions and liquidation.   Prerequisite(s): A minimum grade of “C” in ACCT 7330  or concurrent enrollment in ACCT 7330  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7334","Tax Research","Application of research techniques to income tax and other tax planning; case studies and reports. This course provides the student with the opportunity to analyze, critique, and do practical tax research. Emphasis is placed on research methodology rather than on technical or legal knowledge of the tax law.   Prerequisite(s): A minimum grade of “C” in ACCT 3330  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7335","VITA","This is a service-learning course that provides students with the opportunity to gain real-world tax preparation experience, similar to work performed by an entry level tax associate. Students are required to complete the IRS Volunteer Income Tax Assistance (VITA) training and certification exams. Students will perform client interviews to gather information, complete the IRS intake form, enter relevant information into the tax software, generate federal and state returns, and answer taxpayer questions. All tax returns will go through a quality review process.   Prerequisite(s): A minimum grade of “C” in ACCT 3330  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Repeat Limit: Unlimited  When Offered: Once a year","3 Credit Hours"
"ACCT Accounting","ACCT 7430","Seminar in Auditing","Advanced topics in external auditing related to engagement planning, risk assessment, audit procedures and the gathering of evidence, and concluding and reporting on the audit.   Prerequisite(s): A minimum grade of “C” in ACCT 4430  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7530","Seminar in Accounting Information Systems","Develops an understanding and appreciation for the design, analysis, development and implementation of computer-based accounting information systems with an emphasis on control and management issues of this accounting function. Practical application will be examined through computer projects and systems cases.   Prerequisite(s): A minimum grade of “C” in ACCT 4130  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7634","Fraudulent Financial Reporting","While asset theft fraud is well covered in the two fraud examination courses, additional training in financial statement fraud is needed due to the technical nature of accounting and reporting standards. This course demonstrates how financial statement analysis can be used to uncover fraudulent financial reporting. In addition, the most common methods for “cooking the books” will be examined along with strategies for detecting and investigating such schemes.   Prerequisite(s): A minimum grade of “C” in ACCT 4133  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7636","Expert Witnessing","This course examines the role of accountants as either testifying or consulting experts in legal disputes involving professional negligence cases, securities fraud, business/partnership disputes, business interruption losses, business valuations, and marital disputes. Topics include how to communicate opinions effectively at deposition, at trial, and in written report; the law and procedure dealing with experts; ethics; and how to deal with attorneys.   Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7637","Forensic Accounting Capstone","This capstone course will integrate the forensic accounting knowledge, skills, and abilities learned in previous courses by requiring students to complete practice cases, a fraud examination case simulation, and a pro bono forensic audit for a local business. Students will be expected to demonstrate via the quality of their work product and in-class participation that they have mastered the knowledge, skills, and abilities required to be effective forensic accountants.   Prerequisite(s): A minimum grade of “C” in both of the following courses: ACCT 7634  and ACCT 7636  or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7638","Business Valuation","This class focuses on determining the fair values of individual tangible and intangible assets, as well as the overall value of a business and includes calculating fair values for financial reporting. The three valuation approaches (Market Approach, Income Approach, and Asset Approach) are covered in depth along with the professional standards, developing the cost of capital, and applying valuation adjustments (discounts and premiums).   Prerequisite(s): A minimum grade of “C” in ACCT 4133  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7680","Professional Problems","The course is a comprehensive update of accounting regulations, laws, and standards. Competency is demonstrated by performance on the Uniform Certified Public Accountant Examination. Students registered for this course must also register for the associated external CPA exam review course, the cost of which is not covered by university tuition and fees. It is recommended to contact the instructor of record prior to registering for this course.   Prerequisite(s): Admitted to the Masters of Accounting program or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7730","Internship in Accounting","Other Contact Hours: 3  A supervised work-study program of specified length in selected business and accounting firms.   Prerequisite(s): Admitted to the Masters of Accounting program or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Not Repeatable","3 Credit Hours"
"ACCT Accounting","ACCT 7731","Accounting Data Analytics","Develops an understanding of key concepts in the data analytics process, along with the practical application using accounting and finance data sets. The course develops skills in data preparation, data visualization, data analysis, and data interpretation and their applications to real-world problems. The use of software is employed for hands-on experience.  A maximum of three credit hours counts toward the MAcc degree.   Prerequisite(s): A minimum grade of “C” in ACCT 4130  , and admitted to the Masters of Accounting program, or permission of the School of Accountancy director.  Repeat Limit: Unlimited  When Offered: Once a year, Summer offerings possible, but not guaranteed","3 Credit Hours"
"ACCT Accounting","ACCT 7732","Corporate Planning Analytics","This course develops an understanding of multiple ways by which the accounting function catalyzes sales and operations planning along with investment decisions to meet targeted results from operations. Students apply these concepts within an enterprise risk management framework and from the perspective of opportunity assessment. The course emphasizes critical thinking, logic, and information utilization in problems and cases utilizing multiple forms of accounting information. The course thus develops skills for real-world planning scenarios through methodical thinking processes, information search, data preparation and analysis, and adaptive learning approaches for rigorous risk/opportunity-based planning to achieve organizational objectives.  A maximum of 3 credit hours counts toward the MAcc degree.   Prerequisite(s): Admission to the MAcc program or permission of the School of Accountancy Director.  Repeat Limit: Unlimited  When Offered: Once a year, Summer offerings possible, but not guaranteed","3 Credit Hours"
"ACCT Accounting","ACCT 7733","Fraud Cases","The course develops knowledge related to the types of fraud, psychology of fraud, fraud schemes, fraud prevention, and fraud detection. Specific fraud cases will be discussed using innovative resources such as those available from Helios Digital Learning, EY, Deloitte, accounting research, and others. This course also incorporates the overarching topics of business ethics, professional responsibility, corporate governance, internal controls, and the auditor expectations gap into the specific topics covered.  A maximum of 3 credit hours can count toward the MAcc degree.  Prerequisite(s):Admission to the MAcc program or permission of the School of Accountancy Director.Repeat Limit:UnlimitedWhen Offered:Once a year, Summer offerings possible, but not guaranteed","3 Credit Hours"
"ACCT Accounting","ACCT 7899","Directed Study in Accounting","Other Contact Hours: 1-3  Designed for independent study and research in selected areas of accounting under faculty supervision.   Prerequisite(s): Admitted to the Masters of Accounting program or permission of the School of Accountancy director.  Restriction(s): NO Undergraduate Level Students  Repeat Limit: Unlimited","1-3 Credit Hours"
"AFAS African American Studies","AFAS 5000","Topics in African American Studies","Special topics in African American Studies. Will be offered in conjunction with selected upper level courses in the university curriculum when content of those courses address issues related to African American studies.   Prerequisite(s): AAST 2000  .  Cross Listing(s): AFAS 5000G  .  Repeat Limit: Repeat Twice","3 Credit Hours"
"AFAS African American Studies","AFAS 5000G","Topics In African American Studies","Special topics in African American Studies. Will be offered in conjunction with selected upper level courses in the university curriculum when content of those courses address issues related to African American studies.   Cross Listing(s): AFAS 5000   Restriction(s): NO Undergraduate Level Students  Repeat Limit: Repeat Twice","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7131","Financial Accounting and Reporting","In this course, you will study the financial accounting and reporting frameworks used by for-profit and not-for-profit entities, as well as state and local governments. You will acquire and apply skills that newly licensed CPAs must demonstrate in the preparation and review of financial statements, account balances and transactions to ensure compliance with applicable frameworks. You will also develop your data, technology, and research skills.   Prerequisite(s): Permission of the department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7132","Auditing and Attestation","In this course, you will learn and apply the knowledge and skills that newly licensed CPAs must demonstrate when performing audit engagements, attestation engagements, and accounting and review service engagements. You will also develop your professional responsibilities, ethics, and skepticism as an auditor or attester.   Prerequisite(s): Permission of the department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7133","Taxation and Regulation","In this course, you will learn and apply the ethics and professional responsibilities for tax practice in the U.S. You will prepare and review tax returns and schedules for individuals and entities. You will develop data and technology skills to analyze validation checks and diagnostic tools. You will also research and use source materials (e.g., Internal Revenue Code, Treasury Regulations) to identify, analyze, and respond to tax issues.   Prerequisite(s): Permission of the department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7134","Business Analysis & Reporting Discipline","In this course, you will learn and apply the tools and techniques that newly licensed CPAs use to analyze, evaluate, compare, prepare, present, and account for financial and nonfinancial information for various entities and purposes. You will assess the impact of transactions, events, and market conditions on performance measures, compare historical results to budgets and forecasts, and compare investment alternatives. You will also learn important accounting and reporting requirements for for-profit business entities, employee benefit plans, and state and local government entities.   Prerequisite(s): Permission of the department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7135","Information Systems & Controls Discipline","In this course, you will study information systems and controls that newly licensed CPAs use in their work. You will learn how to assess and manage the processing integrity, availability, security, confidentiality and privacy of information systems and data. You will also learn how to perform SOC (System and Organization Control) engagements. Finally, you will apply your knowledge and skills to evaluate various scenarios and contexts that are relevant for information systems and controls.   Prerequisite(s): Permission of department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7136","Tax Compliance & Planning Discipline 3","In this course, you will study the essential concepts and skills of tax compliance and planning required of newly licensed CPAs. You will learn how to prepare and review complex U.S. federal tax returns, determine the tax implications of various transactions and structures, apply personal financial planning strategies and opportunities, and verify and use source data and materials for tax purposes.   Prerequisite(s): Permission of department  Repeat Limit: Not Repeatable  When Offered: Once a year","Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7231","Ethics for Accountants","In this course, you will explore the role and importance of ethics in the accounting profession. You will study the ethical principles, values, codes, and regulations that guide accountants. You will also examine some of the ethical issues and dilemmas that accountants may encounter in their work. Finally, you will develop your ethical reasoning and judgment skills, and learn how to communicate and resolve ethical problems effectively.   Prerequisite(s): Permission of department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"AMAC Apprenticeship MACC","AMAC 7232","Internship in Accounting","In this course, you will gain practical experience and apply your accounting knowledge in a real-world setting. In the course of your work, you will develop and enhance your professional skills, such as communication, teamwork, problem-solving, and ethics. Finally, you will evaluate your internship performance and learning outcomes, and learn how to apply feedback from your supervisor and instructor to improve performance.   Prerequisite(s): Permission of department  Repeat Limit: Not Repeatable  When Offered: Once a year","3 Credit Hours"
"ANTH Anthropology","ANTH 1102","Introduction to Anthropology","The comparative study of humankind draws materials from the widest possible range of peoples, cultures, and time periods to determine and explain similarities and differences among peoples of the world. This course brings the perspectives of all of the sub-fields of anthropology to the study of humanity: cultural anthropology, archeology, linguistics, and biological anthropology.   Repeat Limit: Not Repeatable","3 Credit Hours"
"ANTH Anthropology","ANTH 1105K","Introduction to Physical Anthropology","Lab Contact Hours: 2  This course examines humans from biological and evolutionary perspectives. Topics of survey and analysis include systems of genetic inheritance and evolution, primate behavior and ecology, the human fossil record, modern human biological variation and adaptation, health in the past and present, and interactions between human biology and culture.   Repeat Limit: Not Repeatable  When Offered: Once a year","4 Credit Hours"
"ANTH Anthropology","ANTH 1150","Glob Pers Ant: People of World","This course provides an ethnographically focused survey of the world and its peoples. Topically organized, this exploration emphasizes contemporary social issues as they relate to globalization and cultural change. Students will gain an understanding of the interactions between local peoples and their place in the larger world.   Repeat Limit: Not Repeatable","3 Credit Hours"
"ANTH Anthropology","ANTH 2131","World Archaeology","This course will introduce the methods and theories used by archaeologists to investigate and interpret the past, and apply them to an overview of the archaeology of the Old and New Worlds. It will examine how archaeology tells us about significant cultural developments in humanity’s past, with a particular focus on the transition to farming, the rise of complex societies, and the development of state level societies. The impact of these transitions on societal and cultural change will also be explored.   Repeat Limit: Not Repeatable","3 Credit Hours"
"ANTH Anthropology","ANTH 2530","Anthropological Inquiry","This course is designed to give students an introduction to the profession of anthropology. Students will focus on questions, such as: How do anthropologists investigate culture? How do we know what we know? How Do students become an anthropologist and what is involved?   Repeat Limit: Not Repeatable","3 Credit Hours"
"ANTH Anthropology","ANTH 3091","Selected Topics Anthropology","Various topics in Anthropology.   Prerequisite(s): Permission of Instructor.  Repeat Limit: Unlimited","1-3 Credit Hours"
"ANTH Anthropology","ANTH 3093","Selected Topics in Applied Anthropology","This course covers topics in Applied Anthropology, variable by each offering and instructor.  Prerequisite(s):Permission of Instructor.Repeat Limit:Not RepeatableWhen Offered:Every three years","3 Credit Hours"
"ANTH Anthropology","ANTH 3130","Fire, Stone, Hide and Bone","Emphasizing hands-on learning, this course introduces the concepts and evolution of basic human technologies. Students explore the manufacture and use of stone, bone, and wooden tools, cordage, and containers, and also practice the arts of fire-making, traditional hide tanning, and projectiles. Ranging across continents and through thousands of years, Fire, Stone, Hide & Bone instills an appreciation of the technologies developed, adapted, and applied by our shared ancestors.   Prerequisite(s): Permission of Instructor.  Repeat Limit: Not Repeatable","3 Credit Hours"
"ANTH Anthropology","ANTH 3133","Southeastern Prehistory","Using archaeology and environmental studies, this course allows students to investigate cultural developments of native societies in the New World, with specific focus on the American Southeast, prior to contact with civilizations in the Old World. From small foraging bands to large-scale chiefdoms, topics include technology, economy, social organization, natural landscapes, and the built environment.   Repeat Limit: Not Repeatable","3 Credit Hours"
"ANTH Anthropology","ANTH 3134","Material Culture","Ranging from 14,000 years ago to the early 20th century, this course introduces the substance, composition, and characteristics of those things that remain from the material culture of human societies who inhabited the Southeastern United States. Students benefit from the historical nature of this study, as well as the direct hands-on identification and dating of artifacts.   Repeat Limit: Not Repeatable","3 Credit Hours"
