"subject","course_code","course_name","description","credits"
"Accounting","ACCT 3500","Accounting Cooperative Education Experience","Enrollment is required for students participating in a cooperative education position during each semester they are working in a position.  Participating students pay a course registration fee for transcript notation and receive full-time student status.  Assignments must be arranged and approved in advance.  The Cooperative Education Program is only open to undergraduate students; graduate level students are encouraged to contact their academic departments to inquire about academic or industrial internship options for credit.  For information, contact the University Career Center.    Restriction(s):Accounting major with department approval, in conjunction with the University Career Center.  Grading Method:Graded on a Satisfactory/Unsatisfactory basis.  Repeatability:May be repeated.","0"
"Accounting","ACCT 3900","Current Developments in Accounting","Topics include: internal and external auditing, governmental accounting, income taxes, managerial accounting and accounting theory. A research project is required.    Restriction(s):Permission of department.  Repeatability:May be repeated for credit with change of topic.","3"
"Accounting","ACCT 4220","Income Tax","An introduction to the Federal income tax system with emphasis on concepts and procedures applicable to all types of entities.    Restriction(s):Accounting major  Prerequisite(s):ACCT 3311 or ACCT 3324 with grade of C or above","3"
"Aerospace Studies","AERO 1100","Leadership Laboratory","Provides the opportunity to demonstrate fundamental management skills through execution of Air Force customs and courtesies, health and physical fitness, drill, and ceremonies.  Students demonstrate command abilities by utilizing effective communication, physical fitness, and knowledge of military customs and courtesies.    Restriction(s):Permission of department  Corequisite(s):AERO 1101 , AERO 1102 , AERO 2101 , AERO 2102 , AERO 3101 , AERO 3102 , AERO 4101, or AERO 4102  Grading Method:Graded on a Pass/No Credit basis  Repeatability:May be repeated for credit while enrolled in Aerospace Studies courses.","0 to 3"
"Aerospace Studies","AERO 1101","Foundations of the Air Force I","Survey course which focuses on the structure and missions of Air Force organizations, officership, and professionalism.  Provides an overview of Air Force and defense topics and introduces communication skills training.    Corequisite(s):AERO 1100","1"
"Aerospace Studies","AERO 1102","Foundations of the Air Force II","Survey course which further explores the structure and missions of Air Force organizations, officership, and professionalism.  Students participate in comprehensive discussions on Air Force and defense topics while building upon learned communication skills.    Prerequisite(s):AERO 1101  Corequisite(s):AERO 1100","1"
"Aerospace Studies","AERO 2101","Evolution of Aerospace Studies I","The beginnings of manned flight and the development of aerospace power in the United States, including the employment of air power in WWI, WWII, Korea, Vietnam, and the Gulf War.  The peaceful employment of U.S. air power in civic actions, space exploration support, and scientific missions are also discussed.    Prerequisite(s):AERO 1102  Corequisite(s):AERO 1100","1"
"Aerospace Studies","AERO 2102","Evolution of Aerospace Studies II","Further expounds on the origins of manned flight and the development of aerospace power in the United States to include the employment of air power in WWI, WWII, Korea, Vietnam, and the Gulf War.  Discussions on peaceful employment of U.S. air power in civic actions, space exploration support, and scientific missions are facilitated.    Prerequisite(s):AERO 2101  Corequisite(s):AERO 1100","1"
"Aerospace Studies","AERO 3101","Leadership Studies I","Study of the anatomy and importance of quality leadership and management, the role of discipline in leadership situations, and the variables that affect leadership.  Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts.  Students deal with actual problems and complete projects associated with planning and managing an Air Force training environment.    Prerequisite(s):AERO 2102  Corequisite(s):AERO 1100","3"
"Aerospace Studies","AERO 3102","Leadership Studies II","Advanced studies on the anatomy and importance of quality leadership and management, the role of discipline in leadership situations, and the variables that affect leadership.  Additional case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts.  Students analyze real-world problems and complete projects associated with planning and managing an Air Force training environment.    Prerequisite(s):AERO 3101  Corequisite(s):AERO 1100","3"
"Aerospace Studies","AERO 4101","National Security Studies and Preparation for Active Duty I","Prepare cadets for their first active duty assignment as an Officer in the Air Force.  Cadets learn about the role of a professional military leader in a democratic society and societal attitudes toward the armed forces.  They also learn the requisites for maintaining adequate national defense structure, the impact of technological and international developments on strategic preparedness, military law, and the overall policy-making process.    Prerequisite(s):AERO 3102  Corequisite(s):AERO 1100","3"
"Aerospace Studies","AERO 4102","National Security Studies and Preparation for Active Duty II","The capstone course for the Aerospace Studies curriculum that prepare cadets for their first active duty assignment as an Officer in the Air Force.  Cadets learn about the role of a professional military leader in a democratic society and societal attitudes toward the armed forces.  Discussions are held on the requisites for maintaining adequate national defense structure, the impact of technological and international developments on strategic preparedness, military law, and the overall policy-making process.    Prerequisite(s):AERO 4101  Corequisite(s):AERO 1100","3"
"Africana Studies","AFRS 1100","Introduction to Africana Studies","Interdisciplinary survey of key issues in the life and history of peoples of African descent and their interaction with other peoples and world cultures; introduction to theoretical foundations in the field of Africana Studies.","3"
"Africana Studies","AFRS 1501","Global Social Science: Africana Studies","This Global Theme course uses the methods and insights of the social sciences to explore the central question of what it means to be a citizen of the world. Through the study of one or more different peoples, societies or cultures across the globe, students will be able to better understand themselves as part of complex, interconnected world. AFRS 1501 helps students build intercultural competency by exploring social, economic, political, and cultural developments among African and African descended peoples.    General Education Requirement(s) Satisfied:Global Social Science","3"
"Africana Studies","AFRS 1512","Local Arts/Humanities: Africana Studies","This Local Theme course uses the methods and insights of the humanities to explore the central question of what it means to be a member of a “local” community. Through the study of the experiences of different peoples, cultures, and communities in our city, our region, or our nation, students will be able to better understand the complexity and diversity of the society in which we live. AFRS 1512 will examine the histories, politics, economics, and culture of African Americans and African descended peoples in the United States.    General Education Requirement(s) Satisfied:Local Arts/Humanities","3"
"Africana Studies","AFRS 2050","Topics in Africana Studies","Treatment of a special topic.    Repeatability:May be repeated for credit with change of topic and permission of department.","3"
"Africana Studies","AFRS 2103","Introduction to Hip Hop","Examines the musical, corporeal, visual, spoken word and literary manifestations of hip hop from its early years to the present, focusing especially on the political, aesthetic, and lifestyle ramifications of hip hop in the US. The Black cultural practices and the intercultural relations across race, class, and gender that have given rise to the various forms of hip hop in North America will also be analyzed.","3"
"Africana Studies","AFRS 2105","Black Images in the Media in the U.S.","Examination of African American images projected through electronic and print media, historically and currently.    Cross-listed Course(s):COMM 2120 .","3"
"Africana Studies","AFRS 2107","Global Hip Hop","The development and growth of Hip Hop from a US inner city Black expressive culture to a global subaltern social movement. Examines cultural production in Hip Hop in relation to the contemporary global issues that focus on the youth, subalterns, and postcolonial experiences.    Cross-listed Course(s):SOCY 2107 .","3"
"Africana Studies","AFRS 2111","Yoruba Language and Culture I","First semester elementary Yoruba language and introduction to Yoruba culture. The primary goal is to provide students with the basic spoken, reading, and writing knowledge of Yoruba language, and the cultural and social contexts in which the language functions.    Cross-listed Course(s):LACS 1201","3"
"Africana Studies","AFRS 2112","Yoruba Language and Culture II","Second semester elementary Yoruba language, and introduction to Yoruba culture. The primary goal is to provide students with the basic spoken, reading, and writing knowledge of Yoruba language, and the cultural and social contexts in which the language functions.    Prerequisite(s):AFRS 2111  Cross-listed Course(s):LACS 1202","3"
"Africana Studies","AFRS 2120","African American Women","Explores how cultural, political, historical and economic factors shape African- American women’s positions and opportunities in society today.    Cross-listed Course(s):WGST 2120 .","3"
"Africana Studies","AFRS 2156","African Civilization","A survey of major cultural innovations and foundations of civilizations in ancient Africa; examination of the origins of ideas, beliefs, institutions, and practices; and the philosophical, religious, social, political and economic foundations of ancient African civilizations. Draws from a wide range of historical sources, especially archaeology, language, literary, oral traditions, and material culture.    Cross-listed Course(s):ANTH 2156 .","3"
"Africana Studies","AFRS 2160","The African American Experience through Civil War","Exploration of circumstances that brought Africans to the Americas and their experience during the era of slavery. Emphasis on the political, economic, and socio-cultural systems that maintained slavery in the South and constrained freedom in the North and the responses and struggles of African Americans. Topics include: slavery/slave trading to the Americas; the system of slavery in British North America; free blacks; political compromises sustaining the peculiar institution; and the impact of the Civil War and Reconstruction on the freedom, citizenship, and suffrage of African Americans.    Cross-listed Course(s):HIST 2160 .","3"
"Africana Studies","AFRS 2161","The African American Experience: Civil War to Civil Rights","Exploration of the African American experience from the Civil War to the present and the struggle of freed slaves and free people of color in garnering the promises of emancipation and the changing status of African Americans in American society. Interdisciplinary survey of key eras, issues, debates, and personalities in the African American experience from 1865 to the present.    Prerequisite(s):AFRS 1100 for majors. It is also strongly encouraged that students take AFRS 2160 before enrolling in this course.  Cross-listed Course(s):HIST 2161 .","3"
"Africana Studies","AFRS 2170","Introduction to Health and Environmental Issues in the Africana World","A general introduction to the cultural, social, political, ethical, and psychological dimensions of health and environmental issues affecting the African and African Diaspora peoples globally, and the policy implications.","3"
"Africana Studies","AFRS 2172","Black Sexuality and Health","Examines the intersection of sexuality, gender, race, class, and ethnicity, and how they influence social relations and health. Students are introduced to the critical concepts of sex, gender, and sexuality; the links between becoming gendered, sexuality and heterogeneity within African American populations and the impact it has had on health-related issues.","3"
"Africana Studies","AFRS 2174","Environmental Literature in Africa and the Caribbean","Introduction to an environment-centered approach in literary and cultural studies through the study of a selection of poems, fictions, plays, and critical literary essays by African and Caribbean writers. Cultural and environmental studies are brought into interdisciplinary dialogue about nature, conservation, and development in Africa and the Caribbean.  Also explores the contributions of postcolonial studies to eco-criticism and the narratives of environmental justice in developing countries.","3"
"Africana Studies","AFRS 2206","African Literature, Music, and Art","Survey of socio-cultural context in which African literature, music, and art function; examination of the impact of changes resulting from international dependence and improved communications across continents and cultures; parallels drawn with other regions of the world, particularly the US and Europe. Creative research or community projects required.","3"
"Africana Studies","AFRS 2207","Pan-Africanism","Study of the Pan-African movement; examination of historical and contemporary efforts of peoples of African descent to unite their struggles for human advancement, political independence, and equality in Africa, the US, the Caribbean, Western Europe, and Afro-Latin American. Included in the study are popular movements, leading proponents, and related organizations.","3"
"Africana Studies","AFRS 2215","Black Families in the United States","Critical and comprehensive examination of the life of African American families in the United States including the historical evolution of black families and their relationship with the political-economic structures of American society.","3"
"Africana Studies","AFRS 2221","Modern Africa","A survey of major developments in the 19th and 20th century Sub-Saharan Africa, with emphasis on the European conquest, the colonial period, and the triumph of modern African nationalism.    Cross-listed Course(s):HIST 2211 and INTL 2101","3"
"Africana Studies","AFRS 2301","Introduction to African American Literature","Survey of the major periods, texts, and issues in African American literature.    Prerequisite(s):WRDS 1103 or WRDS 1104 with a grade of C or above, or permission of department.  Cross-listed Course(s):ENGL 2301","3"
"Africana Studies","AFRS 3050","Topics in Africana Studies","Treatment of a special topic.    Repeatability:May be repeated for credit with change of topic and permission of department.","3"
"Africana Studies","AFRS 3101","Perspectives on Race and Ethnicity in the US","Study of values and make-up of American pluralistic society in historical and contemporary context. Focus on the understanding of African American values and the role of ethnicity and race.","3"
"Africana Studies","AFRS 3121","Contemporary African Art","Survey of contemporary African artists and artworks (1960s to the present day), on the continent and in the diaspora, with international profiles. Readings and discussions focus on politics, gender, class, identity, and mobility.    Prerequisite(s):ARTH 1211 or ARTH 1212 , or any AFRS course with grade of C and above, or permission of instructor.  Cross-listed Course(s):ARTH 3121","3"
"Africana Studies","AFRS 3150","The African American Church and Civil Rights","Role of the African American church in the struggle for human equality. Topics such as radical, moderate, and accommodationist leadership styles; historical development of the black church in the South; and its emergence as a foundation for modern civil rights movement.    Cross-listed Course(s):RELS 3150 .","3"
"Africana Studies","AFRS 3154","Globalization in African History","Examines how the emergence of globalization and global interdependency has impacted the African continent in social, economic, political, cultural, and historical contexts.  Discussion of major concepts and thinkers; with specific attention to recent historical developments, successes, and challenges.    Cross-listed Course(s):HIST 3154 .","3"
"Africana Studies","AFRS 3155","Health and Healing in Africa","Provides an historical context for some of the major healthcare challenges facing Africa today. Traces the history of health and healing from the pre-colonial era through the period of colonial rule, and since political independence. Both the Africa-centered and Western methods of healing and conceptions of health and illness are examined at different junctures in African history.","3"
"Africana Studies","AFRS 3159","African American Poetry","Intensive study of African American poetry, focusing on one period or traversing several.    Cross-listed Course(s):ENGL 3159 .","3"
"Africana Studies","AFRS 3179","African American Political Philosophy","Analysis of competing ideologies in African American political philosophy.    Prerequisite(s):3000-level course on Africa from AFRS, POLS, or HIST.  Cross-listed Course(s):POLS 3172 .","3"
"Africana Studies","AFRS 3190","Political Economy of the Caribbean","An examination of the manifestations of Caribbean economic problems and policies and Caribbean political development from the post-war period to the present.    Cross-listed Course(s):LTAM 3190 .","3"
"Africana Studies","AFRS 3192","African Cinema","A study of the relationship of African film/video production to historical and contemporary issues in Africa; and the sociopolitical contexts, intertextuality, and aesthetics of African film/video production.","3"
"Africana Studies","AFRS 3200","Folklore of Africa and the African Diaspora","A study of the relationships among African and African Diaspora folktales, folk beliefs, customs, legends, myths, proverbs, poetry, songs, performance, narratives, symbols, and social practices. Using an interdisciplinary approach, the course identifies parallel tales and verbal and performance arts in the Mother Continent and the Diaspora and also studies how geographical environments and historical experiences have impacted new manifestations of African folklore.","3"
"Africana Studies","AFRS 3218","Racial Violence, Colonial Times to Present","Examines the ways in which African Americans and Whites used violence both as part of struggles for liberation and freedom as well as repression from the colonial period to the present in the United States. Focuses on the broader processes of social, political, and cultural change and at efforts to build cooperation.    Cross-listed Course(s):HIST 3218 .","3"
"Africana Studies","AFRS 3220","The Caribbean from Slavery to Independence","Covering the sweep of history from European/indigenous contact, through the construction of a plantation regime based on African slave labor, and up to the present day, this course explores the spread of colonialism, the dynamics of slavery, and the tumult of abolition and national independence movements. The Caribbean Sea is examined as a region, emphasizing the ties uniting the islands and the circum-Caribbean coasts. The region’s past - including empire and imperial conflict, racial oppression and interaction, and international contact - and its legacies will be discussed in relation to political economics, race, and contemporary culture.    Cross-listed Course(s):LTAM 3220 and HIST 3180 .","3"
"Africana Studies","AFRS 3230","Poverty and Discrimination in African Diaspora in the Modern Era","Socio-economic roots of poverty and discrimination in African America, the Caribbean, and Afro-Latin America; impact of antipoverty and anti-discrimination laws and programs.","3"
"Africana Studies","AFRS 3239","African American Music: History and Culture","Examines the history and scholarship of African American music from enslavement to the present. Focusing on African American sacred and secular music, students investigate how different musical genres – including spirituals, blues, jazz, gospel, rhythm and blues, as well as hip hop – reflected African Americans’ social, political, and economic experiences.    Cross-listed Course(s):HIST 3239 and AMST 3050","3"
"Africana Studies","AFRS 3240","Race and the Law","Explores the unique role law has played in establishing the status of persons of African descent in the Americas, with a focus on the United States. Students investigate how the legal history of African Americans has shaped American race relations over the past 400 years by tracing the evolution of race, racism, and racial formations as a function of America’s legal system.    Cross-listed Course(s):HIST 3240 and LEGL 3241","3"
"Africana Studies","AFRS 3250","African Americans and Health Communication","Focuses on the use of communication strategies to inform and influence individual and community decisions regarding health among African American populations. Considers how health messages are created and the impact they have on African Americans within the context of their lives.","3"
"Africana Studies","AFRS 3260","Slavery, Racism, and Colonialism in the African Diaspora","Designed to explore how race and racism, slavery, and colonialism served as principal institutions and constructs shaping the experience between Africa and the emerging African Diaspora in the New World. Students will consider how the maintenance of Western social, economic, and political superiority materialized as functions of these three important historical developments.    Cross-listed Course(s):LTAM 3260 and HIST 3190 .","3"
"Africana Studies","AFRS 3261","Psychology of the Black Experience","A study of the psychological issues relating to the Black experience in the Americas, using Africacentered philosophical and psychological frameworks to examine how Black subjectivities have been constructed historically, and how this affects human motivations, self-perceptions, cultures, and behaviors among Africa-descended populations.","3"
"Africana Studies","AFRS 3262","Philosophy and Race","Examines the role of the concept of race in the Western philosophical canon, and uses current philosophical texts and methods to examine Western discourses of race and racism. Issues such as whiteness, double consciousness, the black/white binary, Latino identity and race, ethnicity, mixed-race identity, and the intersection of race with gender and class are also examined.    Cross-listed Course(s):PHIL 3262","3"
"Africana Studies","AFRS 3264","Business Culture and Entrepreneurship in Africa","A study of the institutional practices associated with African business culture and entrepreneurship in local, national, and global spaces.  A deep historical approach is taken, covering pre-modern entrepreneurial and business culture; how traditions and cultural practices influence the way Africans conduct business; how these have been shaped by the realities of modernity and globalization; and the challenges facing institutional business practices and entrepreneurs in Africa and its emerging market economies.","3"
"Africana Studies","AFRS 3265","African Economic Development","Focus on economic theories, planning, production, and resource allocation strategies, capital formation, foreign aid, and multinational corporations in Africa.","3"
"Africana Studies","AFRS 3270","Afro-Latin American History","This course explores the African Diaspora in Latin America ranging from the Caribbean Sea to the Rio de la Plata. From slavery, to fighting for freedom in the Spanish-American Wars of Independence, to forging new notions of citizenship in twentieth century Brazil, African-descended peoples have an important place in Latin America’s historical past. According special attention to regions with concentrated populations of African-descended peoples, this course reveals the vibrant history of Afro-Latin America.    Cross-listed Course(s):LTAM 3270 and HIST 3181 .","3"
"Africana Studies","AFRS 3278","Race in the History of Brazil","Examining the history of Brazil since Portuguese colonization, this course focuses on experiences, struggles, and debates revolving around questions of race and identity. The course interrogates the construction of a slave society, abolition, negotiation of freedom for slaves, and debates around national identity that attended the formation of the Brazilian republic and which have shaped the country in the 20th century. The Brazilian experience will be approached comparatively, using the United States and other areas of the African Diaspora for context.    Cross-listed Course(s):LTAM 3278 and HIST 3178 .","3"
"Africana Studies","AFRS 3280","Blacks in Urban America","African Americans have been part of the urban scene since the colonizing of the Americas. Examines the ways in which their presence in cities has both exemplified and contradicted the understanding of both urban development and race relations in America from colonial times to the present.    Cross-listed Course(s):HIST 3280 .","3"
"Africana Studies","AFRS 3290","Research Methods","Prepares students to conduct independent research.  Introduces the processes of conceptualization and basic research techniques, and some of the issues related to conducting research on the Black experience.  A variety of appropriate studies and methods are utilized over the course of the semester.    Restriction(s):Junior or Senior standing, or permission of instructor.  Pre- or Corequisite(s):AFRS 1100 or AFRS 4100 , or permission of instructor","3"
"Africana Studies","AFRS 3328","West African Art and Display","Addresses major genres, monuments, and issues of artistic production in West Africa.  Readings and discussions focus on politics, identity, gender, performance, collection, and display.    Prerequisite(s):Any AFRS course with grade of C or above, or permission of instructor.  Cross-listed Course(s):ARTH 3328","3"
"Africana Studies","AFRS 3395","African American Art","Survey of the major movements and issues of African American artistic production, from the 17th century to the present day.  Readings and discussions focus on stylistic developments, politics, race, gender, identity, and representation.    Cross-listed Course(s):ARTH 3395","3"
"Africana Studies","AFRS 3692","Colloquium","A weekly colloquium; research and writing; opportunity for intellectual stimulation, critique and problem solving. Open to majors and non-majors.    Restriction(s):Permission of instructor.","3"
"Africana Studies","AFRS 3895","Independent Study","Supervised investigation of a problem or subject in the field of Africana Studies.    Restriction(s):Permission of department.  Repeatability:May be repeated for credit.","1 to 3"
"Africana Studies","AFRS 3990","Senior Project in Africana Studies","Completion of a senior research paper on an academic topic or a community-related written project. Emphasis on mastery of academic skills and content of the field or specific discipline.    Restriction(s):Senior standing.","2 to 15"
"Africana Studies","AFRS 4050","Topics in Africana Studies","Treatment of a special topic.    Cross-listed Course(s):GEOG 4700  Repeatability:May be repeated for credit with change of topic and permission of department.","3"
"Africana Studies","AFRS 4100","African Diaspora Theory","Explores the diverse conceptual and theoretical perspectives in the African Diaspora Studies, with emphasis on the dialectical relationships between social theories and the African Diaspora, especially as these relate to the issues of race, identity, gender, migrations, cultural production, and transnationalism.","3"
"Africana Studies","AFRS 4105","African International Relations","Examines Africa’s relations with external powers (including Europe, the United States, and China), cooperation among African countries, the role of non-state actors in African conflicts, and U.S. policy toward the continent.    Cross-listed Course(s):POLS 3169 .","3"
"Africana Studies","AFRS 4401","Professional Internship in Africana Studies","Internship in wide-ranging working environments, including government establishments, private businesses, as well as not-for-profit organizations, especially those focusing on issues affecting African and African Diaspora populations. The internship provides students with experiential learning in an environment that is consistent with the student’s professional goals and growth.    Restriction(s):Permission of department chair department; Junior or Senior standing; Africana Studies major or minor;  and a minimum GPA of 2.5.  Prerequisite(s):AFRS 1100 and up to 12 credit hours of other AFRS courses.","3"
"Africana Studies","AFRS 4600","Senior Seminar in Africana Studies","This advanced seminar explores a wide-body of literature selected as the eminent scholarship in the field of Africana Studies. Students read, analyze, and critique the scholarly literature of the field and prepare written assignments conceptualizing the course readings and discussions.    Restriction(s):Senior standing.","3"
"Africana Studies","AFRS 4630","Environmental and Public Health in Africa","In-depth analysis of environmental and public health hazards in Africa, including pandemic, as well as the principles and practice of public health, pollution control, and waste management. The social and political contexts of the environmental and health issues in Africa are emphasized throughout.","3"
"Africana Studies","AFRS 4640","Environment, State, and Society in the Caribbean and Latin America","The history of the environment in Latin America and the Caribbean, especially the impacts on race, labor, culture, political relations, and state formation from the pre-Columbian period through the present.","3"
"Africana Studies","AFRS 4652","Race, Health, and the African Diaspora","Global approaches to health disparities throughout the African Diaspora using racial, gender, class, and development theoretical frameworks. Explores the comparative relationships between contemporary social and historical factors determining the health status of peoples of African descent residing in different areas of the world.","3"
