"subject","course_code","course_name","description","credits"
"ACG - Accounting: General","ACG 4843","Advanced Auditing - Regulation Technology and Analytics","This course covers the impact of recent regulatory requirements and standards related to auditing, the integration of technology in the audit, the application of data analytics in auditing, the application of judgment and critical thinking to audit estimates, the audit of system and organization controls (SOC), and the audit implication of emerging technologies. Prerequisite(s):(min grade C)","3"
"ACG - Accounting: General","ACG 4911","Independent Research","Individual study contract with instructor and director required. The research project will be mutually determined by the student and instructor.","1-4"
"ACG - Accounting: General","ACG 4912","Undergraduate Research","In this course, students will conduct a project that enables them, individually or in groups, to pose or work from a defined research question, apply methods of inquiry to generate findings, and share the findings with others. Course Attribute(s):TGEH - High Impact Practice, UGR - Undergraduate Research Other Information:Enhanced Gen Ed Effective Date: Summer 2021","3"
"ACG - Accounting: General","ACG 4931","Selected Topics in Accounting","The course content will depend on student demand and instructor’s interest. Prerequisite(s):(min grade C)","1-3"
"ACG - Accounting: General","ACG 4940","Accounting Internship","",""
"ACG - Accounting: General","ACG 4970","Accounting Honors Thesis","This course is the climax of an undergraduate experience in the College of Business. Thesis development supports critical investigation to develop explanations or solutions to academically interesting business problems or opportunities. Course Attribute(s):6AC - State Communication Requirement, 6ACT - Gordon Communication Requirement, 6ACT - State Communication Requirement, WRIN - Writing Intensive Capstone","3"
"ADV - Advertising","ADV 2214","Mass Communications Design and Content Creation","Introduction to design within a mass media context that emphasizes creativity, versatility, and experimentation. Formal design theory will be implemented to develop creative problem-solving and visual communication skills. Students will use industry-standard software to produce effective graphic content that combines developed conceptual frameworks and professional techniques. Prerequisite(s):(min grade C) Other Information:This course may be repeated up to three times.","3"
"ADV - Advertising","ADV 3008","Principles of Advertising","Principles of Advertising serves as an introductory exploration into the principles, theories, and practices that underpin the field of advertising. Students will gain a comprehensive understanding of the role advertising plays in contemporary society, as well as the strategic thinking and creative processes involved in crafting effective advertising campaigns in an evolving media landscape. Prerequisite(s):(min grade C) AND(min grade C)","3"
"ADV - Advertising","ADV 3101","Advertising Creativity","Focusing on the creative process, students will combine words and images to craft persuasive advertising messages to engage consumers where they are in terms of demographics, psychographics, and in their relation to the brand, product, service, or cause being promoted. Designed to align with contemporary advertising association (ANA, AAF, AEF) growth trends related to brand, creativity, and media. Prerequisite(s):(min grade C) AND (min grade C)","3"
"ADV - Advertising","ADV 3300","Media Planning for Advertising","How and why brands place ads across a variety of media to create effective communications campaigns. Emphasis on consumer research in media planning, including allocation of resources, selection of media channels, engagement of target audiences, and driving consumer actions. Designed to align with contemporary advertising association growth trends related to data, technology, and measurement. Prerequisite(s):(min grade C) AND(min grade C)","3"
"ADV - Advertising","ADV 3500","Advertising Research","Overview of scientific research methods as used in advertising. Emphasis on the acquisition, analysis, and evaluation of primary and secondary data, and the principles of survey and experimental research. Prerequisite(s):","3"
"ADV - Advertising","ADV 4204","Advanced Advertising Creativity","Focused on producing advertising messages, the curriculum integrates: ethics, branding, consumer insight, message strategy, concepting, persuasion, copywriting, design, and presentations. Students learn to execute effective advertising messages. Prerequisite(s):(min grade C)","3"
"ADV - Advertising","ADV 4301","Advanced Media Strategy","Emphasizing decision making and critical thinking, this advanced course prepares students for the complexities of advertising media planning, implementation, and evaluation. Prerequisite(s):(min grade C)","3"
"ADV - Advertising","ADV 4310","Digital Media","This course focuses on the impact of new communication technologies on consumer behavior and advertising practice. Students will learn the nature of digital media options and how to incorporate them into advertising planning. Prerequisite(s):(min grade C)","3"
"ADV - Advertising","ADV 4600","Advertising Management","Application of analytical planning concepts to advertising planning and decision-making. Case study method used to explore advertising and promotional programs; media and creative strategies; consumer, retail, industrial, and public service applications. Prerequisite(s):(min grade C) AND (min grade C)","3"
"ADV - Advertising","ADV 4710","Portfolio Building","This course goes beyond the basics of copy and layout to develop a broader understanding of the creative advertising process. It stresses creativity and organizational ability in portfolio building, along with technical skills in portfolio production. Prerequisite(s):","3"
"ADV - Advertising","ADV 4800","Advertising Campaigns","Advanced advertising course requiring planning and production of complete general advertising campaign, including research, production methods, budgeting, and media schedules. Prerequisite(s):, , (min grade C)","3"
"AFA - African-American Studies","AFA 2000","Introduction to the Black Experience","Fundamental perspectives on the nature and significance of the Black Experience in Africa and black communities in the Americas. Course Attribute(s):6AC - State Communication Requirement, 6ACT - Gordon Communication Requirement, 6ACT - State Communication Requirement, CASB - Social & Behavioral Sciences, ELWP - Literature and Writing, SMEL - General Education Elective, SPHU - Humanities, TGED - Human & Cultural Diversity (also requires two Global Citizens Project learning outcomes) Other Information:Enhanced Gen Ed Effective Date: Summer 2018","3"
"AFA - African-American Studies","AFA 2380","History and Theory of Genocide","This course examines the concept of genocide; its origins in human history and the evolution of international law aimed at defining and criminalizing genocide. Course Attribute(s):CAGC - Human & Cultural Diversity in a Global Context","3"
"AFA - African-American Studies","AFA 3110","Key Issues in Black Thought","The course explores leading voices of resistance and social change that have influenced African American and African diasporic intellectual history, black public consciousness, political action, and social theory while emphasizing secondary research skills and collaborative learning. Topics vary. Course Attribute(s):CLB - Collaborative Learning, TGEE - Ethical Reasoning and Civic Engagement Other Information:Enhanced Gen Ed Effective Date: Fall 2023 UN SDG(s):","3"
"AFA - African-American Studies","AFA 3932","Contemporary Issues in Africana Studies","This course will explore contemporary topics, emerging crises, shifting trends, and developments in Africana Studies. Students will develop skills and knowledge in preparation for advanced work in Africana Studies. Course topics may vary.","3"
"AFA - African-American Studies","AFA 4335","Black Women in America","An interdisciplinary survey of the contemporary experience of black women in America, including the African roots, myths, and realities surrounding that experience. Course Attribute(s):6AC - State Communication Requirement, 6ACT - Gordon Communication Requirement, 6ACT - State Communication Requirement, CPST - Capstone Learning Experience","3"
"AFA - African-American Studies","AFA 4350","African American Community Research","This interactive, field experience course introduces students to active and applied research methodologies and the uses of this research in Black urban communities.","3"
"AFA - African-American Studies","AFA 4430","Afro-Diasporic Literature and Political Movements","The course studies the literary and socio-political movements of the Black Diaspora, dating from the 19th to the 20th century. Centered within a diasporic approach, it offers a comparative examination of literary, historical, and theoretical works. Course Attribute(s):CPST - Capstone Learning Experience, HHCP - Human Historical Context & Process","3"
"AFA - African-American Studies","AFA 4713","Haiti: Legacy of Resilience and Freedom","To acquire a more in-depth understanding of the country’s leadership history in order to contribute to the longstanding nation-building projects of the republic. Students examine seminal texts from historians, literary scholars and political scientists. Course Attribute(s):GCPC - Global Citizens Project Course UN SDG(s):","3"
"AFA - African-American Studies","AFA 4900","Directed Readings","Independent readings in a particular area of African and African American Studies, selected by student and instructor.","2-3"
"AFA - African-American Studies","AFA 4905","Independent Study","Specialized study determined by the student’s needs and interests. Contract required prior to registration. UN SDG(s):","1-3"
"AFA - African-American Studies","AFA 4931","Selected Topics in Africana Studies","Topics offered are selected to reflect student needs and faculty interests. In depth study in such areas as the Black Student and the American Educational Process; the Black Experience in the Americas; European Expansion in Africa to 19th century; Contemporary Economic Problems in Africa.","1-3"
"AFA - African-American Studies","AFA 4936","Capstone in Africana Studies","In this exit course, majors will produce an independent capstone project related to the people of the African diaspora. Course seats are reserved for Africana Studies majors. Africana Studies minors, Latin American and Caribbean Studies Certificate students, and others may petition for enrollment. Course Attribute(s):CST - Capstone, TGEH - High Impact Practice Prerequisite(s):(min grade C) Other Information:Enhanced Gen Ed Effective Date: Fall 2023 UN SDG(s):","3"
"AFA - African-American Studies","AFA 4940","Internship in Africana Studies","Supervised practical work-and-learning experience related to issues central to Africana Studies under professional supervision. Earn academic credit under the direction of a faculty member in Africana Studies, completing periodic written and oral reports to the faculty member coordinating the internship. Course Attribute(s):INT - Internship, TGEH - High Impact Practice Prerequisite(s):Other Information:Enhanced Gen Ed Effective Date: Fall 2023 UN SDG(s):","3-6"
"AFH - African History","AFH 3100","African History to 1850","Introductory survey of African history, from the beginning of  the continent’s recorded history,  to 1850. Course teaches skills reflected in the core foundations of knowledge in the General Education Curriculum. Course Attribute(s):CAHU - Humanities, HHCP - Human Historical Context & Process","3"
"AFH - African History","AFH 3200","African History since 1850","Introductory survey of the history of Africa since 1850. Course looks at the state of the African continent in 1850 and the local and global factors that have shaped Africa’s history since that time. Course Attribute(s):CAHU - Humanities, HHCP - Human Historical Context & Process","3"
"AFR - Aerospace Studies","AFR 1101","Department of the Air Force’s Professionalism","“DAF Professionalism” is to cultivate a foundational understanding and appreciation of the Department of the Air Force’s (DAF) core values, culture, and the essential personal attributes that define professionalism within this unique environment. This course is meticulously designed to bridge theoretical knowledge with practical skills, fostering a cadre of well-rounded students ready to excel in the DAF ecosystem. Corequisite(s):","1"
"AFR - Aerospace Studies","AFR 1120","Department of the Air Force’s Competition and Security","The overarching aim of Course 2, “Competition and Security,” is to introduce students to the concept of national security from a broad perspective, encompassing the military’s involvement in securing national interests through a range of activities from cooperation to armed conflict. This course is designed to lay a solid foundation for understanding the multifaceted nature of global security and the critical role of the DAF in maintaining peace and security. Corequisite(s):","1"
"AFR - Aerospace Studies","AFR 2001","Air Force ROTC Leadership Laboratory","Leadership Laboratory is required for each of the Aerospace Studies courses. It meets one hour and 45 minutes per week. Instruction is conducted within the framework of an organized cadet corps with a progression of experiences designed to develop each student’s leadership potential. Leadership Laboratory involves a study of Air Force customs and courtesies; drill and ceremonies; career opportunities in the Air Force; and the life and work of an Air Force junior officer. Students develop their leadership potential in a practical laboratory, which typically includes field trips to Air Force installations.","0"
"AFR - Aerospace Studies","AFR 2130","Evolution of USAF Air and Space Power, Part I","A study of air power from balloons and dirigibles through the jet age. Emphasis is on the employment of air power in WWI and WWII and how it affected the evolution of air power concepts and doctrine. Prerequisite(s):Corequisite(s):","1"
"AFR - Aerospace Studies","AFR 2140","Evolution of USAF Air and Space Power, Part II","A historical review of air power employment in military and nonmilitary operations in support of national objectives. Emphasis is on the period from post WWII to present. Prerequisite(s):Corequisite(s):","1"
"AFR - Aerospace Studies","AFR 3220","Air Force Management and  Leadership I","An integrated management course emphasizing the individual as a manager in an Air Force milieu. The individual motivational and behavioral processes, leadership, communication, and group dynamics are covered to provide a foundation for the development of the junior officer’s professional skills as an Air Force officer (officership). The basic managerial processes involving decision making, utilization of analytic aids in planning, organizing, and controlling in a changing environment are emphasized as necessary professional concepts. Prerequisite(s):Corequisite(s):","3"
"AFR - Aerospace Studies","AFR 3231","Air Force Management and Leadership II","A continuation of the study of Air Force advancement and leadership. Concentration is on organizational and personal values, management of forces in change, organizational power, politics, and managerial strategy and tactics are discussed within the context of the military organization. Actual Air Force cases are used to enhance the learning and communication processes. Prerequisite(s):Corequisite(s):","3"
"AFR - Aerospace Studies","AFR 4201","National Security Affairs & Preparation for Active Duty I","Examines national sec proc, regional studies, adv leadership ethics, AF doctrine with concentration on military as profession, communication/officership/mil justice/civil control of mil/prep for active duty, current issues affecting military professionalism. Corequisite(s):","3"
"AFR - Aerospace Studies","AFR 4211","National Security Affairs & Preparation for Active Duty II","Cont study national sec proc, reg studies, adv leader ethics,& AF doct. Spec topics include reg stud Europe, Mid East, Russia (former Soviet Republics), perform feedback, effective performance report writing, enl/off eval sys, ops risk mngmt to prep students for active duty. Corequisite(s):","3"
"AFS - African Studies","AFS 2250","Culture and Society in Africa","Topics include: African religion, value systems, art and the aesthetics, family and life-cycle, impact of Islam and Christianity and conflict of cultures. Course Attribute(s):6AC - State Communication Requirement, 6ACT - Gordon Communication Requirement, 6ACT - State Communication Requirement","3"
"AFS - African Studies","AFS 4910","Individual Research","Course consists of advanced undergraduate research on Africana Studies topic selected by student and professor. Topics vary. The course allows students to develop research skills and independent work discipline. Restriction(s):","1-3"
"AMH - American History","AMH 2010","American History I","In this course, students will examine United States history from before European contact to 1877. Topics will include but are not limited to indigenous peoples, the European background, the colonial period, the American Revolution, the Articles of Confederation, the Constitution, issues within the New Republic, sectionalism, Manifest Destiny, slavery, the American Civil War, and reconstruction. Course Attribute(s):SCIV - Civics Literacy, SGES - General Education Core Social Sciences","3"
"AMH - American History","AMH 2020","American History II","In this course, students will trace the history of the United States from the end of the reconstruction era to the contemporary era. Topics will include but are not limited to the rise of industrialization, the United States’ emergence as an actor on the world stage, constitutional amendments and their impact, the progressive era, World War I, the Great Depression and New Deal, World War II, the Civil Rights Era, the Cold War, and the United States since 1989. Course Attribute(s):CASB - Social & Behavioral Sciences, HHCP - Human Historical Context & Process, SCIV - Civics Literacy, SGES - General Education Core Social Sciences, SMEL - General Education Elective, SMSS - Social Sciences, SPSS - Social Sciences","3"
"AMH - American History","AMH 2401","Segregation in the United States","This course examines the history and ongoing challenge of racial segregation in the United States and reviews scholarship concerning its causes and effects. UN SDG(s):","3"
"AMH - American History","AMH 3098","Race in America","This course explores the histories of race, ethnicity, immigration, racism, and racial formation in the United States. The course will treat race as both a social construction and a category of lived experience that has had very real historical effects.","3"
"AMH - American History","AMH 3130","The American Revolutionary Era","Emphasis on the causes of the American revolution, the nature of Constitution-making, and the establishment of the federal system. Also examines the significance of loyalism, violence, and slavery in American society from 1750-1789.","3"
"AMH - American History","AMH 3140","The Age of Jefferson","A comprehensive study of American society and political culture from 1789-1828. Focuses on demographic trends, party systems, expansionism, Indian policy, labor, and ethno-cultural conflicts.","3"
"AMH - American History","AMH 3160","The Age of Jackson","The United States from 1828-1850, with emphasis on social and political conflict. Consideration of evangelicalism, reform, labor movements, urbanization, and political activity in the antebellum era.","3"
"AMH - American History","AMH 3170","The Civil War and Reconstruction","An examination of political, social, and economic climate of the 1850’s that led to the American Civil War. The course does focus upon the war itself in its military, diplomatic, and political consequences through the end of the Reconstruction (1877).","3"
"AMH - American History","AMH 3201","The United States, 1877-1914","A study of America from the end of Reconstruction to World War I. Ranging over political, social, and international developments, the course covers industrialization, immigration, unions, reform, feminism, race relations and imperialism.","3"
"AMH - American History","AMH 3231","The United States, 1914-1945","The United States from World War I to the end of World War II. Covering political, social and international developments, the course examines the lives of Americans, including minorities and women, during war, prosperity, and the Great Depression.","3"
"AMH - American History","AMH 3270","The United States since 1945","A study of America’s role in the Cold War, in Vietnam, and in the post-Cold War era. Also examines domestic developments, such as the consumer culture, protest movements, and abuses of political power.","3"
"AMH - American History","AMH 3321","History of AIDS","This course will look at the history of HIV/AIDS in the United States and how it affected and was affected by American culture, religion, politics, and science. Students will research how AIDS impacted other communities around the world.","3"
"AMH - American History","AMH 3341","American Food and Drink History","Traces the history of American food and beverages from the pre-contact era to the present. Examines the cultural, social, economic, and global aspects of food production and consumption and the intersection between food culture, traditions, and history.","3"
"AMH - American History","AMH 3390","19th Century America History","A comprehensive history of society, culture, and politics in the long nineteenth century, 1783-1914. Focuses on the development of liberalism, capitalism, democracy, imperialism, slavery, and religion.","3"
"AMH - American History","AMH 3402","Southern History, 1607-1865","The history of the U.S. South from European exploration to the Civil War. Topics covered include: slavery, black culture and resistance, agrarianism, women and gender, honor culture, the pro-slavery argument, sectionalism, and the Civil War.","3"
"AMH - American History","AMH 3421","Early Florida","A history of colonial Florida under the Spanish and English. Florida as an area of discovery, colonization, and imperial conflict; the emergence of Florida within the regional setting.","3"
"AMH - American History","AMH 3423","Modern Florida","An historical survey of Florida from the territorial period to the modern era. An examination of the social, political, and economic changes occurring in Florida between 1821 and the 1980s.","3"
"AMH - American History","AMH 3428","Doing Local History: Tampa Bay","An introduction to the history of Tampa and Tampa Bay, and to the practice of public history. Partnerships with local historical sites/museums/practitioners allow students to work on a project of historical significance to the community. Course Attribute(s):CEL - Community Engaged Learning, TGEE - Ethical Reasoning and Civic Engagement Other Information:Enhanced Gen Ed Effective Date: Fall 2021 UN SDG(s):","3"
"AMH - American History","AMH 3500","American Labor History","A study of American workers from the colonial period to the present. Examines the changing nature of work, its effects on workers (including minorities and women), and their responses as expressed in strikes, unions, and political action.","3"
"AMH - American History","AMH 3512","U.S. Foreign Relations","U.S. relations with the world, 1776-present. Includes diplomatic, economic, cultural, and military relations. The course also examines immigration and other global influences on U.S. domestic history and analyzes changes in internationalist thought.","3"
"AMH - American History","AMH 3519","United States in the Middle East","This course overviews the major development/interactions between the United States and the Middle East from 1945 – the present.","3"
"AMH - American History","AMH 3530","Immigration History","A study of the composition and character of the “American” people with emphasis on the period from 1840s to the 1920s. Examines old world backgrounds of immigrants and their responses to the new world’s social, economic and political conditions.","3"
"AMH - American History","AMH 3533","The Irish in America","This course examines the origins of Irish migration, the history of Irish people and their descendants in America, and the connections and interactions between the Irish at home and abroad.","3"
"AMH - American History","AMH 3561","American Women I","A study of women in the evolution of American society from European origins to 1877. Women’s roles in the family, economy, politics, wars, and reform movements will be examined.","3"
"AMH - American History","AMH 3571","African American History to 1865","This course surveys the history of people of African-descent in the U.S. from the beginning of the Atlantic Slave Trade to 1865. Major topics include the rise & fall of slavery, ethnic & racial identities, resistance, gender, culture, and community. Course Attribute(s):CAHU - Humanities, HHCP - Human Historical Context & Process","3"
"AMH - American History","AMH 3572","African American History since 1865","This course explores the history of African Americans since 1865. Major topics include the struggle for equality, class and gender dimensions of the Black freedom struggle, and the varied approaches in the fight against oppression and inequality. Course Attribute(s):CAHU - Humanities, HHCP - Human Historical Context & Process","3"
"AMH - American History","AMH 3630","American Environmental History","History of the American Environment and the ways in which different cultural groups have perceived, used, managed and conserved ii, from Colonial times to present.","3"
"AMH - American History","AMH 3674","American Slavery and Abolition","This course looks at the 300 years in which race-based chattel slavery was part of American life. It uses historical texts and scholarship to show students the issues, logics, realities, and consequences of slavery for the United States. Students will engage in in-class discussion and work with primary sources to explore the past.","3"
"AML - American Literature","AML 3031","American Literature From the Beginnings to 1860","A study of representative works from the period of early settlement through American Romanticism, with emphasis on such writers as Cooper, Irving, Bryant, Hawthorne, Emerson, Melville, Thoreau, and Poe, among others. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3032","American Literature From 1860 to 1912","A study of representative works of selected American Realists and early Naturalists, among them Whitman, Dickinson, Twain, James, Howells, Crane, Dreiser, Wharton, Robinson, Dunbar, and Johnson. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3051","American Literature From 1912-1945","A study of poetry, drama, and fiction by such writers as Pound, Stein, Fitzgerald, Hemingway, Faulkner, Porter, Toomer, Cummings, Williams, Anderson, Steinbeck, Wright, West, Stevens, Henry Miller, and others. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3243","American Literature 1945 to the Present","This course traces some of the critical developments in Contemporary American literature, investigating forms of experimentation in contemporary works and relating various thematic modes to aesthetics, literary genres, and important cultural events. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3604","African American Literature","A study of black American literature from the nineteenth century to the present, including the works of such writers as W.E.B. Dubois, Jean Toomer, Langston Hughes, Richard Wright, Ralph Ellison, LeRoi Jones, and Nikki Giovanni. Course Attribute(s):6AC - State Communication Requirement, 6ACP - State Communication Requirement, 6ACT - Gordon Communication Requirement, 6ACT - State Communication Requirement, ELWP - Literature and Writing, WRIN - Writing Intensive Capstone Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3630","U.S. Latino/Latina Literature in English","This 3000-level literature course surveys American English literature by Latino/Latina writers (with Spanish American ancestry). Authors may include Piri Thomas, Sandra Cisneros, Esmeralda Santiago, Luis Valdéz, Tomás Rivera, Oscar Hijuelos, etc. Course Attribute(s):SMCD - Community Engagement & Diversity Pillar Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3641","Native American Literature and Film","A survey of Native American literature and films written and produced from the 1960s to the present. It will emphasize the cultural and political contexts out of which these productions emerge by analyzing political cartoons, articles, discourses, etc. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 3674","Asian American Literature and Film","This course is a critical survey of Asian American popular culture, especially literature and film. We will emphasize the social and political contexts out of which these productions emerge by analyzing political cartoons, news articles, and discourses. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4111","Nineteenth-Century American Novel","A study of the American novel from its beginnings through 1900, including such novelists as Cooper, Hawthorne, Melville, James, Twain, Crane, and Dreiser, among others. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4121","Twentieth-Century American Novel","A study of major trends and influences in American prose fiction from 1900 to the present, including works by such writers as Hemingway, London, Wharton, Fitzgerald, Faulkner, West, Mailer, Bellow, Ellison, Donleavy, Updike, Vonnegut, and others. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4261","Literature of the South","A study of the major writers of the Southern Renaissance, including writers such as Faulkner, Wolfe, Caldwell, Hellman, McCullers, O’Connor, Warren, Styron, Tate, Davidson, and Dickey. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4265","Florida Writers","This course will examine writers who have lived in and written about Florida, such as Hemingway, Rawlings, Hurston, and Stevens. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4300","Selected American Authors","The study of two or three related major authors in American literature. The course may include such writers as Melville and Hawthorne, Hemingway and Faulkner, James and Twain, Pound and Eliot, Stevens and Lowell, etc. Specific topics will vary. May be taken twice for credit with different topics. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4931","American Literary Movements and Genres","Looks at a movement or genre in American literature (19th-century novel, Harlem Renaissance, Puritan sermons, etc). Building on skills from survey courses, class requires heavy but focused reading, familiarity with literary scholarship, and writing. Prerequisite(s):(min grade C-)","3"
"AML - American Literature","AML 4933","Studies in American Literature and Culture","This course examines a particular topic or theme, varying with individual selection, in the American literary tradition. Prerequisite(s):(min grade C-)","3"
"AMS - American Studies","AMS 2030","Introduction to American Studies","An overview of American Studies, the interdisciplinary study of American culture. Analysis of the arts and literature, including music; social issues; popular culture; material culture; cultural diversity; and social change. Course Attribute(s):CAHU - Humanities, HHCP - Human Historical Context & Process","3"
"AMS - American Studies","AMS 2201","Colonial American Culture","An examination of cultural patterns in America as they developed between 1600 and 1780 with an emphasis on the texture of everyday life.","3"
"AMS - American Studies","AMS 2270","Twentieth-Century American Culture","An examination of cultural patterns in America from 1900 to the present with emphasis on the texture of everyday life. Course Attribute(s):CAHU - Humanities, HHCP - Human Historical Context & Process, CLB - Collaborative Learning, TGEE - Ethical Reasoning and Civic Engagement Other Information:Enhanced Gen Ed Effective Date: Spring 2022 UN SDG(s):","3"
"AMS - American Studies","AMS 3212","Nineteenth-Century American Culture","An examination of cultural patterns in America from 1776 to 1900 with an emphasis on the texture of everyday life.","3"
"AMS - American Studies","AMS 3302","Architecture and the American Environment","By means of slides, lectures and discussion, this course examines 350 years of American architectural history. Architectural styles, aesthetics and the relation between a building and its social environment are stressed.","3"
"AMS - American Studies","AMS 3601","Material Culture and American Society","By means of slides, lectures and student projects, examines connections between artifacts and American cultural attitudes from 17th century to present. Topics include: architecture, furniture, gravestones, toys, and the material subcultures of women, African-Americans and communal societies.","3"
"AMS - American Studies","AMS 3605","Working Class Culture in America","An interdisciplinary examination of the cultural identity of American working class families from WWII to present. Course Attribute(s):CPST - Capstone Learning Experience","3"
"AMS - American Studies","AMS 3700","Racism in American Society","This course examines the roots and contemporary structures of racism in America. Students develop critical, working definitions of race that account for change over time, geography, and co-constructed vectors of power such as class, gender, and sexuality. Course Attribute(s):CASB - Social & Behavioral Sciences, CEL - Community Engaged Learning, GCPC - Global Citizens Project Course, TGEE - Ethical Reasoning and Civic Engagement Other Information:Enhanced Gen Ed Effective Date: Summer 2019 UN SDG(s):","3"
"AMS - American Studies","AMS 3930","Selected Topics in American Studies","Offerings include Cultural Darwinism in America, America Through Foreign Eyes, and The Female Hero in American Culture.","1-3"
"AMS - American Studies","AMS 4305","Photography and American Society","A survey of photography as an art and a craft in America since the mid-nineteenth century. Attention devoted to technological innovations, leading personalities, major movements, and memorable icons. Open to majors and non-majors.","3"
"AMS - American Studies","AMS 4804","America Today","Course uses contemporary issues around identity and power to explore American culture, past and present. Topic varies. Course Attribute(s):CPST - Capstone Learning Experience","3"
"AMS - American Studies","AMS 4910","Individual Research","The content of the course will be governed by student demand and instructor interest. Instructor approval required prior to registration.","1-4"
"AMS - American Studies","AMS 4930","Selected Topics in American Studies","An upper-level elective course on variable more specialized topics in American Studies, such as: Tourism; Aging in American Theater; Marriage Culture; Performance Arts in American Society; Truth and Reality in U.S. Documentary; The Seventies as a Cultural Era; and Cultures of the American Southwest.","1-3"
"AMS - American Studies","AMS 4932","Topics in American Film","Topical course on American film genres and themes. Variable topics such as: series on a region, performer, subject, or period of time.","3"
"ANS - Animal Science","ANS 3006","Introduction to Animal Science","This course will survey the role of poultry, beef cattle, dairy cows, swine, horses, sheep, goats, and aquaculture species in serving humans. Attention will be focused on the nutrition, growth, reproduction, and genetics, in addition to the historical and modern approaches used for each animal industry. Prerequisite(s):BSC 2011, BSC 2011L (min grade C-)","3"
"ANT - Anthropology","ANT 2000","Introduction to Anthropology","In this course, students will learn the foundations of anthropology as the study of human variation in its biological, social, and cultural dimensions. Students will learn about anthropological concepts, principles, and methodologies to understand and explore past and present human behavior. They will apply the anthropological approach to analyze issues pertaining to past and contemporary cultures, and develop intellectual skills and habits to understand behavioral, social, and cultural issues from multiple disciplinary perspectives. Course Attribute(s):CASB - Social & Behavioral Sciences, SGES - General Education Core Social Sciences, SMEL - General Education Elective, SMSS - Social Sciences, SPSS - Social Sciences","3"
