"subject","course_code","course_name","description","credits"
"Addictions and Rehabilitation","ADRE 6250","Diagnosis and Treatment of Mental and Emotional Disorders","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Diagnostic and treatment practices for counseling individuals with mental disorders.","3"
"Addictions and Rehabilitation","ADRE 6300","Clinical, Addictions, and Rehabilitation Counseling Theories","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Theories and perspectives of clinical, addictions, rehabilitation and counseling/psychotherapy.","3"
"Addictions and Rehabilitation","ADRE 6310","Prepracticum in Clinical, Addictions, and Rehabilitation Counseling","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      In class practice of counseling skills and techniques, assessment practices, treatment/rehabilitation plans, professional issues, standards, and ethics.","3"
"Addictions and Rehabilitation","ADRE 6320","Family Treatment in Substance Abuse Rehabilitation","HDFS 6320    P: ADRE 6703  or consent of instructor.      Rehabilitation and treatment strategies. Family intervention strategies, family counseling, and treatment of adult children of addicted parents. Emphasis on relationships of family, substance abuse, and major physical and mental disabilities.","3"
"Addictions and Rehabilitation","ADRE 6330","Clinical and Addictions Counseling","P: Admission to MS in clinical counseling or consent of instructor; ADRE 6703  .      Theory and practice for counseling people with mental health and addiction disorders, including issues related to assessment, family, co-occurring disorders,special populations, stress management, criminal justice system, and relapse prevention.","3"
"Addictions and Rehabilitation","ADRE 6340","Human Growth and Development in Clinical, Addictions and Rehabilitation Counseling","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Addresses the nature and needs of persons at all developmental levels across the lifespan within various multicultural contexts.","3"
"Addictions and Rehabilitation","ADRE 6350","Clinical, Addictions, and Rehabilitation Group Counseling","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor; ADRE 6300  , ADRE 6310  , ADRE 6703  .      Didactic and experiential group counseling processes for individuals with mental health, addiction, and/or physical disorders, and vocational issues.","3"
"Addictions and Rehabilitation","ADRE 6351","Personal Growth Group Lab","10 lab sessions.  P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Direct student experience in a personal growth group.","1"
"Addictions and Rehabilitation","ADRE 6360","Practicum in Clinical, Addictions, and Rehabilitation Counseling","Minimum of 8 hours per week in applied setting. P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor; ADRE 6300  , ADRE 6310  .  C: ADRE 6361  .    Counseling clients with clinical mental health issues, addictions, adjustment to disability, educational and/or career planning.","3"
"Addictions and Rehabilitation","ADRE 6361","Practicum in Clinical, Addictions, and Rehabilitation Counseling Lab","Minimum of 8 hours per week in applied field-site setting. P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor; ADRE 6300  , ADRE 6310  ;  C: ADRE 6360  .    Counseling of clients with problems of personal/social adjustment, substance abuse, adjustment to disability, educational and/or career planning in an applied setting.","1"
"Addictions and Rehabilitation","ADRE 6370","Multicultural Issues in Clinical, Addictions, and Rehabilitation Counseling","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Awareness, knowledge, and skills to counsel persons from culturally diverse backgrounds.","3"
"Addictions and Rehabilitation","ADRE 6375","Military and Trauma Counseling","Prepares graduate-level students to work with active duty service members, veterans, and their families who have experienced trauma. Focuses on the medical, psychosocial, vocational, mental health, and cultural aspects of active duty service members, veterans, and their families.","3"
"Addictions and Rehabilitation","ADRE 6376","Civilian Trauma Counseling","Focuses on providing effective counseling services for civilians (non-military/veteran persons) who have been exposed to a traumatic event, such as victims of abuse, natural disasters, pandemics, sexual assault, and mass violence at schools and universities.","3"
"Addictions and Rehabilitation","ADRE 6380","Career Counseling in Clinical, Addictions, and Rehabilitation Counseling","P: Consent of instructor.      Concepts of social, psychological, theoretical, and learning needs of career counseling and development.","3"
"Addictions and Rehabilitation","ADRE 6400","Introduction to Vocational Evaluation and Career Assessment","REHB 5400   History, theories and philosophies of vocational evaluation to include credentialing, program accreditation, ethics, and the role and function of the vocational evaluator in various social service settings.","3"
"Addictions and Rehabilitation","ADRE 6401","Assessment in Clinical, Addictions, and Rehabilitation Counseling","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Principles of standardized psychological, clinical mental health, addiction, vocational, and educational tests and inventories.","3"
"Addictions and Rehabilitation","ADRE 6501","Independent Study in Clinical, Addictions, and Rehabilitation Counseling","May be repeated for a maximum of 6 s.h. P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Advanced independent study for MS research project, under supervision of faculty.","1"
"Addictions and Rehabilitation","ADRE 6521","Directed Research in Clinical, Addictions, and Rehabilitation Counseling","May be repeated for a maximum of 3 s.h. P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Research in a particular counseling/rehabilitation problem based on student’s special interests and needs.","1"
"Addictions and Rehabilitation","ADRE 6522","Directed Readings in Rehabilitation","No class meetings; hours for instructor conferences arranged. Consent of instructor. Intensive reading on particular rehabilitation problem based on student’s special interests and needs.","1"
"Addictions and Rehabilitation","ADRE 6523","Directed Readings in Rehabilitation","No class meetings; hours for instructor conferences arranged. Consent of instructor. Intensive reading on particular rehabilitation problem based on student’s special interests and needs.","1"
"Addictions and Rehabilitation","ADRE 6550","Research in Clinical, Addictions, and Rehabilitation Counseling","P: Admission to MS in clinical counseling or MS in rehabilitation and career counseling, or consent of instructor.      Examination of historical, correlation, causal-comparative, descriptive, and experimental research designs to prepare students to evaluate research.","3"
"Addictions and Rehabilitation","ADRE 6561","Master of Science Research Project","P: ADRE 6550  or consent of instructor.      Formulation of lab project, case study, experimental study, or library research project that demonstrates principles and procedures of recognizing and formulating problems of scientific, professional, and clinical importance in rehabilitation.","3"
"Addictions and Rehabilitation","ADRE 6703","Foundations of Addictions and Clinical Counseling","Examination of psychoactive drugs of abuse including their impact on society, drug regulation, and psychopharmacology. Emphasis placed on clinical counseling, prevention, and treatment.","3"
"Addictions and Rehabilitation","ADRE 6793","Treatment in Addictions and Clinical Counseling","P: Admission to Clinical Counseling, MS or Addictions Prevention and Treatment Studies Certificate, or consent of instructor; and ADRE 6703  .      Evidence-based strategies and models for treating individuals addicted to substances and behaviors, such as pathological gambling, compulsive sex, and binge eating, as well as co-occurring clinical mental health issues.","3"
"Addictions and Rehabilitation","ADRE 6795","Prevention of Drug and Behavioral Addictions","P: Admission to a graduate rehabilitation program or consent of instructor; and ADRE 6703  .       Current evidence-based models will be applied to the prevention of substance and behavioral addictions.","3"
"Addictions and Rehabilitation","ADRE 6796","Contemporary Issues for Addictions","P: Admission to a graduate rehabilitation program or consent of instructor; and ADRE 6703  .       In-depth exploration of current topics in the field of substance and behavioral addictions.","3"
"Addictions and Rehabilitation","ADRE 6799","Independent Study in Alcohol/Drug Abuse Addiction","P: ADRE 6795  or consent of instructor.      Etiology, epidemiology, treatment, rehabilitation, intervention, or prevention.","3"
"Addictions and Rehabilitation","ADRE 6895","Internship in Vocational Evaluation","May be taken for a maximum of 12 s. h. P: Consent of graduate director.      Field placement specific to vocational evaluation which can be substituted for ADRE 6991  .","3-12"
"Addictions and Rehabilitation","ADRE 6991","Internship in Clinical, Addictions, and Rehabilitation Counseling","Must be repeated for a minimum of 12 s.h. P: Consent of DARS graduate director.      Field-site placement in a professional clinical mental health, addictions, and/or rehabilitation counseling program during student’s last semester.","3"
"Addictions and Rehabilitation","ADRE 7000","Thesis","May be repeated. May count maximum of 6 s.h. P: Consent of instructor.","1-6"
"Addictions and Rehabilitation","ADRE 7001","Thesis: Summer Research","May be repeated. No credit may count toward degree. Students conducting thesis research may only register for this course during the summer. P: Consent of instructor.","1"
"Addictions and Rehabilitation","ADRE 7340","Advanced Clinical Counseling Theories and Techniques","P: ADRE 6300  , ADRE 6310  or equivalent; or consent of instructor.      Counseling theories utilized with people with disabilities, such as cognitive behavioral counseling, transactional analysis, and gestalt therapy. Counseling techniques and strategies such as stress management skill training, anger management, self-esteem building, conflict management, dream work, and alternative and complementary therapies.","3"
"Addictions and Rehabilitation","ADRE 7404","Resource Development in Rehabilitation Counseling and Administration","P: Consent of instructor.      Development of research or service grants, contract proposals, and project implementation and closure.","3"
"Addictions and Rehabilitation","ADRE 7601","Rehabilitation Administration and Leadership","P: Consent of instructor.      Provides overview of management and leadership theory for rehabilitation service delivery organizations.","3"
"Addictions and Rehabilitation","ADRE 7610","Employee Assistance Programs","P: Consent of instructor.      Theory and practice of employee assistance programs. Organization, structure, and professional helping role.","3"
"Addictions and Rehabilitation","ADRE 8050","Ethical and Legal Issues in Counselor Education and Supervision","P: ADRE 6050  or consent of instructor.      Issues of professionalism and ethical practice related to counselor education, supervision, administration, consultation, and practice.","3"
"Addictions and Rehabilitation","ADRE 8210","Advanced Pedagogy in Rehabilitation Counseling","P: Consent of instructor.      Prepares professionals to teach in higher education settings.","3"
"Addictions and Rehabilitation","ADRE 8350","Advanced Group Counseling in Rehabilitation","P: ADRE 6350  or equivalent or consent of instructor.      Advanced group counseling techniques and skills with people in rehabilitation settings. Includes experiential component.","3"
"Addictions and Rehabilitation","ADRE 8360","Advanced Practicum","P: ADRE 6360  or consent of instructor.      Experience in clinical counseling, counselor education, or administration with individual and/or triadic supervision.","3"
"Addictions and Rehabilitation","ADRE 8370","Advanced Multicultural Ethics and Leadership in Counseling","P: ADRE 6370  or consent of instructor.      Multicultural theories, experiences, and activities to develop advanced cultural awareness, ethics, knowledge, and skills to work as professionals and leaders with individuals, groups, and organizations from diverse backgrounds.","3"
"Addictions and Rehabilitation","ADRE 8380","Rehabilitation Counseling Supervision","P: Consent of instructor.      Current knowledge in theoretical foundations and applied models of counselor/clinical supervision within a rehabilitation counseling context. Doctoral students develop skills in roles of supervisor-teacher, supervisor-counselor, and supervisor-consultant. Simulated counselor-supervision experiences and engagement in experiential training by supervising several master’s-level practicum and/or internship supervisees.","3"
"Addictions and Rehabilitation","ADRE 8410","Seminar in Vocational Evaluation Systems Design","P: ADRE 6400  or equivalent; consent of instructor.      Examines vocational assessment and vocational systems, including construction, standardization, and administration. Reviews service delivery systems that utilize vocational evaluation/assessment instruments. Analysis of effective service and system matches.","3"
"Addictions and Rehabilitation","ADRE 8420","Advanced Assessment and Evaluation","P: ADRE 6401  , ADRE 6550  ; or consent of instructor.      Advanced study of evaluation procedures and methods necessary to analyze and assess individuals and/or programs.","3"
"Addictions and Rehabilitation","ADRE 8531","Independent Study","P: Consent of instructor.      Intensive reading on a particular area of rehabilitation or administration. Hours for instructor conferences arranged individually with student.","1"
"Addictions and Rehabilitation","ADRE 8532","Independent Study","P: Consent of instructor.      Intensive reading on a particular area of rehabilitation or administration. Hours for instructor conferences arranged individually with student.","1"
"Addictions and Rehabilitation","ADRE 8533","Independent Study","P: Consent of instructor.      Intensive reading on a particular area of rehabilitation or administration. Hours for instructor conferences arranged individually with student.","1"
"Addictions and Rehabilitation","ADRE 8550","Advanced Research in Rehabilitation","P: Consent of instructor.      Prepares professionals to study and evaluate professional practice.","3"
"Addictions and Rehabilitation","ADRE 8630","Theory and Design of Rehabilitation Programs","P: ADRE 7601  or equivalent or consent of instructor.      Theory, philosophy, and administrative processes behind design and operation of different rehabilitation service delivery programs. Approaches to evaluating and improving program effectiveness.","3"
"Addictions and Rehabilitation","ADRE 8710","Substance Abuse Seminar","P: ADRE 6330  , ADRE 6793  , ADRE 6796  ; or consent of instructor.      Covers contemporary and controversial issues in substance abuse field. Explores opposing viewpoints from leading health care professionals, social scientists, and social commentators. Develops critical thinking skills, including debates, literature review, and class discussion. Examines several major issues facing the substance abuse field.","3"
"Addictions and Rehabilitation","ADRE 8810","Doctoral Seminar in Rehabilitation Counseling","P: Consent of instructor.      Forum to review, discuss, write, and develop research on a variety of current topics in rehabilitation counseling and/or administration.","1-4"
"Addictions and Rehabilitation","ADRE 8991","Advanced Internship","P: Consent of graduate director.      Includes a minimum of 600 hours of supervised experiences in clinical practice, supervision, research, and/or teaching.","3"
"Addictions and Rehabilitation","ADRE 8992","Advanced Internship","P: Consent of graduate director.      Includes a minimum of 600 hours of supervised experiences in clinical practice, supervision, research, and/or teaching.","3"
"Addictions and Rehabilitation","ADRE 8993","Advanced Internship","P: Consent of graduate director.      Includes a minimum of 600 hours of supervised experiences in clinical practice, supervision, research, and/or teaching.","3"
"Addictions and Rehabilitation","ADRE 8994","Advanced Internship","P: Consent of graduate director.      Includes a minimum of 600 hours of supervised experiences in clinical practice, supervision, research, and/or teaching.","3"
"Addictions and Rehabilitation","ADRE 9000","Dissertation","May be repeated. May count maximum of 18 s.h. toward degree. P: Consent of instructor.       Original research on a significant aspect of behavioral health.","1-12"
"Addictions and Rehabilitation","ADRE 9001","Dissertation Summer Research","May be repeated. No credit may count toward degree. Students conducting dissertation research may only register for the course during summer. P: Consent of instructor.","1"
"Adult Education","ADED 6001","Special Topics Seminar","May be repeated for maximum of 6 s.h. P: Consent of instructor.      Focused study in selected topics in adult education.","1"
"Adult Education","ADED 6003","Special Topics Seminar","May be repeated for maximum of 6 s.h. P: Consent of instructor.      Focused study in selected topics in adult education.","3"
"Adult Education","ADED 6100","Introduction to Student Affairs","Introduction to the profession in post-secondary education, including student development theories, foundations of student affairs, and structure, organization and management of student affairs programs.","3"
"Adult Education","ADED 6240","Effective College Teaching","Basic principles and practice of effective teaching at college level. Conceptual understanding and experiential skills in planning, implementing, and evaluating college instruction.","3"
"Adult Education","ADED 6307","Proposal Writing for Grants and Contracts","Sources of support of sponsored programs. Design of proposals for research, training/education, public service, development, and other types of grants and contracts. Emphasis on practical application of knowledge and techniques for proposal preparation.","3"
"Adult Education","ADED 6358","Classroom Assessment and Measurement","COAD 6358    Application of measurement techniques to classroom instruction. Preparation of classroom assessment instruments, application of statistical techniques, and use of standardized tests and assessment data to improve instruction and lead curriculum development.","3"
"Adult Education","ADED 6379","Issues and Strategies in Adult Literacy","Educational, psychological, social, cultural, and political problems that may be present for adults with low levels of literacy. Strategies and practical applications developed for understanding, motivating, and teaching under-educated adult.","3"
"Adult Education","ADED 6445","Introduction to Adult and Community Education","P: Baccalaureate degree.      Overview of adult education to aid student in conceptualizing social, historical, and philosophical nature of the field.","3"
"Adult Education","ADED 6446","Community Education and Community Development","P: ADED 6445  .      Relationship between community education and community development and agencies and institutions in community. Techniques for assessing, coordinating, and delivering services through persons trained as community education specialists.","3"
"Adult Education","ADED 6450","Community, Junior, and Technical College","Philosophy, roles, organization, and historical foundations of community, junior, and technical colleges as specific institutions designed to meet educational needs of a rapidly changing society.","3"
"Computer Science","CSCI 7000","Thesis","May be repeated. May count maximum of 6 s.h.","1-6"
"Computer Science","CSCI 7001","Thesis: Summer Research","May be repeated. No credit may count toward degree. Students conducting thesis research may only register for this course during the summer.","1"
"Computer Science Banked Courses","CSCI 5726","Scientific Programming","","1"
"Conducting","MUSC 5706","Advanced Applied Conducting","May be repeated for credit.       Applied instrumental or choral conducting techniques. Score reading and analytical studies to develop knowledgeable interpretation of compositions for performance.","3"
"Conducting","MUSC 5716","Advanced Applied Conducting","May be repeated for credit.       Applied instrumental or choral conducting techniques. Score reading and analytical studies to develop knowledgeable interpretation of compositions for performance.","3"
"Conducting","MUSC 6706","Advanced Conducting","May be repeated for credit.       Prepare musical compositions for performance. Develop advanced skills in conducting technique, score reading, and musical analysis.","3"
"Construction Management","CMGT 6600","Research Methods for Construction","P: Acceptance into the MCM program.      Methods of critically analyzing project data associated with construction design, process application, and project control problems and formulating logical solutions through a variety of documentation sources.","3"
"Construction Management","CMGT 6605","Decision and Risk Analysis in Construction","Quantitative and qualitative techniques used in the construction industry to assist with decision making. Provides risk analysis tools and techniques to manage the outcome of possible and all likely risks such as financial, material, labor, technology, equipment, time, and economic risks associated with construction projects.","3"
"Construction Management","CMGT 6615","Productivity Improvement in Construction and Engineering","Overview of productivity improvement programs and techniques utilized within the construction industry, with an emphasis on data analysis and project management.","3"
"Construction Management","CMGT 6625","Residential Construction Trends","P: Acceptance into the construction management master’s degree.      Overview of the residential construction industry encompassing history of home types, development, technology and trends from past to present.","3"
"Construction Management","CMGT 6630","Advanced Applications in Construction Scheduling","P: CMGT 6600  .      Managing construction scheduling, project control, and strategic planning and analysis of single and multiple projects.","3"
"Construction Management","CMGT 6635","Residential Project Risk Management","P: Acceptance into the construction management master’s degree.       Managing risk of construction projects via categorization, assessment techniques, minimization strategies and contingency planning for residential projects small to large in scale of construction.","3"
"Construction Management","CMGT 6640","Residential Land Use Management and Design","P: Acceptance into the construction management master’s degree.      Principles and practice of residential site planning and infrastructure design for large and small urban developments, with relevant aspects of land use theory and implications for site planning and design.","3"
"Construction Management","CMGT 6645","Construction Financial Management","Application of fundamental financial principles used in the industry, including construction accounting and financial management.","3"
"Construction Management","CMGT 6650","Global Management of Construction","P: CMGT 6600  .      Special problems and procedures related to international construction projects; impact of social, cultural, legal, and financial aspects of international contracting; logistics of labor, materials, and equipment in a foreign environment.","3"
"Construction Management","CMGT 6655","Residential Sustainability","P: Acceptance into the MCM program.       Introduction to the standards and considerations for sustainable residential construction of homes.","3"
"Construction Management","CMGT 6660","Quality Control Systems","P: CMGT 6600  .      Developing and implementing methods of controlling and evaluating quality control in all processes of construction.","3"
"Construction Management","CMGT 6662","Legal Implications of Design and Construction","P: CMGT 6600  .      Risk liability in construction industry, contract case law, tort law, negligence, products liability, and role of liability insurance and professional liability of designers and building contractors.","3"
"Construction Management","CMGT 6664","Advanced Cost Estimating/Cost Analysis","Incorporates emerging estimating and cost control measures in construction industry. Conceptual and definitive estimating, cost developing, cost analysis methods, project delivery implications, international work implications, and computer applications and modeling.","3"
"Construction Management","CMGT 6665","Residential Codes, Contracts, and Law","P: Acceptance into the MCM program.       Existing and emerging codes and legal conditions within the residential construction sector.","3"
"Construction Management","CMGT 6670","Special Topics in Construction","P: Consent of chair.      Exploration and research in personal areas of interest.","3"
"Construction Management","CMGT 6675","Green Building and Sustainable Construction","Design and construction of high performance green buildings.","3"
"Construction Management","CMGT 6680","Ethical Practices in Construction Profession","Nature and merits of professional ethics on international construction projects. Use of key leadership concepts and skills to form and effectively lead multi-cultural teams on international projects.","3"
"Construction Management","CMGT 6685","Construction Safety Management","Extensive overview of Occupational Safety and Health Administration (OSHA) standards and issues related to construction safety. Topics include accident causation theories, emergency response plans, safety programs, and policies.","3"
"Construction Management","CMGT 6690","Lean Construction","Introduction to lean construction principles and methods for improving the delivery of design services and facility construction projects. Application of lean tools and techniques to the construction project environment for the improvement of processes and products, as well as stakeholder satisfaction.","3"
"Construction Management","CMGT 6700","Research Capstone Seminar","P: CMGT 6610  ; consent of instructor.      Provides graduate students in construction management an opportunity to conduct independent study and research for the non-thesis master’s degree program.","3"
"Construction Management","CMGT 7000","Thesis","May be repeated. May count a maximum of 6 s.h. P: Consent of director of graduate studies.","1-6"
"Construction Management Banked Courses","CMGT 6610","Advanced Computer Applications in Construction","P/C: CMGT 6600  Understanding emerging computing and information technologies in construction management and engineering.","3"
"Construction Management Banked Courses","CMGT 6620","Human Resources and Training","P: CMGT 6600  .      Study of human resources in construction business environments; the theories of human behavior and how it is influenced by leadership, organization, environment, motivation, and culture.","3"
"Counselor Education","COAD 6001","Special Topics","May be repeated for maximum of 6 s.h.       Focused study in selected significant and/or contemporary topics in adult education and/or counseling. Title varies with topic.","1"
"Counselor Education","COAD 6002","Special Topics","May be repeated for maximum of 6 s.h.       Focused study in selected significant and/or contemporary topics in adult education and/or counseling. Title varies with topic.","2"
"Counselor Education","COAD 6003","Special Topics","May be repeated for maximum of 6 s.h.       Focused study in selected significant and/or contemporary topics in adult education and/or counseling. Title varies with topic.","3"
"Counselor Education","COAD 6004","Interpersonal Communication Skills","For noncounselor education majors. Overview of communication skills useful in professional settings when assisting people with decisions about relationships and life choices.","3"
"Counselor Education","COAD 6100","Introduction to Student Affairs","ADED 6100    Introduction to the profession in post-secondary education, including student development theories, foundations of student affairs, and structure, organization and management of student affairs programs.","3"
"Counselor Education","COAD 6358","Classroom Assessment and Measurement","Application of measurement techniques to classroom instruction. Preparation of classroom assessment instruments, application of statistical techniques, and use of standardized tests and assessment data to improve instruction and lead curriculum development.","3"
"Counselor Education","COAD 6370","Counseling Children and Adolescents","Developmental counseling approaches and techniques used with children and adolescents, including individual, group, and family procedures for prevention, development, and treatment as well as consultation processes.","3"
"Counselor Education","COAD 6400","Introduction to Counseling and Human Services","P: Admission to the Counselor Education, MS or consent of program coordinator.       Issues and processes of counseling services and programs. Emphasis on history, philosophy, functions, and professional issues in counseling.","3"
"Counselor Education","COAD 6401","Analysis of the Individual","P: Admission to the Counselor Education, MS or consent of program coordinator.       Techniques of test and nontest nature for studying individuals. Use of anecdotal records, rating scales, autobiographies, personal data blanks, sociometric devices, and case study. Taking, scoring, and interpreting of mental ability, aptitude, interest, and personality tests useful in counseling work.","3"
"Counselor Education","COAD 6402","Career Development and Counseling","P: Admission to the Counselor Education, MS or consent of program coordinator.       World of work, types of occupational and educational information, sources of information, methods of disseminating the information, and career development theory.","3"
"Counselor Education","COAD 6404","Counseling Theory and Techniques","P: Admission to the Counselor Education, MS or consent of program coordinator.       Approaches to counseling, interviewing methods, psychological factors underlying various methods, tools of counseling, and evaluation of counseling.","3"
"Counselor Education","COAD 6405","Group Procedures","P: Admission to the Counselor Education, MS or consent of program coordinator.       Application of group methods in counseling. Group dynamics, group therapy, group techniques, and applications of these factors to counseling programs.","3"
"Counselor Education","COAD 6406","Counseling in Schools","P: Admission to the Counselor Education, MS or consent of program coordinator.       Development and coordination of comprehensive school counseling program. Planning and management skills, roles of other school personnel, consultation skills, and ethical and professional issues in school counseling.","3"
"Counselor Education","COAD 6407","Social and Cultural Issues in Counseling","P: Admission to the Counselor Education, MS or consent of program coordinator.       Contemporary issues and trends in counseling related to cultural aspects of clients and society. Presents ideas about counseling relationships to encourage an expanded view of professional helping.","3"
"Counselor Education","COAD 6408","Counseling the Exceptional Student","Counseling theories and techniques relevant with exceptional students and their parents. Reviews characteristics and legislation regarding exceptional students. Emphasis on counseling process in dealing with problems of exceptional students.","3"
