"course_code","course_title","credits","department","description"
" ACCT 6300","AUDITING AND ASSURANCE SERVICES","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3110 orACCT 5110orACCT 6110. Principles of auditing standards, ethics, controls, evidence, sampling, and audit reports."
" ACCT 6410","INCOME TAX I","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3110 or ACCT 3113 orACCT 5110orACCT 6110or ACCT 6116. Principles of federal taxation as it applies to individuals and property transactions."
" ACCT 6420","INCOME TAX II","3","Accounting - ACCT","LEC. 3. Pr. ACCT 4410 or ACCT 4413 orACCT 5410orACCT 6410or ACCT 6416. Tax accounting for individuals, partnerships, corporations, estates and trusts. Extensive use of a tax-service program."
" ACCT 6510","ACCOUNTING INFORMATION SYSTEMS","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3110 or ACCT 3113 orACCT 5110or P/CACCT 6110or P/C ACCT 6116. Developing knowledge of business processes, accounting for those business processes, and the internal controls surrounding such processes, both in a manual and computerized environment."
" ACCT 6520","ACCOUNTING ANALYTICS","3","Accounting - ACCT","LEC. 3. Pr. (ACCT 3110 or ACCT 3113 orACCT 5110orACCT 6110or ACCT 6116) and (ACCT 3520 or ACCT 3523 orACCT 5510or ACCT 5513 orACCT 6510or ACCT 6516). Students will learn to analyze data and solve accounting based problems using advanced spreadsheet techniques, database management systems and other analysis tools."
" ACCT 6610","GOVERNMENTAL AND NOT-FOR-PROFIT ACCOUNTING","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3120 or ACCT 3123 orACCT 5120orACCT 6120. Accounting for governmental and not-for-profit entities. Focus on effective use of resources."
" ACCT 6620","ISSUES IN INTERNATIONAL ACCOUNTING","3","Accounting - ACCT","LEC. 3. Pr.ACCT 5110. Departmental approval. Accounting issues concerning international business activity."
" ACCT 6700","ADVANCED BUSINESS LAW","3","Accounting - ACCT","LEC. 3. Pr.ACCT 2700. Legal principles concerning secured transactions, bankruptcy, trusts and estates, partnership law, property, corporations, accountant's legal liability, and negotiable instruments."
" ACCT 6810","CORPORATE GOVERNANCE & ACCOUNTING ETHICS","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3120 or ACCT 3123 orACCT 5120orACCT 6120or ACCT 6126. Analyzing the impact of corporate governance and accounting ethics on business transactions."
" ACCT 7110","RESEARCH IN ACCOUNTING","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3120 or ACCT 3123 orACCT 5120orACCT 6120. Departmental approval. An evaluation, critique, and application of financial accounting theory to current reporting problems using current research tools and resources."
" ACCT 7130","FINANCIAL ANALYSIS & VALUATION","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3120 or ACCT 3123 orACCT 5120orACCT 6120. Financial analysis to support managerial, investor, and creditor decision-making, forecasting financial statements and earnings, and applying valuation models to accounting measurement and investment decisions."
" ACCT 7210","ACCOUNTING FOR DECISION MAKING AND CONTROL","3","Accounting - ACCT","LEC. 3. Pr.ACCT 3210or ACCT 3213 orACCT 5210or ACCT 5213 orACCT 6210or ACCT 6216. Departmental approval. Relationship between management accounting and information systems and analysis of costs."
" ACCT 7300","ADVANCED AUDITING AND ASSURANCE SERVICES","3","Accounting - ACCT","LEC. 3. Pr. ACCT 4310 or ACCT 4313 orACCT 5300or ACCT 5303 orACCT 6300or ACCT 6306. Advanced topics in auditing and assurance services."
" ACCT 7320","FRAUD EXAMINATION","3","Accounting - ACCT","LEC. 3. Pr. ACCT 4310 or ACCT 4313 orACCT 5300or ACCT 5303 orACCT 6300or ACCT 6306. Learning how and why occupational fraud is committed and how fraudulent conduct is deterred, investigated, and resolved."
" ACCT 7410","FEDERAL TAX RESEARCH","3","Accounting - ACCT","LEC. 3. Pr.ACCT 5420or ACCT 5423 or P/CACCT 6420or ACCT 6426. Departmental approval. Sources of authority used in federal tax research and survey of tax policy issues."
" ACCT 7420","CORPORATE AND PARTNERSHIP TAXATION","3","Accounting - ACCT","LEC. 3. Pr.ACCT 5420or ACCT 5423 orACCT 6420or ACCT 6426. Tax issues involving corporations and partnership."
" ACCT 7510","INTEGRATED ACCOUNTING APPLICATIONS","3","Accounting - ACCT","LEC. 3. Pr. ACCT 3530 or ACCT 3533 orACCT 5520or ACCT 5523 orACCT 6520or ACCT 6526. Design and analysis of accounting information systems and relational databases."
" ACCT 7520","ENTERPRISE ACCOUNTING SYSTEMS","3","Accounting - ACCT","LEC. 3. Departmental approval. Design, analysis and use of Enterprise accounting systems."
" ACCT 7710","PROFESSIONAL DEVELOPMENT","0","Accounting - ACCT","IND. Professional development topics and events for Master of Accountancy students. Course may be repeated for a maximum of 10 credit hours."
" ACCT 7970","ADVANCED SPECIAL TOPICS IN ACCOUNTING","3","Accounting - ACCT","LEC. 3. Departmental approval. Industry issues in accounting."
" ADED 4010","LEARNING RESOURCES IN AREA OF SPECIALIZATION","3","Adult Education - ADED","LEC. 3. Selecting, developing, utilizing, and evaluating instructional resources and technology for teaching."
" ADED 4050","METHODS OF TEACHING IN ORGANIZATIONS","3","Adult Education - ADED","LEC. 2. LAB. 2. Methods and techniques of instruction using appropriate instructional materials; planning and evaluation of instruction for programs within adult education."
" ADED 4600","NATURE OF ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. History and principles of adult education applied to the development and implementation of programs in remedial, occupational, continuing, and life-long learning."
" ADED 4610","DIRECTED WORK EXPERIENCE","3","Adult Education - ADED","LEC. 3.  SU. In-service, supervised work experience individually designated for part-time or summer work experience."
" ADED 4620","COMMUNITY CONCEPTS, PROGRAMS, AND RESOURCES IN ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. Processes by which adult education is merged with community organizations to maximize the effective use of physical and human resources."
" ADED 4650","TEACHING THE DISADVANTAGED ADULT","3","Adult Education - ADED","LEC. 3. Problems of the disadvantaged adult with emphasis on the unique sociological, psychological, and physiological factors that influence learning and participation in remedial learning activities."
" ADED 4660","TEACHING IN THE NON-SCHOOL SETTING","3","Adult Education - ADED","LEC. 3. Planning, conducting, and supervising instruction for adults in varied non-school settings."
" ADED 4900","INDEPENDENT STUDY","1-6","Adult Education - ADED","IND. Independent study directed toward desired objectives. Includes evaluation at regular intervals by professor and student. Course may be repeated for a maximum of 6 credit hours."
" ADED 4910","PRACTICUM","1-6","Adult Education - ADED","PRA.  SU. Departmental Approval. Experience relating theory and practice, usually carried on simultaneously. Course may be repeated for a maximum of 6 credit hours."
" ADED 4920","PROFESSIONAL INTERNSHIP IN ADULT EDUCATION","9","Adult Education - ADED","INT. 9.  SU. Supervised internship experiences in a school or other appropriate setting. Evaluation and analysis of the internship experience. Or Minor."
" ADED 4970","SPECIAL TOPICS","1-6","Adult Education - ADED","LEC. Current or special topics within adult education. Course may be repeated for a maximum of 6 credit hours."
" ADED 7010","LEARNING RESOURCES","3","Adult Education - ADED","LEC. 3. Selecting, developing, utilizing, and evaluating instructional resources and technology for teaching. May count eitherADED 7010or ADED 7016."
" ADED 7050","METHODS OF TEACHING IN ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. Methods and techniques of instruction using appropriate instructional materials; planning and evaluation of instruction for programs within adult education. May count eitherADED 7050or ADED 7056."
" ADED 7060","CURRICULUM AND PROGRAM PLANNING IN ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. Introduction to principles and practices involved in designing education programs in the area of specialization. May count eitherADED 7060or ADED 7066."
" ADED 7600","NATURE OF ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. History and principles of adult education applied to the development and implementation of programs in remedial, occupational, continuing and life-long learning. May count eitherADED 7600or ADED 7606."
" ADED 7620","CONCEPTS, PROGRAMS, AND RESOURCES IN ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. Processes by which adult education is merged with community organizations to maximize the effective use of physical and human resources.  May count eitherADED 7620or ADED 7626."
" ADED 7640","WORKFORCE EDUCATION","3","Adult Education - ADED","LEC. 3. Identification and evaluation of basic skills problems in the workplace. Strategies for addressing workplace education issues.  May count eitherADED 7640or ADED 7646."
" ADED 7650","TEACHING THE DISADVANTAGED ADULT","3","Adult Education - ADED","LEC. 3. Problems of the disadvantaged adult with emphasis on the unique sociological, psychological, and physiological factors that influence learning and participation in remedial learning activities. May count eitherADED 7650or ADED 7656."
" ADED 7670","ADULT EDUCATION IN COOPERATIVE EXTENSION","3","Adult Education - ADED","LEC. 3. Exploration of the unique relationship between adult education and the Cooperative Extension System. May count eitherADED 7670or ADED 7676."
" ADED 7680","EXPERIENTIAL LEARNING IN ADULT EDUCATION","3","Adult Education - ADED","LEC. 3. This course is designed to introduce the key theories of teaching and learning related to experiential learning in adult education and training."
" ADED 7690","MEETING DIVERSE NEEDS IN ADULT EDUCATION SETTINGS","3","Adult Education - ADED","LEC. 3. This course provides an innovative look at disability services in post-secondary institutions. Learners will study the history of disability services, legislation, campus accessibility, assessment of the accessibility of adult education settings and other topics of interest."
" ADED 7900","DIRECTED STUDIES","1-3","Adult Education - ADED","IND.  SU. Departmental approval. Independent study directed toward desired objectives. Includes evaluation at regular intervals by professor and student. Course may be repeated for a maximum of 3 credit hours."
" ADED 7910","PRACTICUM","1-3","Adult Education - ADED","DSL/PRA.  SU. Departmental approval. Experiences closely relating theory and practice, usually carried on simultaneously. Course may be repeated for a maximum of 3 credit hours."
" ADED 7920","INTERNSHIP","1-10","Adult Education - ADED","DSL/INT.  SU. Supervised internship experiences in a school, college or other appropriate setting. Evaluation and analysis of the internship experience. May count eitherADED 7920or ADED 7926. Course may be repeated for a maximum of 10 credit hours."
" ADED 7950","SEMINAR","1-3","Adult Education - ADED","DSL/SEM.  SU. Presentation of research projects, analysis of procedures, and findings. Course may be repeated for a maximum of 3 credit hours."
" ADED 7960","READINGS","1-3","Adult Education - ADED","DSL/IND. Departmental approval. Critical analysis of current and classical research and writings. Course may be repeated for a maximum of 6 credit hours."
" ADED 7970","SPECIAL TOPICS","1-6","Adult Education - ADED","LEC. 1-6. Departmental approval. Current or advanced topics within area of specialization. Course may be repeated for a maximum of 6 credit hours."
" ADED 7990","RESEARCH AND THESIS","1-10","Adult Education - ADED","DSL/MST. Departmental approval. Individualized support and direction for students writing their thesis. Course may be repeated with change in topics."
" ADED 8900","DIRECTED STUDIES","1-6","Adult Education - ADED","DSL/IND.  SU. Departmental approval. Independent study directed toward desired objectives. Includes evaluation at regular intervals by professor and student. Course may be repeated for a maximum of 6 credit hours."
" ADED 8910","PRACTICUM","1-6","Adult Education - ADED","DSL/PRA.  SU. Departmental approval. Experiences closely relating theory and practice, usually carried on simultaneously. Course may be repeated for a maximum of 6 credit hours."
" ADED 8920","INTERNSHIP","1-10","Adult Education - ADED","INT.  SU. Departmental approval. Supervised internship experiences in a school, college, or other appropriate setting. Evaluation and analysis of the internship experience. Course may be repeated for a maximum of 10 credit hours."
" ADED 8950","SEMINAR","1-6","Adult Education - ADED","DSL/SEM.  SU. Presentation by graduate students of research projects and/or analysis of procedures and findings. Course may be repeated for a maximum of 6 credit hours."
" ADED 8960","SPECIAL PROBLEMS","1-6","Adult Education - ADED","IND. Departmental approval. Critical analysis of current and classical research writings. Course may be repeated for a maximum of 6 credit hours."
" ADED 8970","SPECIAL TOPICS","1-6","Adult Education - ADED","DSL. Departmental approval. Current or advanced topics within adult education. Course may be repeated for a maximum of 6 credit hours."
" ADED 8980","FIELD PROJECT","1-10","Adult Education - ADED","DSL/FLD.  SU. Field project formulated, planned, conducted, evaluated, and reported in appropriate written form and oral formats under  the direction of the student's major professor. Course may be repeated for a maximum of 10 credit hours."
" ADED 8990","RESEARCH AND DISSERTATION","1-10","Adult Education - ADED","DSL/DSR. Departmental approval. Individualized support and direction for students writing their dissertation. Course may be repeated for a maximum of 10 hours"
" AERO 2200","AEROSPACE FUNDAMENTALS","2","Aerospace Engineering - AERO","LEC. 1. LAB. 3. Pr. (ENGR 1110or ENGR 1113) and (PHYS 1600orPHYS 1607). C or better inPHYS 1600. Introduction to the fundamental physical concepts required for the successful design of aircraft and spacecraft."
" AERO 3110","AERODYNAMICS I","3","Aerospace Engineering - AERO","LEC. 3. Pr.MATH 2650andAERO 2200. C or better inAERO 2200. Properties of fluids, fluid statics, conservation of mass and momentum, atmospheric properties, two dimensional airfoils, three dimensional wings, drag, and flight performance."
" AERO 3120","AERODYNAMICS II","3","Aerospace Engineering - AERO","LEC. 3. Pr.ENGR 2010andMATH 2650andAERO 2200. C or better inAERO 2200. Principles of compressible flow including flows with area changes, friction and heat transfer. Fundamental analysis of aerodynamics and potential flow theory. Correlation of potential flow theory with experimental data."
" AERO 3130","AERODYNAMICS LABORATORY","2","Aerospace Engineering - AERO","LEC. 1. LAB. 3. Pr. P/CAERO 2200. C or better inAERO 2200. Application of fundamental aerodynamic principles to subsonic and supersonic wind tunnel experiments."
" AERO 3220","AEROSPACE SYSTEMS","3","Aerospace Engineering - AERO","LEC. 3. Pr.ENGR 2350andMATH 2650. C or better inENGR 2350. Modeling of system elements, classical feedback control techniques used in the analysis of linear systems, analysis of systems undergoing various motions connected with flight."
" AERO 3230","FLIGHT DYNAMICS","4","Aerospace Engineering - AERO","LEC. 3. LAB. 3. Pr.AERO 3110andENGR 2350andMATH 2650. C or better inENGR 2350. Airplane performance and stability and control including analytical prediction of performance characteristics, experimental determination of static stability parameters, and analytical prediction of dynamic stability characteristics."
" AERO 3310","ORBITAL MECHANICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.ENGR 2350andMATH 2650. C or better inENGR 2350. Geometry of the solar system and orbital motion, mathematical integrals of motion, detailed analysis of two-body dynamics and introduction to artificial satellite orbits; Hohmann transfer and patched conics for lunar and interplanetary trajectories."
" AERO 3610","AEROSPACE STRUCTURES I","2","Aerospace Engineering - AERO","LEC. 1. LAB. 3. Pr.ENGR 2070orENGR 2077. Fundamental concepts employed in the mechanical testing of engineering materials and structures. Load, stress, and strain measurement techniques are utilized to determine material properties and structural response."
" AERO 3970","SPECIAL TOPICS","1-3","Aerospace Engineering - AERO","AAB.  SU. Departmental approval. Investigation of various topics in Aerospace Engineering. Course may be repeated for a maximum of 6 credit hours."
" AERO 4140","AERODYNAMICS III","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3110. Theoretical background essential to a fundamental understanding of laminar and turbulent boundary layers and their relations to skin friction and heat transfer."
" AERO 4510","AEROSPACE PROPULSION","4","Aerospace Engineering - AERO","LEC. 3. LAB. 3. Pr.AERO 3120. Fundamental analysis of airbreathing jet propulsion. Introduction to chemical rocket propulsion."
" AERO 4620","AEROSPACE STRUCTURES II","4","Aerospace Engineering - AERO","LEC. 3. LAB. 3. Pr.AERO 3610and (MATH 2660orMATH 2667). Aircraft and space vehicle structures. An introduction to the finite element method and its application to structural analysis.  The laboratory will utilize state-of-the-art software numerical solution of aerospace structural systems."
" AERO 4630","AEROSPACE STRUCTURAL DYNAMICS","4","Aerospace Engineering - AERO","LEC. 3. LAB. 3. Pr.AERO 4620. Free, forced and damped vibration of single and multiple degree-of-freedom systems.  The laboratory will utilize state-of-the-art software for the analysis of the vibration and dynamic response of structural systems."
" AERO 4710","AEROSPACE DESIGN I","3","Aerospace Engineering - AERO","LEC. 2. LAB. 3. Pr.AERO 3120. Introduction to the principles required to design aerospace vehicles."
" AERO 4720","AEROSPACE DESIGN II","3","Aerospace Engineering - AERO","LEC. 2. LAB. 3. Pr.AERO 4710. This course is continuation ofAERO 4710."
" AERO 4730","SPACE MISSION DESIGN I","3","Aerospace Engineering - AERO","LEC. 2. LAB. 3. Pr.AERO 3120. And permission of the department. Introduction to the design of space systems including the identification of launch requirements, spacecraft system components, satellite tracking and orbital analysis to achieve a stated scientific objective."
" AERO 4740","SPACE MISSION DESIGN II","3","Aerospace Engineering - AERO","LEC. 2. LAB. 3. Pr.AERO 4730. A continuation ofAERO 4730, Space Mission Design I."
" AERO 4970","SPECIAL TOPICS IN AEROSPACE ENGINEERING","1-3","Aerospace Engineering - AERO","AAB. Departmental approval. Investigation of current state-of-the-art technologies in aerospace engineering. Course may be repeated for a maximum of 9 credit hours."
" AERO 4997","HONORS THESIS","1-3","Aerospace Engineering - AERO","IND. Pr. Honors College. Departmental approval. Membership in the Honors College and departmental approval required; Directed research and writing of an honors thesis. Course may be repeated for a maximum of 3 credit hours."
" AERO 4AA0","PROGRAM ASSESSMENT","0","Aerospace Engineering - AERO","LAB.  SU. Pr. P/CAERO 4710or P/CAERO 4730. Academic program assessment covering the areas of aerodynamics, aerospace structures, orbital mechanics, propulsion and vehicle design."
" AERO 5110","MISSILE AERODYNAMICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3120. Coreq.AERO 4140. Aerodynamics of slender wing-body combinations, interference effects, linear and non-linear effects, applications to missile design and performance."
" AERO 5120","ROTARY WING AERODYNAMICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3110. Aerodynamics and flight characteristics of rotary-wing aircraft."
" AERO 5140","COMPUTATIONAL FLUID DYNAMICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3110. An introduction to finite-difference and finite-volume methods for solving partial differential equations of interest in fluid dynamics."
" AERO 5210","FLIGHT SIMULATION","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3230. Time domain simulation of nonlinear, six-degree-of-freedom motion of flight vehicles. Development of modular digital simulations including vehicle models for aerodynamics and propulsion, control, guidance subsystems."
" AERO 5330","APPLIED ORBITAL MECHANICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3310. Introduction to general and special perturbations; N-body and restricted three-body problems; C-W equations, targeting and rendezvous; satellite constellations."
" AERO 5410","AEROACOUSTICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 3120or Departmental approval. Fundamental concepts in acoustics: decibel scales, sound propagation and measurement, plane and spherical waves, room acoustics, transmission and reflection, reverberant fields and noise assessment.  May count eitherAERO 5410orAERO 6410."
" AERO 5460","PERTURBATION METHODS","3","Aerospace Engineering - AERO","LEC. 3. Pr.MATH 2650. Analytical solutions of nonlinear problems, ODEs, PDEs, multiple scales, and transcendental equations in engineering, mathematics, and physics using both regular and singular perturbation methods. May count either AERO/MATH 5460or AERO/MATH 6460."
" AERO 5520","ROCKET PROPULSION","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 4510. Analysis of the thermodynamics, gas dynamics and design of liquid and solid propellant rocket engines."
" AERO 5530","SPACE PROPULSION","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 4510. Analysis of space propulsion systems.  Dynamics of electromagnetic systems, ion engines, photon drives, laser propulsion."
" AERO 5630","AEROSPACE APPLICATIONS OF COMPOSITE MATERIALS","4","Aerospace Engineering - AERO","LEC. 3. LAB. 3. Pr.AERO 3610. Basic material and manufacturing information for laminated composite structures. Computational structural analysis of typical aerospace composite structures coupled with experimental verification of the structural response."
" AERO 6110","MISSILE AERODYNAMICS","3","Aerospace Engineering - AERO","LEC. 3. Coreq.AERO 4140. Aerodynamics of slender wing-body combinations, interference effects, linear and non-linear effects, applications to missile design and performance."
" AERO 6120","ROTARY WING AERODYNAMICS","3","Aerospace Engineering - AERO","LEC. 3. Aerodynamics and flight characteristics of rotary-wing aircraft."
" AERO 6140","COMPUTATIONAL FLUID DYNAMICS","3","Aerospace Engineering - AERO","LEC. 3. An introduction to finite-difference and finite-volume methods for solving partial differential equations of interest in fluid dynamics."
" AERO 6210","FLIGHT SIMULATION","3","Aerospace Engineering - AERO","LEC. 3. Time domain simulation of nonlinear, six-degree-of-freedom motion of flight vehicles. Development of modular digital simulations including vehicle models for aerodynamics and propulsion, control, guidance subsystems."
" AERO 6330","APPLIED ORBITAL MECHANICS","3","Aerospace Engineering - AERO","LEC. 3. Special perturbation techniques: N-body perturbations; general and restricted  three-body problems; preliminary orbit determination; C-W equations, targeting and rendezvous; constellation design; mission planning."
" AERO 6410","AEROACOUSTICS","3","Aerospace Engineering - AERO","LEC. 3. Pr.AERO 4140or Departmental approval. Fundamental concepts in acoustics: decibel scales, sound propagation and measurement, plane and spherical waves, room acoustics, transmission and reflection, reverberant fields and noise assessment.  May count eitherAERO 5410/5413 orAERO 6410/6416."
" AERO 6460","PERTURBATION METHODS","3","Aerospace Engineering - AERO","LEC. 3. Pr.MATH 2650. Departmental approval. Analytical solutions of nonlinear problems, ODES, PDEs, multiple scales, and transcendental equations in engineering, mathematics, and physics using both regular and singular perturbation methods.  May count either AERO/MATH 5460or AERO/MATH 6460."
