"subject","course_code","course_name","description","credits"
"Accounting","ACCT 2020","Introductory Accounting II","Effective Date 03/01/2009  Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010.","Credits: 3"
"Accounting","ACCT 3010","Introductory Financial Accounting","Effective Date 05/01/2025  Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop an accounting model for capturing financial data, and finishes with the problems of measuring and reporting incomes, assets, liabilities, and equities. The focus is on external reporting with core financial statements.","Credits:          3"
"Accounting","ACCT 3020","Introductory Managerial Accounting","Effective Date 05/01/2025  Focuses on managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized. Recommended prerequisite: ACCT 3010.   Requisites Must have completed ACCT 3010","Credits:          3"
"Accounting","ACCT 3110","Intermediate Accounting I","Effective Date 03/01/2009  An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020.","Credits: 3"
"Accounting","ACCT 3120","Intermediate Accounting II","Effective Date 03/01/2009  Continuation of ACCT 3110, emphasizing accounting for the equities of a firm’s investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110.","Credits: 3"
"Accounting","ACCT 3140","Cost Accounting","Effective Date 01/01/2024  Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020.","Credits:          3"
"Accounting","ACCT 4450","Federal Taxation I","Effective Date 01/01/2024  An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission.","Credits:          3"
"Accounting","ACCT 4700","Federal Accounting","Effective Date 03/28/2016  Provides a comprehensive overview of accounting principles, terminology, concepts, and standards unique to federal accounting to include an analysis and discussion of the laws, regulations, rule-setting organizations, and policies leading to current day federal accounting and reporting practices. Requisite: ACCT 2020","Credits: 3"
"Affiliated Status","AFFL 1001","Degree Conferral in Absentia","Effective Date 08/01/2014  Degree Conferral in Absentia","Credits: 0"
"Affiliated Status","AFFL 1002","External Internship/Study","Effective Date 08/01/2014  External Internship/Study","Credits: 0"
"African-American and African Studies","AAS 1010","Introduction to African-American and African Studies I","Effective Date 01/01/2011  This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century.","Credits: 4"
"African-American and African Studies","AAS 1020","Introduction to African-American and African Studies II","Effective Date 03/01/2009  This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora.","Credits: 4"
"African-American and African Studies","AAS 1559","New Course in African and African American Studies","Effective Date 03/11/2024  New course in the subject of African American Studies.","Credits: 1 to 4"
"African-American and African Studies","AAS 1559","New Course in African and African American Studies","Effective Date 09/25/2024  New course in the subject of African American Studies.","Credits: 1 to 4"
"African-American and African Studies","AAS 2210","Introduction to African Literatures & Cultures","Effective Date 11/20/2024  This course is a survey of literary texts in English by contemporary African writers. Students will read a variety of texts including novels, short stories, poetry, film and songs and critically analyze the cultural and aesthetics of the literary landscape. Particular attention will be on how authors engage themes such as identity, patriarchy, gender, class, and politics in post-colonial structures.","Credits:          3"
"African-American and African Studies","AAS 2220","Introduction to Race, Class, Politics & the Environment","Effective Date 11/20/2024  Students will be introduced to the evidence and debates surrounding the claims that racialized and poor communities disproportionately shoulder society’s environmental burdens. Through a variety of analytical and contextual lenses, we examine fundamental environmental problems faced by individuals and communities of color and the policies and initiatives designed to address them.","Credits:          3"
"African-American and African Studies","AAS 2224","Black Femininities and Masculinities in the US Media","Effective Date 02/28/2013  This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of ‘Blackness’ in the United States, particularly where it converges with popular ideologies about gender.","Credits: 3"
"African-American and African Studies","AAS 2225","Black Love: Media Representations vs. Reality","Effective Date 11/20/2024  How do media representations shape our perceptions and lived experiences of Black love? In this course, we will examine media portrayals of Black love alongside theoretical readings about the historical, social, and cultural elements that impact the development of Black relationships. In addition to exploring examples of Black romantic relationships, we will also explore Black love in the context of family, friendships, and community.","Credits:          3"
"African-American and African Studies","AAS 2230","African Refugees Cultures & Stories","Effective Date 11/20/2024  This course examines the experiences of African migrants and refugees through the lens of race, ethnicity, and migration. Through an engagement with the International Rescue Committee in Charlottesville and migrants in the area as well as literary and other written sources, notions of displacement, migration, genocide, ethnic and racial formation among other factors that are important in understanding international migration.","Credits:          3"
"African-American and African Studies","AAS 2240","Africans in America","Effective Date 11/20/2024  This course will focus on recent African arrivals to the United States, exploring the history of Africans who voluntarily entered the country. We will examine the lives of Africans who came to the US in the late 19th, 20th, and 21st century as students, visitors, missionaries, & temporary residents, as well as the reasons for African migration, settlement patterns and adjustment issues, and immigrant relationships with Americans, black and white.","Credits:          3"
"African-American and African Studies","AAS 2263","UVA in Kenya - Swahili Cultures: Then & Now","Effective Date 09/28/2023  Located in Kenya as a study abroad experience, this course is aimed at providing students with an immersive, interactive and intellectually enriching experience of the Swahili coast. Some of the main themes covered include language, cultures and practices, a critical understanding of the experience of race and racism, slavery and enslavement in the Swahili coast, and the historical cultural context of the region.","Credits:          3"
"African-American and African Studies","AAS 2450","The Health of Black Folks","Effective Date 03/01/2009  An interdisciplinary course analyzing the relationship between black bodies and biomedicine both historically and in the present. The course is co-taught by Norm Oliver, M.D. (UVa Department of Family Medicine), and offers political, economic, and post-structuralist lenses with which to interpret the individual and socio/cultural health and disease of African-Americans. Readings range across several disciplines including anthropology, epidemiology/public health, folklore, history, science studies, political science, sociology and literary criticism. Topics will vary and may include: HIV/AIDS; reproductive issues; prison, crime and drugs; and body size/image and obesity; the legacy of the Tuskegee Syphilis Trials. Cross listed as ANTH 2450.","Credits: 3"
"African-American and African Studies","AAS 2500","Topics Course in Africana Studies","Effective Date 02/12/2024  Lower-level topics course: reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.","Credits: 3"
"African-American and African Studies","AAS 2500","Topics Course in Africana Studies","Effective Date 08/01/2025  Lower-level topics course: reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.","Credits:          3"
"African-American and African Studies","AAS 2559","New Course in African and African American Studies","Effective Date 01/01/2023  New course in the subject of African and African American Studies","Credits: 3"
"African-American and African Studies","AAS 2559","New Course in African and African American Studies","Effective Date 02/07/2025  New course in the subject of African and African American Studies","Credits:          3"
"African-American and African Studies","AAS 2657","Routes, Writing, Reggae","Effective Date 10/06/2017  In this course, we will trace the history of reggae music and explore its influence on the development of Jamaican literature. With readings on Jamaican history, we will consider why so many reggae songs speak about Jah and quote from the Bible. Then, we will explore how Marcus Garvey’s teachings led to the rise of Rastafarianism, which in turn seeded ideas of black pride and black humanity into what would become reggae music.","Credits: 3"
"African-American and African Studies","AAS 2710","Introduction to Afro-Latin America","Effective Date 11/20/2024  This seminar examines the historical and contemporary trajectories and the cultural and intellectual contributions of Afro-descendant peoples in Latin America. Students explore the myriad ways in which Afro-Latin Americans have shaped their societies from the colonial period to the present day.","Credits:          3"
"African-American and African Studies","AAS 2740","Peoples and Cultures of Africa","Effective Date 10/06/2017  In this course, students will gain an understanding of the richness and variety of African life. While no course of this kind can hope to give more than a broad overview of the continent, students will learn which intellectual tools and fundamental principles are necessary for approaching the study of the hundreds of cultural worlds that exist today on the African continent. This course will draw from ethnographic texts, literary works and film.","Credits: 3"
"African-American and African Studies","AAS 2751","African History through the Novel","Effective Date 11/20/2024  This course will introduce students to themes in the history of Africa and the African Diaspora through novels. The class encourages students to read several novels as history. The novels will help us understand various themes in African history from the precolonial era to independence, exploring the role of religion, gender, slavery, and colonialism, and relationship with the African Diaspora in the lives of African peoples.","Credits:          3"
"African-American and African Studies","AAS 2760","Empowered Women of Africa","Effective Date 01/01/2022  In this interdisciplinary survey course on women leaders in urban areas in Africa, we will examine the experiences of women from diverse societies across the Eastern and Southern regions of Africa during the colonial and postcolonial periods. Of particular importance is how women in these societies have faced challenges and how they emerge as leaders in their communities.   Requisites Students can’t enroll if previously taken AAS 2559 #25 Women Leaders in Africa","Credits: 3"
"African-American and African Studies","AAS 3000","Women and Religion in Africa","Effective Date 08/01/2009  This course examines women’s religious activities, traditions and spirituality in a number of different African contexts.  Drawing on ethnographic, historical, literary, and religious studies scholarship, we will explore a variety of themes and debates that have emerged in the study of gender and religion in Africa.  Topics will include gendered images of sacred power; the construction of gender through ritual; sexuality and fertility; and women","Credits: 3"
"African-American and African Studies","AAS 3113","Horror Noire: A History of Black Americans in Horror","Effective Date 11/20/2024  The horror genre provides daring, unflinching lessons. It is a syllabus of our social, political, and racial world. Black horror, in particular, has established itself as a primer on the quest for social justice. What can such a boundary-pushing genre teach us about paths to solidarity and democracy? What can we learn about disrupting racism, misogyny, and anti-Blackness?","Credits:          3"
"African-American and African Studies","AAS 3157","Caribbean Perspectives","Effective Date 03/01/2009  Breaking with popular constructions of the region as a timeless tropical paradise, this course will re-define the Caribbean as the birthplace of modern forms of capitalism, globalization, and trans-nationalism. We will survey the founding moments of Caribbean history, including the imposition of slavery, the rise of plantation economies, and the development of global networks of goods and peoples.","Credits: 3"
"African-American and African Studies","AAS 3158","Haiti and the US","Effective Date 11/20/2024  What are the origins of anti-Haitian antagonism in the U.S. and why has it persisted? From zombies to AIDS to the sensational headlines animating recent presidential debates, we uncover why Haiti has played a central role in U.S. political discourse, immigration policy, and popular culture for centuries. Explore the connection between history, film, photography, literature, and more!","Credits:          3"
"African-American and African Studies","AAS 3160","African Americans in Sport","Effective Date 11/20/2024  This course provides a historical and analytical understanding of the issues involving race, racism, race relations in American sport. This course provides an overview of the sporting events, activism, icons, and time periods that have been shaped by Americas continued struggle to improve race relations.","Credits:          3"
"African-American and African Studies","AAS 3200","Martin, Malcolm and America","Effective Date 08/01/2019  An intensive examination of African-American social criticism centered upon, but not limited to, the life and thought of Martin Luther King, Jr. and Malcolm X.  We will come to grips with the American legacy of racial hatred and oppression systematized in the institutions of antebellum chattel slavery and post-bellum racial segregation and analyze the array of critical responses to, and social struggles against, this legacy.","Credits: 3"
"African-American and African Studies","AAS 3220","Environmental Justice: Interdisciplinary Perspectives on Policy & Practice","Effective Date 11/20/2024  Through selected case studies, we will examine theories of racism and justice, the conceptual history and definitions of environmental racism, the historical development and goals of the environmental justice movement, stakeholder responses to environmental inequities , the impact of environmental justice policies on environmental inequities as well as their impact on subsequent political behavior and the impact of environmental justice policies","Credits:          3"
"African-American and African Studies","AAS 3231","Rise and Fall of the Slave South","Effective Date 03/01/2009  A history of the American South from the arrival of the first English settlers through the end of Reconstruction in 1877.  Cross-listed with HIUS 3231.","Credits: 3"
"African-American and African Studies","AAS 3300","Social Science Perspectives on African American and African Studies","Effective Date 10/09/2017  This course will focus on major debates, theories, and methodological approaches in the social sciences that contribute to African American Studies. The course helps students to consider how a multidisciplinary approach enriches efforts to analyze such issues as health disparities, education, and incarceration as they relate to the African Diaspora.","Credits: 3"
"African-American and African Studies","AAS 3310","Environmental Justice in the Mid-Atlantic Region","Effective Date 11/20/2024  This course is dedicated to examining government responses to environmental injustice. Our readings and discussions will use an interdisciplinary social-science perspective to track the trajectory of environmental justice activism and official responses to it in the five states (DE, MD, PA, VA, WVA) the EPA (Environmental Protection Agency) has designated as comprising the important but understudied mid-Atlantic region.","Credits:          3"
"African-American and African Studies","AAS 3450","Race, the Law, and the American Constitution","Effective Date 11/20/2024  This course will introduce students to the substance of the Constitution, the conditions under which it was developed, what it means, how its meaning has been determined, changed, interpreted and the ways in which it has shaped and has been shaped by ideas about and considerations of race.","Credits:          3"
"African-American and African Studies","AAS 3500","Intermediate Seminar in African-American & African Studies","Effective Date 08/01/2024  Reading, class discussion, and written assignments on a special topic in African-American and African Studies. Topics change from term to term, and vary with the instructor.","Credits: 3"
"African-American and African Studies","AAS 3500","Intermediate Seminar in African-American & African Studies","Effective Date 08/01/2025  Reading, class discussion, and written assignments on a special topic in African-American and African Studies. Topics change from term to term, and vary with the instructor.","Credits:          3"
"African-American and African Studies","AAS 3559","New Course in African and African American Studies","Effective Date 03/12/2024  New course in the subject of African and African American Studies.","Credits: 3"
"African-American and African Studies","AAS 3559","New Course in African and African American Studies","Effective Date 03/03/2025  New course in the subject of African and African American Studies.","Credits:          3"
"African-American and African Studies","AAS 3645","Musical Fictions","Effective Date 10/06/2017  Over the course of the semester, we will explore the genre of the contemporary musical novel in order to better understand why writers and readers are so intrigued by the figure of the musician as a literary trope. Pairing close listening and music theory with close readings of seminal blues, jazz, reggae, mambo, calypso and rock novels set in the US, UK, Jamaica, Trinidad, France and Germany.","Credits: 3"
"African-American and African Studies","AAS 3671","History of the Civil Rights Movement","Effective Date 10/09/2017  This course examines the history and legacy of the African American struggle for civil rights in twentieth century America. It provides students with a broad overview of the civil rights movement – the key issues, significant people and organizations, and pivotal events – as well as a deeper understanding of its scope, influence, legacy, and lessons for today.","Credits: 3"
"African-American and African Studies","AAS 3710","African Worlds through Life Stories","Effective Date 10/06/2017  This course examines an array of African cultural worlds from the perspective of a variety of different life story genres. We will be addressing biography, autobiography, autofiction, memoirs, diaries, biographical documentary film and various artistic representations. Some critics claim that such genres, concentrating on the ‘individual’ in Western terms, are not appropriate for representing African experiences of personhood.","Credits: 3"
"African-American and African Studies","AAS 3745","Currents in African Literature","Effective Date 08/01/2019  In this course, we will read a sampling of some exciting new works of fiction from Africa’s young and established writers. In particular, we will examine the literary innovations that African writers use to narrate issues affecting the continent such as dictatorship, the lingering effects of colonization, the postcolonial nation state, the traumas of war and geo-politics, religion, gender and sexuality, and migration, among others.","Credits: 3"
"African-American and African Studies","AAS 3749","Food and Meaning in Africa and the Diaspora","Effective Date 02/28/2013  This course investigates the traditions and symbolics of food and eating in Africa and throughout the African Diaspora – wherever people of African descent have migrated or have been forced to move. This course will help students to investigate the way the foods people eat’ or don’t eat’ hold meaning for people within a variety of cultural contexts.Topics will include symbol, taboo, sexuality, bodies, ritual, kinship & beauty, among others.","Credits: 3"
"African-American and African Studies","AAS 3750","Women in African History","Effective Date 11/20/2024  This course explores themes and issues in the lives of women in Africa. These include women in early African history, culture, and the role of gender in Africa, encounter with Islam and the West, womens search for autonomy, etc. Emphasis is placed, as much as is possible, on the perspectives of women, how they view their history and their ongoing struggle for self-determination.","Credits:          3"
"African-American and African Studies","AAS 3760","Reading Black Digital Culture","Effective Date 08/01/2024  Using a mix of scholarly and popular-press readings and an examination of digital artifacts, we will analyze the creations and contributions of Black digital culture from the mid-90s to the present. Covering topics including the early Black blogosphere; the creation of niche content sites like BlackPlanet.com; the emergence of Black Twitter; the circulation of memes, and the use second-screening.   Requisites Students can’t enroll if previously taken AAS 3559 #29 Reading Black Digital Culture","Credits:          3"
"African-American and African Studies","AAS 3770","Black Girlhood & the Media","Effective Date 11/20/2024  How do movies, viral videos, and memes impact the material lives of Black girls? This course offers an introduction to the emergent and growing field of Black Girlhood Studies, especially in relation to media representation and engagement. The course will cover foundational texts about Black girlhood alongside a range of media to explore the ways in which Black girlhood has been constructed and portrayed through these platforms.","Credits:          3"
"African-American and African Studies","AAS 3810","Race, Culture and Inequality","Effective Date 10/06/2017  This course will examine how culture matters for understanding race and social inequality. It will survey social science research about cultural forms such as everyday discourse, styles of dress, music, literature, visual arts, and media as they relate to race and inequality.","Credits: 3"
"African-American and African Studies","AAS 3830","Being Human: Race, Technology, and the Arts","Effective Date 10/06/2017  This course is an introduction to Afrofuturism, exploring race and alienness, race and technology, and race and modernity through global futuristic representations of blackness in TV, film, music, art, and literature.","Credits: 3"
"African-American and African Studies","AAS 3853","From Redlined to Subprime: Race and Real Estate in the US","Effective Date 01/01/2023  This course examines the history of housing and real estate and explores its role in shaping the meaning and lived experience of race in modern America. We will learn how and why real estate ownership, investment, and development came to play a critical role in the formation and endurance of racial segregation, modern capitalism, and the built environment.","Credits: 3"
"African-American and African Studies","AAS 4005","Morven’s Enslaved and Descendant Communities","Effective Date 03/27/2023  This course invites students to explore the complex, multilayered history and evolving interpretation of UVA’s Morven Farm, with a focus on the site’s 19th century enslaved and descendant communities. The course combines lectures, research, and seminar-style discussions with field trips to area archives and historic sites. Does not count toward 4000-level seminar requirement.   Requisites Students can’t enroll if previously taken AAS 4559 #3 Morven’s Enslaved Communities","Credits:          3"
"African-American and African Studies","AAS 4070","Distinguished Major Thesis I","Effective Date 08/01/2023  Students in the Distinguished Majors Program should enroll in this course for their first semester of  thesis research.","Credits:          3"
"African-American and African Studies","AAS 4080","Distinguished Major Thesis II","Effective Date 08/01/2023  Second-semester DMP students should enroll in this course to complete their theses.","Credits:          3"
"African-American and African Studies","AAS 4109","Civil Rights Movement and the Media","Effective Date 04/19/2013  Course examines the crucial relationship between the Civil Rights Movement and mass media from 1950s through early 1970s, looking at a variety of media forms: Hollywood cinema, network television, mainstream newspapers, photojournalism, the black press, and news as primary documents that can tell us something about American race relations during this period and how the nation responded to challenges posed by a powerful social change movement.","Credits: 3"
"African-American and African Studies","AAS 4500","Advanced Seminar in African-American and African Studies","Effective Date 09/28/2015  Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others.","Credits: 3"
"African-American and African Studies","AAS 4501","Advanced Research Seminar in History & AAS","Effective Date 02/06/2024  Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year AAS and History students–double majors and others. Crosslisted with the History major seminar.","Credits:          4"
"African-American and African Studies","AAS 4559","New Course in African and African American Studies","Effective Date 01/21/2022  New course in the subject of African and African American Studies.","Credits: 1 to 4"
"African-American and African Studies","AAS 4570","Advanced Research Seminar in African-American & African Studies","Effective Date 02/06/2024  Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others.","Credits: 3"
"African-American and African Studies","AAS 4570","Advanced Research Seminar in African-American & African Studies","Effective Date 09/26/2024  Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others.","Credits:          3"
"African-American and African Studies","AAS 4725","Queer Africas","Effective Date 10/01/2018  How does “Africa” shape the contours of queerness? We will explore the complex iterations of afro-queer subjectivities in the the circum-Atlantic world. Importantly, we will examine the extent to which the afterlife of slavery in the Americas intersect with the state of postcoloniality in Africa, and how blackness and queerness get conditioned at these intersections. By providing an introduction to various artists, activists, and intellectuals in both Africa and its myriad diasporas, this interdisciplinary seminar will thus examine what it means to be both black and queer historically, spatially, and contemporarily.","Credits: 3"
"African-American and African Studies","AAS 4749","Engaging Local Histories: River View Farm","Effective Date 11/20/2024  This course situates and sheds light on various aspects of Black history and culture in Albemarle County and the surrounding regions through the lens and example of River View Farm and those who lived there, farmed there, and led local and regional communities. Part of the work of this class involves actively working with the Ivy Creek Foundation to support their mission of providing education about local Black histories to the public.","Credits:          4"
"African-American and African Studies","AAS 4993","Independent Study","Effective Date 03/28/2009  Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages.","Credits: 1 to 12"
"African Religions","RELA 2800","Introduction to Yoruba Religions","Effective Date 01/01/2022",""
"Air Science","AIRS 100","Leadership Laboratory","Effective Date 01/01/2010  A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders’ responsibilities while emphasizing the benefits of practical experience. (2 hrs.)   Prerequisite: Enrollment in Air Force ROTC.","Credits: 0"
"Air Science","AIRS 1100","Air Force Heritage and Values I","Effective Date 08/01/2021  This course provides an introduction to the Air Force, hopefully encouraging students to pursue an AF career or at least seek additional information to be better informed about the role of the USAF.  The course allows students to examine general aspects of the Department of the Air Force, AF Leadership, Air Force benefits, and opportunities for AF officers. Students should demonstrate basic verbal and written communication skills.   Requisites Students must be currently enrolled in AIRS 100","Credits: 1"
"Air Science","AIRS 1200","Foundations of USAF II","Effective Date 01/01/2021  This course provides an introduction to the Air Force, hopefully encouraging students to pursue an AF career or at least seek additional information to be better informed about the role of the USAF.  The course allows students to examine general aspects of the Department of the Air Force, AF Leadership, Air Force benefits, and opportunities for AF officers. Students should demonstrate basic verbal and written communication skills.   Requisites Students must be currently enrolled in AIRS 100","Credits: 1"
"Air Science","AIRS 2100","Team and Leadership Fundamentals I","Effective Date 01/01/2020  This course is designed to provide a fundamental understanding of both leadership and team building. There are many layers to leadership, including aspects that don’t always jump to mind.  Such things include listening, understanding yourself, being a good follower, and problem solving efficiently. Students will apply these leadership perspectives when completing team building activities and discussing things such as conflict management. Students should demonstrate basic verbal and written communication skills   Requisites Students must be currently enrolled in AIRS 100","Credits: 1"
"Air Science","AIRS 2200","Team and Leadership Fundamentals II","Effective Date 01/01/2021  This course is designed to provide a fundamental understanding of both leadership and team building. There are many layers to leadership, including aspects that don’t always jump to mind.  Such things include listening, understanding yourself, being a good follower, and problem solving efficiently. Students will apply these leadership perspectives when completing team building activities and discussing things such as conflict management. Students should demonstrate basic verbal and written communication skills.   Requisites Students must be currently enrolled in AIRS 100","Credits: 1"
"Air Science","AIRS 3100","Leading People and Effective Communication I","Effective Date 08/01/2021  Focuses on the study of leadership, management fundamentals, professional knowledge, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)   Requisites Students must be currently enrolled in AIRS 100","Credits: 3"
"Air Science","AIRS 3200","Concepts of Air Force Leadership and Management","Effective Date 01/01/2021  Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)   Requisites Students must be currently enrolled in AIRS 100","Credits: 3"
"Air Science","AIRS 4100","National Security Affairs/Preparation for Active Duty","Effective Date 01/01/2020  Examines the national security process, constitutional provisions, advanced leadership ethics, joint operations, and Air Force doctrine. Topics include the military as a profession, officership, civilian control of the military, and current issues affecting the military. Emphasizes refining communication skills through cadet briefings.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)   Requisites Students must be currently enrolled in AIRS 100","Credits: 3"
"Air Science","AIRS 4200","National Security Affairs/Preparation for Active Duty","Effective Date 01/01/2021  Examines military law, regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership, preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)   Requisites Students must be currently enrolled in AIRS 100","Credits: 3"
"American Sign Language","ASL 1010","Elementary American Sign Language I","Effective Date 03/01/2009  Introduces receptive and expressive American Sign Language skills, including basic vocabulary, sentence structure, classifiers, use of space, non-manual type indicators, and fingerspelling. Examines signing deaf people as a linguistic/cultural minority.","Credits: 4"
