"subject","course_code","course_name","description","credits"
"Accounting","ACCT 4300","Federal Income Taxation","Comprehensive introduction to the U.S. federal income tax system. Emphasizes the taxation of individuals but many topics also apply to business entities. Coverage includes technical tax rules and motivations behind these rules, as well as tax planning opportunities and limitations.   Prerequisite(s): ACCT 2010 and ACCT 2020 and ACCT 3110 with grades of C or better.   May not be taken more than twice at UNT. (This course may be taken during the junior year.)   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","3"
"Accounting","ACCT 4320","Federal Income Taxation II","This course is designed to build on the fundamental tax concepts introduced in Federal Income Tax I (ACCT 4300). This course will provide a broad overview of how the Internal Revenue Code taxes corporations and partnerships and cover the basics of calculating the income tax provision.   Prerequisite(s): ACCT 4300 with a grade of C or better.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","3"
"Accounting","ACCT 4400","Auditing — Professional Responsibilities","Introduction to auditing and the professional responsibilities of a career in any specialty of the accounting profession. Topics include the legal and ethical responsibilities of accountants; professional auditing standards; the acquisition, evaluation and documentation of audit evidence; reports on the results of the engagement.   Prerequisite(s): ACCT 3120 and ACCT 4100 , both with a grade of C or better, and BLAW 3430 .   May not be taken more than twice at UNT.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","3"
"Accounting","ACCT 4420","International Accounting","Integrates the functional areas of accounting and demonstrates how accounting relates to the disciplines in the G. Brint Ryan College of Business core. Cross-functional and global approaches to organizational issues are emphasized. Enhances the ability of students to think critically and to develop knowledge, skills and attitudes necessary to compete effectively in the global business world. Topics covered include: multinational strategy, global perspectives in accounting, environmental, social and political influences on accounting, accounting information systems in a multinational enterprise, performance evaluation in a multinational enterprise, and the exploration of timely topical issues such as NAFTA, the European Union and the globalization of securities markets.   Prerequisite(s): ACCT 4100 with a grade of C or better.   May not be taken more than twice at UNT.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","3"
"Accounting","ACCT 4430","Accounting Research and Data Analysis","3 hoursIn today’s digital age, accounting professionals are increasingly relying on research to extract meaningful insights, detect patterns, and make informed financial decisions. Course equips students with the knowledge and practical skills required to address research questions in the field of accounting from two perspectives: 1) applying analytics techniques to big data and 2) identifying appropriate accounting treatments through authoritative literature. Through hands-on exercises, case studies, and real-world applications, students navigate authoritative sources and leverage data to enhance financial reporting, auditing, and decision support.Prerequisite(s):ACCT 3120andACCT 4100with grades of C or better in both courses.This course may not be taken more than twice. Students may not retake this course once they have completed (with a grade of C or better) a course for which this is the prerequisite.Course specific fees (in addition to tuition and mandatory):Academic (AF) per hour: $15.50 (instructional), $11 (differential)",""
"Accounting","ACCT 4800","Internship","Supervised work in a job relative to student’s career objective.   Prerequisite(s): Student must meet the employer’s requirements and have consent of the professional program director.   May be repeated, but only 3 hours may apply toward degree program credit. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","May be repeated, but only 3  may apply toward degree program credit."
"Accounting","ACCT 4900","Special Problems","May be repeated for credit.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","1–3"
"Accounting","ACCT 4910","Special Problems","May be repeated for credit.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","1–3"
"Accounting","ACCT 4951","Honors College Capstone Thesis","Major research project prepared by the student under the supervision of a faculty member and presented in standard thesis format. An oral defense is required of each student for successful completion of the thesis.   Prerequisite(s): Completion of at least 6 hours in honors courses; completion of at least 12 hours in the major department in which the thesis is prepared; approval of the department chair and the dean of the school or college in which the thesis is prepared; approval of the dean of the Honors College. May be substituted for HNRS 4000 . Course may be taken only once for Honors College credit.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $15.50 (instructional), $11 (differential)","Prerequisite(s): Completion of at least 6  in honors courses; completion of at least 12  in the major department in which the thesis is prepared; approval of the department chair and the dean of the school or college in which the thesis is prepared; approval of the dean of the Honors College."
"Addiction Studies","ADDS 3975","Addictions","Examines the biological, social-developmental and psychological impact of substance use and behavioral-process addiction and its relationship to individual and family functioning. Investigates the relationship between substance use and chronic stress, trauma and psychological health. Reviews current treatment methods and settings for substance use disorders in addition to current and historical social-political issues related to substance use and legislation.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4075","Drugs and Alcohol","Covers the psychological, biological and behavioral effects of substance use and addiction with particular focus on the impact of alcohol, cannabis, nicotine, opiates, stimulants, depressants and hallucinogens on mind, body and behavior.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4175","Addiction Treatment Models","Provides an overview of treatment strategies used in the treatment of alcohol/drug use and dependence. Examines basic chemical dependency treatment service delivery systems within the context of alcohol and other drug use counseling theory.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4275","Alcohol, Drugs and Disability","Examines the biological, psychological and systemic nature of substance use and addiction, their overlap with other mental and physical disabilities, and relationship to the process of rehabilitation.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4375","Addiction Counseling and Groups","Principles and practice for the most common form of addictions treatment offered today. Explores methods of dealing with substance use disorder issues in a group and offers opportunities to apply skills in class setting.   Prerequisite(s): ADDS 4175 .   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4575","Current Issues in Substance Use Disorders","Current issues in substance use disorders are explored using various types of research reports and other professional literature. These sources are used to help students understand the role of research in developing programs, formulating policies and evaluating one’s practice. Students become critical consumers of professional literature as they develop specialized expertise on specific problems, groups or practices used in treating addictions and substance use disorders.   May be repeated once as topics vary.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4675","Addictions Counseling Competencies","Focuses on familiarizing students with the core competencies necessary for effective interventions within addiction treatment settings and prepares students to apply these skills in alcohol and other drug abuse (AODA) counseling practice.   Prerequisite(s): ADDS 4175 , RHAB 4475 .   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4775","Ethical and Professional Issues in Addiction Practices","Examines principles, ethics, legal issues and professionalism in the addiction field and introduce students to professional readiness skills. Focuses on the importance of self-awareness, obligations to ethical and behavioral standards in helping relationships, and the application to practice of prior course content throughout the major. Also explores the history of the addiction profession and provide guidance for career readiness.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","3"
"Addiction Studies","ADDS 4800","Studies in Addiction","This is a special topics course on the study of addiction. Topics may change based on the current research and evidence-based practices of addiction studies.   Prerequisite(s): Department consent required.   May be repeated as topics vary for a maximum of 6 hours. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","May be repeated as topics vary for a maximum of 6 ."
"Addiction Studies","ADDS 4881","Addictions Practicum","Practical experience in a supervised chemical dependency setting aimed at the integration of theory and practice and refinement of substance use treatment counseling skills. Requires completion of a minimum of 300 clock hours within the practicum setting plus attendance at weekly integrative seminars.   Prerequisite(s): Completion of 18 hours of addiction course work. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","Prerequisite(s): Completion of 18  of addiction course work."
"Addiction Studies","ADDS 4900","Special Problems in Addiction Studies","This is an individualized special topics course which allows students to work in depth on a project related to addiction studies.   Prerequisite(s): Consent of department.   May be repeated for credit for a maximum of 6 hours. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $18.40","May be repeated for credit for a maximum of 6 ."
"Advanced Data Analytics","ADTA 4130","Data Analytics and Computational Statistics 1","Provides an overview of quantitative methods essential for analyzing data, with an emphasis on science and industry applications. Topics include identification of appropriate metrics and measurement methods, descriptive and inferential statistics, experimental design, parametric and non-parametric tests, simulation, and linear and logistic regression, categorical data analysis, and select unsupervised learning techniques. Standard and open source statistical packages are used to apply techniques to real-world problems.   Prerequisite(s): MATH 1100 or MATH 1680 or equivalent, or consent of instructor.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $24.70 (instructional), $7.75 (differential)","3"
"Advanced Data Analytics","ADTA 4230","Data Analytics and Computational Statistics 2","Contemporary techniques of multivariate analysis, including association rules, classification methods, time series, text analysis and machine learning methods with an emphasis on applications in science and industry. Introduction to state-of-practice computational statistical and data analysis methods and tools.   Prerequisite(s): ADTA 4130 , MATH 3680 or equivalent, or consent of instructor.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $24.70 (instructional), $7.75 (differential)","3"
"Advanced Data Analytics","ADTA 4240","Principles of Data Structures, Harvesting and Wrangling","Introduction to collecting, wrangling, storing, managing, retrieving and processing datasets. Topics include fundamental concepts and techniques of data engineering, large-scale data harvesting, data wrangling methodologies, and storage and process architectures. Emphasizes applications and includes many hands-on projects.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $24.70 (instructional), $7.75 (differential)","3"
"Advanced Data Analytics","ADTA 4250","Principles of Data Visualization for Large Data","Principles and methods for effective visualization and communication of large data sets. Standard and open source data visualization packages are used to develop presentations that convey findings, answer science and industry questions, drive decisions, and provide persuasive evidence supported by data.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $24.70 (instructional), $7.75 (differential)","3"
"Advanced Data Analytics","ADTA 4340","Methods for Discovery and Learning from Data","Introduction to contemporary methods for discovery and learning from data sets. Emphasizes applications of predictive and pattern recognition techniques in deriving insights and making decisions in business and science contexts. Topics complemented by hands-on projects using data discovery and statistical learning software.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $24.70 (instructional), $7.75 (differential)","3"
"Advertising","ADVG 1000","Principles of Advertising and Brand Strategy","A survey of advertising and brand communication practices, including terminology, history, economic functions, composition, ethical practices, representation, authenticity, agency structure, professional roles, tools and industry equity.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 1100","Applied Design for Advertising and Public Relations","Incorporates lectures and hands-on demonstrations. Students learn and apply the fundamentals of core software applications used in the advertising and public relations industries. Lectures also cover an appreciation of graphic design, typography and other principles used in advertising and public relations.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 2000","Digital Advertising Tools and Analytics","Survey of display, search, video and other advertising tools used across digital and social media. Hands-on development of evaluation techniques including analytics and dashboards to optimize digital and social campaigns.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 2100","Inclusive Advertising","Exploration of diverse cultures, lifestyles, perspectives, and experiences through the context of multicultural and global advertising campaigns. Develop and analyze primary and secondary consumer insights to produce authentic and equitable messages; practice giving feedback and initiating challenging conversations about ad work.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3000","Copywriting for Brands","Intensive writing for brands. Examine, develop, and apply brand voice through workshop exercises for social and digital media, influencer and production scripts, blog entries, taglines, headlines, supporting copy, sponsored content, and internal branding. Develop skills by pitching work to clients and giving and receiving constructive critiques.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 2100 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3010","People-Centered Copywriting","Analyze language and themes used across cultures, values, and perspectives. Create empathetic advertising copy through rigorous written exercises. Develop skills by pitching work to clients and giving and receiving constructive critiques.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 2100 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3100","Advertising Art Direction for Brands","3 hoursHands-on advertising art direction course. Develop advertising brand identity through imagery, including logos, icons, typefaces and color schemes. Advertising industry tools are used to create visualizations of brands and evolve existing brands. Develop skills by pitching work to clients and giving and receiving constructive critiques.Prerequisite(s): Completion ofENGL 1310andENGL 1320orTECM 1700andTECM 2700;ADVG 1000,ADVG 1100orART 3030; or consent of school. Course specific fees (in addition to tuition and mandatory):Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)",""
"Advertising","ADVG 3110","Representation Through Advertising Art Direction","Hands-on advertising art direction course. A study of ethics in advertising art direction decisions; how advertising imagery shapes society including model selection, stereotypes, and bias. Implement advertising industry tools to create equitable campaigns that reflect important shifts in industry practices. Develop skills by pitching work to clients and giving and receiving constructive critiques.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 1100 or ART 3030 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3120","Advertising Video Production","Creative video production and editing for advertising including storytelling ranging from short-form ads through full-length brand films. Creating imaginative and artistic video with an emphasis on integrated brand promotion and commercial production for brands and clients.   Prerequisite(s): ADVG 1000 , ADVG 1100 , ADVG 2000 , ADVG 2100 , and JOUR 3300 .   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3200","Advertising Account Management","Covers all aspects of the organization, supervision and management of advertising agency operations in both advertising and marketing agencies as well as client organizations. Account executives lead client relations, internal/intra-agency relations, project supervision, workflow, traffic, presentations, business development, campaign coordination and project evaluation.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 2000 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3220","Social Media Client Partnerships","3 hoursExamines social media through the lens of paid, branded partnerships. Emphasis on account management and media buying roles. Explores law and ethics, pursuing account acquisition, media strategy, online content management, and campaign analytics for social media.Prerequisite(s): Completion ofENGL 1310andENGL 1320orTECM 1700andTECM 2700;ADVG 1000,ADVG 2000; or consent of school.Course specific fees (in addition to tuition and mandatory):Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)",""
"Advertising","ADVG 3300","Advertising Strategy and Insights","Strategists collect and analyze consumer insights to form effective campaign concepts. A focus on creating authentic advertisements while employing principles of brand positioning, creative inquiry, and strategic thinking. Emphasis on interviews, focus groups, surveys, and interpreting market data.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 2100 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3310","Advertising Research and Campaign Evaluation","Review, interpret, and apply advertising research and analytics to create more effective brand messages across platforms.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 2100 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3400","Experiential Advertising and Brand Activations","Studies of branded events and activations that employ smart technology including VR and AR, in-store experiences, pop-up shops, museums, and virtual exhibits. Implement design thinking and principles of omnichannel communication to determine how paid, branded experiences create earned media opportunities across other platforms.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 or ART 3030 ; ADVG 2000 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3500","Advertising Media Buying and Planning","Print, broadcast and web time-buying procedures important to media buyers and media salespeople. Assignments in audience research, identifying media that reach target audiences and using effective media mixes. Also includes development and presentation of media plans.   Prerequisite(s): Completion of ENGL 1310 and ENGL 1320 or TECM 1700 and TECM 2700 ; ADVG 1000 , ADVG 2000 ; or consent of school.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 3510","Programmatic and Tailored Advertising","3 hoursUsing technology to select, buy and place advertisements. Covers timely digital advertising developments often questioned by clients such as blockchains, cryptocurrency, click fraud and privacy issues.Prerequisite(s): Completion ofENGL 1310andENGL 1320orTECM 1700andTECM 2700;ADVG 1000,ADVG 2000; or consent of school.Course specific fees (in addition to tuition and mandatory):Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)",""
"Advertising","ADVG 4000","Advanced Advertising Art Direction Workshop","Intensive, hands-on advertising art direction course. Advertising content created for real-world clients, in conjunction with an agency. Develop skills by pitching work to clients and giving and receiving constructive critiques.   Prerequisite(s): ADVG majors who have successfully taken ADVG 1000 , ADVG 1100 , ADVG 2000 , ADVG 2100 , ADVG 3100 and ADVG 3110 .   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 4100","Advertising Creative Collective and Freelancing","Develop special, student-selected projects to prepare for advertising work outside a traditional agency setting. Support rigorous applications to advertising awards and leadership programs.   Prerequisite(s): ADVG majors who have successfully completed all foundation, professional track and interdisciplinary course requirements.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","3"
"Advertising","ADVG 4200","Advertising Career Advancement","Hones skills needed for job seeking including personal branding, resume design, business communication, working with clients, persuasive pitching, salary negotiation, collaboration, team management, imposter syndrome, burnout, mental health, equitable hiring and pathways to leadership.   Prerequisite(s): ADVG majors who have successfully completed all foundation, professional track and interdisciplinary course requirements.   Corequisite(s): Either ADVG 4800 or JOUR 4805 or ADVG 4815 .   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","2"
"Advertising","ADVG 4300","Advertising Full-Service Campaigns","Mirrors the roles of the advertising agency in developing a strategic advertising plan and creating a complete campaign for real clients. Brings together skills and knowledge from all previous advertising courses and results in a comprehensive plansbook and professional presentation of the campaign to the client.   Prerequisite(s): Advertising major status and successful completion of ADVG 1000 , ADVG 1100 , ADVG 2000 , ADVG 2100 , 12 hours of Professional Track courses and 9 hours of Interdisciplinary courses. Consent of school. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)",", 12  of Professional Track courses and 9  of Interdisciplinary courses. Consent of school."
"Advertising","ADVG 4400","Advertising Campaigns Competition","Intensive immersion in advertising campaign planning, with focus on developing an integrated communications campaign for a national client as part of an organization such as the National Student Advertising Competition. Students create, develop and execute a campaign including a comprehensive plansbook and competitive client presentation.   Prerequisite(s): Advertising major status and successful completion of ADVG 1000 , ADVG 1100 , ADVG 2000 , and ADVG 2100 , 12 hours of Professional Track courses and 9 hours of Interdisciplinary courses. Requires application. Consent of school. May be repeated for credit for a maximum of 9 hours. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","May be repeated for credit for a maximum of 9 ."
"Advertising","ADVG 4800","Professional Internship","Practical experience through employment under the supervision of advertising faculty and professionals at the work site. Internship and total work and credit hours to be completed must be arranged in advance of enrollment by application to the school. For each hour of credit, student must work a minimum of 100 hours. Prerequisite(s): ADVG majors who have successfully completed all foundation, professional track and interdisciplinary course requirements.   Corequisite(s): ADVG 4200 .   May be repeated for credit; however, no more than 3 hours of total credit for ADVG 4800 and or ADVG 4815 may be applied to the advertising degree requirements.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","May be repeated for credit; however, no more than 3  of total credit for ADVG 4800 and"
"Advertising","ADVG 4815","SWOOP Agency Practicum","Supervised intensive practical experience for advertising and public relations students while working in on-campus student advertising and PR agency. Includes agency experience from working directly with clients to development and execution of advertising messages and PR communication for a variety of media. For each hour of credit, student must work a minimum of 100 hours. Prerequisite(s): Advertising major status and successful completion of ADVG 1000 , ADVG 1100 , ADVG 2000 , ADVG 2100 , 12 hours of Professional Track courses and 9 hours of Interdisciplinary courses. By application only. Consent of school. May be repeated for credit up to a maximum of 3 hours. Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20 (instructional fees), $30 (differential fees)","May be repeated for credit up to a maximum of 3 ."
"Aerospace Studies","AERO 1030","USAF Heritage and Values","Introduction to the Air Force way of life providing a historical perspective on war and US military, AF operations, principles of war, and airpower.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20","1 hour (1;1;1)"
"Aerospace Studies","AERO 1040","USAF Heritage and Values","Introduction to the Air Force way of life providing a historical perspective on war and US military, AF operations, principles of war, and airpower.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20","1 hour (1;1;1)"
"Aerospace Studies","AERO 2030","The Evolution of the U.S.A.F. Air and Space Power","Provides a fundamental understanding of both leadership and team building and the many layers and aspects of leadership. Includes team building activities and conflict management and an assessment of communication skills.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20","1 hour (1;1;1)"
"Aerospace Studies","AERO 2040","The Evolution of the U.S.A.F. Air and Space Power","Provides a fundamental understanding of both leadership and team building and the many layers and aspects of leadership. Includes team building activities and conflict management and an assessment of communication skills.   Course specific fees (in addition to tuition and mandatory):  Academic (AF) per hour: $20","1 hour (1;1;1)"
