"subject","course_code","course_name","description","credits"
"Accounting","ACC 4122","Financial Accounting and Analysis","Dual Listed as:ACC 5122  Understanding essential financial accounting standards (U.S. GAAP and IFRS) and FASB Conceptual Framework from both preparer’s and user’s perspectives.   Prerequisite(s):Not an ACCT major and C or better in ACC 2070 or ACC 207/ACC 207A; ACC 2080 or ACC 208/ACC 208A; EC 2201 or EC 201; EC 2202 or EC 202; FRL 2013 or FRL 201; MAT 1250 or MAT 125; and CIS 101, CIS 1010 , or PCPT.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Service Course","3"
"Accounting","ACC 4131","Advanced Financial Accounting","Advanced financial accounting topics in corporation and partnership accounting including consolidations, derivatives of financial instruments, foreign currency transactions and translation, interim reporting and disclosures.   Prerequisite(s):C or better in ACC 3120 or ACC 313.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4211","Advanced Cost Accounting","Advanced cost accounting techniques focusing on activity-based-costing; cost allocation issues and customer profitability; service department cost allocations; accounting for spoilage, rework, and scrap; inventory costing and management; cost behavior; transfer pricing; divisional performance measurement; and capital budgeting.   Prerequisite(s):C or better in ACC 3210 or ACC 307.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4221","Controllership","Supervision and dissemination of financial and managerial information, taxation, and any other required reporting to diverse users, including management, stockholders, creditors (e.g., banks and suppliers), stock exchanges, employees, customers, U.S. government agencies (e.g., the Securities and Exchange Commission, Internal Revenue Service, Department of Commerce, Department of Labor, and the Federal Trade Commission), and state and other agencies.   Prerequisite(s):C or better in ACC 3110 , or ACC 311 and ACC 312; and C or better in ACC 3210 or ACC 307.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4310","Introduction to Taxation","Dual Listed as:ACC 5310  Fundamental principles of income taxation leading to the preparation of federal tax and state returns, including tax determination, gross income, deductions, property transactions, depreciation, employee expenses, self-employed deductions and Passive Activity Losses. Course emphasizes written and oral communication skills and tax research.   Prerequisite(s):C or better in ACC 3110 , or ACC 311 and ACC 312; and GWT*, CPU 4010 *, or CPU 401*.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course  Note(s):*The enforcement of the Graduation Writing Assessment Requirement has been temporarily suspended per a Chancellor’s Office memorandum.","3"
"Accounting","ACC 4321","Advanced Taxation","Federal and international taxation of legal entities (corporations, partnerships, fiduciaries, tax-exempt organizations), including credits; accounting methods and periods; organization and applicable taxation concepts of these entities. Course emphasizes development of written and oral communication skills, tax research and tax return preparation.   Prerequisite(s):C or better in ACC 4310 or ACC 431.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4331","Tax Procedure and Research","Procedural aspects of dealing with the Internal Revenue Service, including administration procedures governing tax controversies; rights and obligations of taxpayers and tax practitioners. Coverage of tax research methodology, including case studies, and communication of research results.   Prerequisite(s):C or better in ACC 4310 or ACC 431.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4341","Service Learning in Taxation","Federal and state individual income tax-return preparation for elderly and low-income taxpayers at supervised sites, such as through the IRS Voluntary Income Tax Assistance (VITA) program. Provides students with an introduction to procedural steps of dealing with the IRS.   Prerequisite(s):Instructor Consent.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","2"
"Accounting","ACC 4351","Supervisory Service Learning in Taxation","Emphasis on the supervisory role in the Volunteer Income Tax Assistance program (return-preparation). Involvement in assisting student tax preparers and taxpayers with ‘real world’ tax preparation issues providing a diverse learning experience.   Prerequisite(s):ACC 4341 and Instructor Consent.  Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once","1"
"Accounting","ACC 4361A","Service Learning in Taxation - LITC","Quality experiential learning experience in the field of taxation as clinicians representing low-income taxpayers in our community. Assist taxpayers in IRS examination and collection matters, including audits, offers-in-compromise, penalty abatements, innocent spouse claims, appeals, Tax Court cases, etc. Provide community outreach and education regarding tax obligations and benefits to persons with limited English proficiency.   Prerequisite(s):ACC 4310 and consent of instructor.  Pre or Corequisite(s):ACC 4331 .  Component(s):Activity  Contact Hour(s):1 two-hour activity  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times  Repeat for Credit Limit:1  Minimum - Maximum Units:Total credit limited to 4 units, with a maximum of 2 units per semester.  When Offered:F, Sp, Su  Course Category:Major Course, Service Course","2"
"Accounting","ACC 4411","Accounting Internship","On-the-job training in accounting involving new university-level learning experiences. Experiences may be useful as a basis for senior projects.   Prerequisite(s):Director of Internship Program consent.  Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times  Repeat for Credit Limit:2  Minimum - Maximum Units:Total credit limited to 3 units.  Course Category:Major Course  Note(s):Maximum of 3 units of Career Emphasis may be satisfied by internship.","1-3"
"Accounting","ACC 4421","Internship in Public Accounting","On-the-job training with a CPA firm in phases of auditing or public accounting. The experience must be new to the student. Analytical reports of work accomplished by each student are made periodically to the faculty coordinator. Units of college credit granted are dependent on departmental approval.   Prerequisite(s):Director of Internship Program consent.  Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Minimum - Maximum Units:Total credit limited to 1 - 3 units each.  Course Category:Major Course  Note(s):Maximum of 3 units of Career Emphasis may be satisfied by internship.","1-3"
"Accounting","ACC 4510","Accounting Information Systems","Dual Listed as:ACC 5510  Role, design, implementation, and management of the accounting information system as a subset of the management information system. Interface between accountants and computer specialists. Short case studies.   Prerequisite(s):C or better in ACC 3110 or ACC 311; and GWT*, CPU 4010 *, or CPU 401*.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course  Note(s):*The enforcement of the Graduation Writing Assessment Requirement has been temporarily suspended per a Chancellor’s Office memorandum.","3"
"Accounting","ACC 4511","Advanced Accounting Information Systems","Elements of accounting information systems emphasizing conceptual modeling, implementation of accounting transaction processing systems, enterprise value chains, business processes, documentation, and control requirements. Utilization of database approaches to design and develop complex data systems; use of Microsoft Access to query data, and write reports for various case assignments.   Prerequisite(s):ACC 4510 or ACC 304.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4530","Analytics in Accounting","Dual Listed as:ACC 5530  Analysis of data as it pertains to Accountants. Focuses on analytic techniques for decision making and examination of “big data” involving accounting information. Hands-on experience to develop skills with select software tools used in data analytics for accounting professionals.   Prerequisite(s):C or better inACC 3120or ACC 313;ACC 3210or ACC 307;ACC 4310or ACC 431;ACC 4510or ACC 304;ACC 4810or ACC 419;CIS 3100or CIS 310. Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4611","Senior Project I","Familiarization with sources of data and academic literature for research-oriented projects: problem identification and analysis, research methodology, application of report writing tools and techniques under the faculty supervision. Project(s) must involve research and/or field study and formal writing.   Prerequisite(s):C or better in ACC 3110 ; or ACC 311 and ACC 312.  Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","1-2"
"Accounting","ACC 4621","Senior Project II","Selection and completion of one or more project(s) under faculty supervision. Project(s) are research-oriented and typical of problems which graduates may be required to solve in future occupations. Project(s) must involve library research and/or field study and formal writing.   Prerequisite(s):C or better in ACC 4611 or ACC 461.  Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","1-2"
"Accounting","ACC 4711","Governmental and Not-for-Profit Accounting","Budgetary and fund accounting as applied to municipalities, other governmental units, and institutions operating as not-for-profit entities   Prerequisite(s):C or better in ACC 3110 ; or ACC 311 and ACC 312.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4810","Auditing","Dual Listed as:ACC 5810  Auditing standards and procedures used by assurance auditors including types of audit reports; internal controls; audit evidence; professional responsibilities and legal liabilities; and standards of reporting financial information.   Prerequisite(s):C or better in ACC 3110 , or ACC 311 and ACC 312; C or better in TOM 3020 or TOM 302; and GWT*, CPU 4010 *, or CPU 401*.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course  Note(s):*The enforcement of the Graduation Writing Assessment Requirement has been temporarily suspended per a Chancellor’s Office memorandum.","3"
"Accounting","ACC 4811","Accounting Ethics","Importance of ethics in accounting practice; frameworks for ethical decision making; professional codes of ethics in accounting; and current and classic ethics cases.   Prerequisite(s):C or better in ACC 3110 ; or ACC 311 and ACC 312.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4821","Forensic Accounting","Study of forensic accounting, a discipline that focuses on the procedures and techniques used in the prevention, investigation, and detection of occupational and financial statement fraud. Study of social, ethical, legal, and political considerations that surround fraud.   Prerequisite(s):C or better in ACC 3110 ; or ACC 311 and ACC 312.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4831","Advanced Auditing","Application of auditing procedures and techniques; working paper development and preparation; use of computer auditing tools; and extensive case analysis.   Prerequisite(s):C or better in ACC 4810 or ACC 419.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4841","Internal Auditing","Objectives, principles and methods of internal and operational auditing with special emphasis on examination and appraisal of internal controls in operations and reporting systems; problems of communication, delegation of authority or organization.   Prerequisite(s):C or better in ACC 3210 or ACC 307.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 4990","Special Topics for Upper Division Students","Group study at an advanced level of a selected well-defined topic or area not covered by a regularly offered course.   Component(s):Lecture, Seminar  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units applicable to a degree, with a maximum of 2 sections per semester.","1-3"
"Accounting","ACC 4990A","Special Topics for Upper Division Students Activity","Group study at an advanced level of a selected well-defined topic or area not covered by a regularly offered course.   Component(s):Activity  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units applicable to a degree, with a maximum of 2 sections per semester.","1-3"
"Accounting","ACC 4990L","Special Topics for Upper Division Students Laboratory","Group study at an advanced level of a selected well-defined topic or area not covered by a regularly offered course.   Component(s):Laboratory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units applicable to a degree, with a maximum of 2 sections per semester.","1-3"
"Accounting","ACC 5000","Special Study for Graduate Students","Individual or group investigation, research, studies, or surveys of selected problems at graduate level. Proposals to be initiated by student(s) with guidance from faculty. Total credit limited to 6 units, with a maximum of 3 units per semester.   Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units, with a maximum of 3 units per semester.","1-3"
"Accounting","ACC 5122","Financial Accounting and Analysis","Dual Listed as:ACC 4122  Understanding essential financial accounting standards (U.S. GAAP and IFRS) and FASB Conceptual Framework from both preparer’s and user’s perspectives.   Prerequisite(s):MSA major.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 5310","Introduction to Taxation","Dual Listed as:ACC 4310  Fundamental principles of income taxation leading to the preparation of federal tax and state returns, including tax determination, gross income, deductions, property transactions, depreciation, employee expenses, self-employed deductions and Passive Activity Losses. Course emphasizes written and oral communication skills and tax research.   Prerequisite(s):C or better in ACC 3210 or ACC 3110 .  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once","3"
"Accounting","ACC 5410","Internship In Accounting","On-the-job training in private/public accounting involving new university-level learning experiences.   Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Minimum - Maximum Units:Total credit limited to 1 - 3 units each.  Course Category:Major Course  Note(s):Maximum of 3 units of Career Emphasis may be satisfied by internship.","1-3"
"Accounting","ACC 5510","Accounting Information Systems","Dual Listed as:ACC 4510  Role, design, implementation, and management of the accounting information system as a subset of the management information system. Interface between accountants and computer specialists. Short case studies.   Prerequisite(s):C or better in ACC 3210 , ACC 4810 , and CIS 3100 .  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once","3"
"Accounting","ACC 5530","Analytics in Accounting","Dual Listed as:ACC 4530  Analysis of data as it pertains to Accountants. Focuses on analytic techniques for decision making and examination of “big data” involving accounting information. Hands-on experience to develop skills with select software tools used in data analytics for accounting professionals.   Prerequisite(s):C or better in ACC 3110 .  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once","3"
"Accounting","ACC 5810","Auditing","Dual Listed as:ACC 4810  Auditing standards and procedures used by assurance auditors including types of audit reports; internal controls; audit evidence; professional responsibilities and legal liabilities; and standards of reporting financial information.   Prerequisite(s):C or better in ACC 3110 , or ACC 311 and ACC 312; and C or better in TOM 3020 or TOM 302.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once","3"
"Accounting","ACC 5811","Accounting Ethics","Dual Listed as:ACC 4811  Importance of ethics in accounting practice; frameworks for ethical decision making; professional codes of ethics in accounting; and current and classic ethics cases.   Prerequisite(s):C or better in ACC 3110 .  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Elective Course","3"
"Accounting","ACC 5990","Special Topics for Graduate Students","Group study at a graduate level of a selected well-defined topic or area not covered by a regularly offered course.   Prerequisite(s):Graduate Standing.  Component(s):Lecture, Seminar  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units applicable to a degree, with a maximum of 2 sections per semester.","1-3"
"Accounting","ACC 5990A","Special Topics for Graduate Students Activity","Group study at a graduate level of a selected well-defined topic or area not covered by a regularly offered course.   Prerequisite(s):Graduate Standing.  Component(s):Activity  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units applicable to a degree, with a maximum of 2 sections per semester.","1-3"
"Accounting","ACC 5990L","Special Topics for Graduate Students Laboratory","Group study at a graduate level of a selected well-defined topic or area not covered by a regularly offered course.   Prerequisite(s):Graduate Standing.  Component(s):Laboratory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units applicable to a degree, with a maximum of 2 sections per semester.","1-3"
"Accounting","ACC 6000","Business Valuation Using Financial Statements","Cross Listed as:GBA 6000  Provides a framework for business analysis and valuation using financial statement data and gives practical advice when using the framework to value a firm. Emphasizes integration of key concepts from accounting finance, economic and business strategy and illustrates the latest techniques and information sources used by financial information industry professionals.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6100","Internal Control and Corporate Governance","Cross Listed as:GBA 6100  Foundations of internal control theory accepted and promulgated by auditors and accountants. Management implementation of effective corporate governance. Best practices, benchmarks and models for evaluating and strengthening internal control and corporate governance.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6200","Assurance and Regulation in Accounting","A managerial perspective on accounting assurance and regulatory requirements for all types of businesses. Emphasis on financial statement audits, public company requirements, other governmental regulation and internal auditing. Seminar course with problem solving and case studies.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6300","International Accounting Issues","Exploration of international accounting issues from interdisciplinary, managerial perspectives. Comparative accounting across national borders. Harmonization and evaluation of international accounting standards. Foreign exchange. Mergers, acquisitions and business valuation. Ethics. Management control issues in international contexts.   Component(s):Lecture  Contact Hour(s):4 lecture/problem-solving.  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6400","Management Accounting Seminar","Strategic management accounting and control issues, including cost determination and analysis, activity-based systems, budgeting, transfer pricing, performance evaluation, cost management and ethics.   Component(s):Seminar  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6500","Advanced Analytics in Accounting","Advanced data analytics techniques used by accountants for decision making and the examination of “big data.”  Development of data analytics skills through hands-on work with various software tools used by accounting professionals.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6550","Cybersecurity in Accounting","Technology continues to evolve, and audit techniques need to evolve as well. An understanding of the cybersecurity threats to accounting information systems with an auditing perspective. Cybersecurity issues and challenges in accounting, network devices, servers, databases and other devices used in an accounting system, as well as techniques to audit and secure these systems.   Corequisite(s):Unconditional admission to the MSA program.  Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6600","Contemporary Accounting Issues","Study and analysis of contemporary accounting issues and practices. Emphasis on the integration of accounting knowledge in financial and managerial accounting, tax, accounting information systems, and auditing. Enhances analytical research, judgmental and communication skills of students.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6700","Management Control in Not-for-Profit Entities","Financial issues faced by not-for-profit organizations. Budgeting, preparing for financial statements and required tax forms, financing, investing, internal control problems, auditing and analyzing financial statements of not-for-profit organizations including hospitals, educational institutions and charitable foundations.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course, Service Course","3"
"Accounting","ACC 6800","Fraud and Forensic Accounting","Cross Listed as:GBA 6800  A managerial perspective on fraud within an organization. Emphasis on fraud prevention and detection methods. Survey of the management support resources available in the field of forensic accounting. Case study and analysis of financial statement frauds.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course, Service Course","3"
"Accounting","ACC 6900","Strategic Tax Planning","Cross Listed as:GBA 6900  A hands-on course for Masters of Accountancy students on how to factor taxes into strategic decision-making. Course enables students to recognize and understand the impact of taxation as a major factor in business planning.   Component(s):Lecture  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course, Service Course","3"
"Accounting","ACC 6910","Directed Research","Individual research in a specialized area, under the direction of a graduate faculty member; work does not pertain directly to the thesis. Total credit limited to 6 units, with a maximum of 3 units per semester.   Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units, with a maximum of 3 units per semester.","1-3"
"Accounting","ACC 6920","Independent Research","Individual study/investigation and research in a specialized area proposed by the student with the approval, and under the supervision, of a graduate faculty member; work does not pertain directly to the thesis. Total credit limited to 6 units, with a maximum of 3 units per semester.   Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units, with a maximum of 3 units per semester.","1-3"
"Accounting","ACC 6940","MSA Research Project","A written research project concerning a significant problem in the field of accounting.   Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6950","Master’s Project","A written research project concerning a significant problem in the field of accounting.   Prerequisite(s):Completion of all MSA core courses.  Advancement to candidacy.  Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","3"
"Accounting","ACC 6990","Master’s Degree Continuation","Enrollment in this course allows candidates that have enrolled in the maximum number of thesis or project units to maintain resident status in order to receive university services.   Component(s):Supervisory  Grading Basis:Credit/No Credit  Repeat for Credit:May be taken multiple times  Repeat for Credit Limit:Unlimited","0"
"Aerospace Engineering","ARO 1011L","Introduction to Aeronautics and Air Propulsion Laboratory","History of fixed- and rotary-wing aircraft and aircraft propulsion development. Contributions of aerospace engineering to society, ethical factors, standards and expectations in aerospace engineering. Units and dimensions and dimensionless coefficients. Forces, pressures, generation of lift, drag and aerodynamic moments. Design characteristics and performance of current aircraft and aircraft piston and turbine propulsion systems. Aircraft controls and piloting techniques. Aeroelasticity concepts. Aerospace structural materials. Aircraft manufacturing methods. Radio-controlled aircraft project. Wind tunnel test projects and model scaling. Jet engine test project.   Prerequisite(s):ARO Majors only.  Corequisite(s):MAT 114 or MAT 1140 .  Component(s):Laboratory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","1"
"Aerospace Engineering","ARO 1021L","Introduction to Astronautics and Rocket Propulsion Laboratory","History of missile, rocket, spacecraft and rocket propulsion development. The role of the aerospace engineer in industry, government, and the university. The impact of political considerations on the space program. Design and mission characteristics of current launch vehicles, spacecraft and propulsion. Propulsion system thrust and performance. Launch performance, boost and reentry trajectories, and orbits. Orbital simulation methods. Launch windows and rendezvous. Spacecraft mission design and configuration. Spacecraft guidance and control techniques. Booster design. Solid-propelled engine and rocket flight test projects. Compressed-air thrust project.   Prerequisite(s):ARO Majors only.  Corequisite(s):MAT 114 or MAT 1140 .  Component(s):Laboratory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  Course Category:Major Course","1"
"Aerospace Engineering","ARO 2000","Special Study for Lower Division Students","Individual or group investigation, research, studies, or surveys of selected problems. Proposals to be initiated by student(s) with guidance from faculty. Total credit limited to 6 units, with a maximum of 3 units per semester.   Component(s):Supervisory  Grading Basis:Graded Only  Repeat for Credit:May be taken multiple times only with different topics  Repeat for Credit Limit:5  Minimum - Maximum Units:Total credit limited to 6 units, with a maximum of 3 units per semester.","1-3"
"Aerospace Engineering","ARO 2011L","Fundamentals of Systems Engineering and Design Laboratory","History, purpose and science of systems engineering. The system life cycle and systems thinking. Needs and requirements analysis. Risk and opportunity management. Consideration of ethical, social, economic contemporary issues and environmental factors on system design constraints. Ethics codes in aerospace industry. System decomposition, design, trade study and down selection processes. Model based systems engineering methods. Conceptual and preliminary aircraft and space vehicle concept design and sizing methods. Aircraft constraint diagram conceptual design project using wind and water tunnels testing and test results. Program execution, tracking and control. Interface control, documentation and configuration management. Principles of technical writing. Team leadership principles. Team based system design project and presentations.   Prerequisite(s):ARO Major; C or better in ARO 1011L , or ARO 101L and ARO 103L; and C or better in PHY 1510 .  Component(s):Laboratory  Grading Basis:Graded Only  Repeat for Credit:May be taken only once  When Offered:Spring  Course Category:Major Course","1"
