"subject","course_code","course_name","description","credits"
"Agricultural Business","AGBS 1","Introductory Agricultural Economics","GE Area 4B (formerly GE D2)   Microeconomic principles of resource allocation, production, cost, and market price equilibrium with primary application to farms and agribusinesses. Supply and demand in commodity pricing under perfect and imperfect competition. Optimizing single variable input production function; total/marginal approaches to profit maximizing output.     Fall, Spring","3"
"Agricultural Business","AGBS 2","Agricultural Sector Analysis","Domestic and international forces affecting industry profitability of farm input suppliers, agricultural producers, commodity processors, food marketers; government fiscal, monetary, trade policies interaction with agricultural credit, price support, food subsidy programs; inpact on agribusiness asset values, debt accumulation, income levels.     Fall, Spring","3"
"Agricultural Business","AGBS 5","Survey of Agricultural Economics and Agribusiness","Orientation to agricultural sector, institutions, and historic farm problems. Basic economic concepts and business principles applied to management, marketing, finance, and trade. Consumer demand and producer supply functions. Competitive market price determination. Overview of resource, environmental, consumer, and farming issues and government policies.     Fall","3"
"Agricultural Business","AGBS 28","Introductory Agricultural Law","Fundamentals of agricultural law including historical sources; legislative laws and business ethics; administrative regulations, judicial decisions affecting agriculture; express and implied contracts with remedies for their breach in agricultural situations; real and personal property law plus secured transactions in agriculture.     Fall, Spring","3"
"Agricultural Business","AGBS 31","Farm Accounting","Basic concepts and principles of financial accounting systems applied to farm operations; mechanics of recording single and double entry transactions under cash and accrual accounting methods; preparation and analysis of enterprise records and financial statements to generate management information.     Fall, Spring","3"
"Agricultural Business","AGBS 32","Agribusiness Managerial Accounting","Prerequisite: AGBS 31  or ACCT 4A   Application and analysis of accounting information for farm and agribusiness management; integration of economic, and financial principles in preparing business plans; equipment cost control and crop enterprise accounting methods; capital investment and profit performance; introduction to computerized farm accounting systems.     Fall, Spring","3"
"Agricultural Business","AGBS 71","Agricultural Business Statistics","Study of statistical techniques and formal reasoning applications to management and social and agricultural sciences. Calculation, interpretation, critical evaluation, and historical relevance of quantitative tools, data analysis, and results including graphical presentations, descriptive and inferential statistics, hypotheses formulation and testing, and regression.     Fall, Spring","3"
"Agricultural Business","AGBS 76","Agribusiness Microcomputer Applications","Applied microcomputing for agribusiness management; use of spreadsheet, database management , and presentation software; applications to basic farm accounting and financial budgeting, farm production recordkeeping, and commodity price trend tracking.     Fall, Spring","3"
"Agricultural Business","AGBS 78","Agribusiness Quantitative Analysis","Functional relationships, marginal analysis and decision-making models in agribusiness; logic and probability in diagnosing problems, designing operations and achieving objectives; identification of procedures for efficient resource utilization.","3"
"Agricultural Business","AGBS 80","Undergraduate Research","Prerequisite: AGBS 1  or ECON 40  and permission of instructor  Directed study or research on particular problems in the field of agricultural economics and business. Consult department policies and procedures governing undergraduate research. Approved for SP grading.   for a maximum of 4 units.   Fall, Spring","1-4"
"Agricultural Business","AGBS 85T","Topics in Agricultural Business","Agricultural economics, farm management, agribusiness management, financial planning, agricultural development, public policy, product marketing, and decision analysis. Topics may require lab hours.   for a maximum of 6 units.","1-3"
"Agricultural Business","AGBS 100","Intermediate Agricultural Economics","Prerequisite: AGBS 1  or ECON 40  ; MATH 11  or MATH 75  or MATH 75A  and MATH 75B   Analysis of farm financial statements; institutional sources of farm credit; time value of money and capital budgeting for agricultural investment; cost of debt and equity capital; risk management strategies; insurance, tax, and farm estate planning.     Fall, Spring","3"
"Agricultural Business","AGBS 105","Agricultural Business Quantitative Methods","Prerequisite: AGBS 1  , AGBS 76  (C grade or better); MATH 11  or MATH 75  or MATH 75A  and MATH 75B   Advanced functional relationships, modeling and decision-making analysis in agribusiness; linear programming, sensitivity and regression analysis in spreadsheet models; application of statistical tests for efficient data examination.     Fall, Spring","3"
"Agricultural Business","AGBS 109","Management of Agri-food Supply Chains","Prerequisite: AGBS 100  and AGBS 105   Functional and Institutional approach to agri-food supply chain management, understanding animal protein, commodity crop and produce supply chains, sustainable institutional relationships, logistics and transportation, technology management, supply chain coordination through contracts and negotiations, food safety risk and communication.     Fall, Spring","3"
"Agricultural Business","AGBS 110","Farm Management","Prerequisite: AGBS 31  , AGBS 76  , and AGBS 100   Production economics and management techniques for analysis of efficient farm resource use, planning and organization; analysis of budgeting and optimization techniques, and computer applications for developing farm management plans.     Fall, Spring","3"
"Agricultural Business","AGBS 117","Agricultural Labor-Management Relations","Prerequisite: AGBS 1  or ECON 40   Economic analysis of the farm labor market; labor productivity, agricultural mechanization and farm employment; farm labor laws and government regulations; agricultural labor relations, unionization, and collective bargaining; farm personnel administration practices and supervisory management principles.","3"
"Agricultural Business","AGBS 120","Agribusiness Management","Prerequisite: AGBS 1  or ECON 40   Organizational forms and management functions of agribusiness firms; human resource management systems; management science principles for optimizing plant location, equipment replacement, inventory control, and sales volume; operations research techniques, including probability-based network and decision models, for solving agribusiness problems.     Fall, Spring","3"
"Agricultural Business","AGBS 122","Agricultural Cooperative Management","Prerequisite: AGBS 120   Philosophical, historical, and legislative evolution of U.S. agricultural cooperatives; uniqueness of cooperative organization, planning, direction and control functions vis-a-vis standard corporations; legal, financial, and tax considerations in managing input-supply and marketing cooperatives; case studies and field trips to cooperatives.   Additional Activity: field trips    Spring","3"
"Agricultural Business","AGBS 124","Food and Fiber Industry Management","Prerequisite: AGBS 1  or ECON 40   Production management of farm input manufactures, agricultural commodity processing, food/fiber product distribution; functional approach to transformation/value-added operations including planning, organizing, directing, coordinating, controlling; case applications to materials handling, product development, food packaging, quality control, transportation logistics, inventory management.","3"
"Agricultural Business","AGBS 128","Agricultural Leadership","The role of government, industry, and consumers in developing comprehensive and inclusive solutions to current agricultural and food issues is explored. Leadership and communication skills for accomplishing group objectives are developed.   Additional Activity: field trips    Spring","3"
"Agricultural Business","AGBS 130","Agricultural Finance","Prerequisite: Prerequisites: AGBS 2  , AGBS 32  , AGBS 76  .  Prerequisite or Corequisite: AGBS 100  or permission of instructor.   Analysis of farm financial statements; institutional sources of farm credit; time value of money and capital budgeting for agricultural investment; cost of debt and equity capital; risk management strategies; insurance, tax, and farm estate planning.     Fall, Spring","3"
"Agricultural Business","AGBS 131","Agricultural Capital Markets","Prerequisite: AGBS 2  and AGBS 130   Public and private financial intermediaries as sources of agricultural capital; the Cooperative Farm Credit System; credit management policies and practices; government policy, the regulatory environment, and competitive financial markets; legal requirements and financial instruments; external equity capital; and lease financing.     Spring","3"
"Agricultural Business","AGBS 136","Farm and Ranch Appraisal","Prerequisite: AGBS 1  or ECON 40  ; AGBS 110  recommended  Principles of agricultural appraisal; physical and economic factors affecting land values; estimation of real estate value using income, cost, and market data approaches; case studies and field problems involving the valuation of local farm and ranch properties.     Fall","3"
"Agricultural Business","AGBS 140","International Agricultural Economics","Prerequisite: AGBS 1  or ECON 40  ; AGBS 2  or ECON 50   U.S. agricultural sector in the global economy; trade theory versus government protectionism; domestic farm programs impacts on commodity exports/imports; international agreements, multi-lateral institutions, foreign currency exchange rates, overseas investment; regulatory, fiscal, monetary policies affecting agribusiness competitiveness in world markets.     Fall, Spring","3"
"Agricultural Business","AGBS 150","Agricultural and Food Policy","Prerequisite: AGBS 1  or ECON 40  ; AGBS 2  or ECON 50   Analysis of public policies affecting the economics of U.S. and California agriculture; government programs influencing agricultural production, commodity distribution, market prices, farm income; environmental and natural resource issues; nutrition, food safety and biotechnology concerns; food industry regulation; international agricultural trade.     Fall, Spring","3"
"Agricultural Business","AGBS 155","Environmental and Natural Resource Policy","GE Area UD 4 (formerly GE ID)   Prerequisite: GE Areas 1A, 1B, 1C, 2 (Foundation), Area 4 (formerly GE Area D) and PLSI 2   Economic Analysis of public policies governing land use, water management, energy generation, mineral exploitation and forest administration; review of population pressures and resource conservation; examination of externalities, property rights issues, resource use planning, agricultural zoning, environmental regulations, and reclamation law.     Fall, Spring","3"
"Agricultural Business","AGBS 160","Agricultural Marketing Analysis","Prerequisite: AGBS 100  or permission of instructor  Commodity transformation and product flow through processing and distribution channels; market structure, conduct and performance; marketing system efficiency and marketing bill components; over supply, marketing orders, grading and standards, and price stabilization; price forecasting, futures market trading, and risk management.     Fall, Spring","3"
"Agricultural Business","AGBS 162","Commodity Futures Trading","Prerequisite: AGBS 160  or permission of instructor  Study of commodity futures and options markets; speculative trading and techniques of fundamental and technical analyses; crop and livestock hedging strategies for commodity procurement and marketing; integrating options and futures trading for risk management; and development of futures trading plans.     Fall","3"
"Agricultural Business","AGBS 163","Agricultural Export Marketing","Prerequisite: AGBS 160  or permission of instructor  Determination of potential overseas markets for U.S. agricultural products through export marketing studies; foreign business environment and distribution channels; product preparation and transportation abroad; cultural-specific promotional and advertising programs; international sales agreements, financial transactions, plus banking and shipping documentation.     Spring","3"
"Agricultural Business","AGBS 164","Agribusiness Sales Management","Prerequisite: AGBS 1  or ECON 40   Marketing management strategies for stimulating business and consumer demand for agricultural goods and services; food and fiber merchandising using institutional, functional, value approaches; sales program organization and staff development for effective communication of product information and timely completion transactions.     Spring","3"
"Agricultural Business","AGBS 170WS","Advanced Agribusiness Applications","Upper Division Writing Requirement   Prerequisite: AGBS 1  , AGBS 2  , AGBS 28  , AGBS 32  , and AGBS 76   To be taken no sooner than the term in which 60 units are completed or concurrently enrolled. Introduction to various types of professional agribusiness written communications. The development of written communication skills will include business correspondence and other forms common to agribusinesses. A service learning project is expected of all students.     Fall, Spring","3"
"Agricultural Business","AGBS 173","Wine Marketing","Introduction to basic marketing concepts such as pricing, promotion, packaging and place applied to the wine business. Sources of information and methods to conduct market research in the wine industry. Consumer trends, buyer behavior and the structure and legal environment will be discussed.","3"
"Agricultural Business","AGBS 180","Undergraduate Research","Prerequisite: senior standing and permission of instructor  Directed study or research on particular problems in the field of agricultural economics and business. Consult department policies and procedures governing undergraduate research. Approved for RP grading.   for a maximum of 6 units.   Fall, Spring","1-4"
"Agricultural Business","AGBS 185T","Topics in Agricultural Business","Prerequisite: AGBS 1  or ECON 40   Agricultural economics, farm management, agribusiness management, financial planning, agricultural development, public policy, product marketing, and decision analysis. Topics may require lab hours.   for a maximum of 9 units.","1-3"
"Agricultural Business","AGBS 192","Agricultural Business Field Studies","Prerequisite: AGBS 1  or ECON 40   Business and economic functions performed by specialized agricultural agencies with emphasis on physical operating patterns. Field trips to production, marketing, and finance firms. Workshops with agribusiness managers.   Weekly Lecture Hours: 1  Weekly Lab/Activity Hours: 2  Additional Activity: field trips  Course Fee: field trip fees, $75","2"
"Agricultural Business","AGBS 194I","Agribusiness Internship","Prerequisite: sophomore standing  Emphasis on development of decision-making ability through industrial experience integrated with basic principles acquired in the classroom. Only 3 units of internship allowable in the major. CR/NC grading only.   for a maximum of 6 units.   Fall, Spring","1-3"
"Agricultural Business","AGBS 195","Agricultural Business Competitive Teams","Prerequisite: AGBS 1  or ECON 40   This course provides students with hands-on experience incorporating theories and tools learned through required coursework. Activities will be an “academic playground” that will give students the opportunity to show off their skills in a competitive environment among colleges and universities.   for a maximum of 6 units.   Fall, Spring","3"
"Agricultural Business","AGBS 280T","Topics in Agricultural Business","Prerequisite: Classified standing or permission of instructor  Fields of study include: farm management, agribusiness management, financial planning, international agriculture, public policy, and product marketing.   for a maximum of 6 units.","3"
"Agricultural Business","AGBS 290","Independent Study","See Academic Placement – Approved for SP grading.   for a maximum of 6 units.","1-3"
"Agricultural Education","AGED 50","Orientation to Agricultural Education","An overview of Agricultural Education in California, including the principle components of Agricultural Education, developing academic and career plans, and observation in a secondary agricultural classroom. Two-hour lecture and three-hour school site observation laboratory. CR/NC grading only.     Fall, Spring","3"
"Agricultural Education","AGED 66","Agricultural Communications","Agricultural news and information gathering and dissemination to food producers and consumers through print/broadcast media and computer networks; mass communications writing, editing, simulated videotape presentations     Spring","3"
"Agricultural Education","AGED 80","Undergraduate Research","Prerequisite: Open to freshmen and sophomores with permission of instructor  Exploratory work on a suitable agricultural problem in agricultural education. Approved for RP grading.   for a maximum of 4 units.   Fall, Spring","1-4"
"Architectural Studies","ARCH 1","Construction Management and Architectural Studies Orientation 1","( CM 1  same as ARCH 1) An overview of construction management and architectural studies education and profession. Introduction to the construction and architecture industry, career opportunities, leadership/personality assessment, sustainability, ethics, safety, community service, and university experience.     Fall, Spring","1"
"Architectural Studies","ARCH 2","Construction Management and Architectural Studies Orientation 2","( CM 2  same as ARCH 2) An overview of architecture, engineering, and construction management professions. Introduction to the architecture and construction industries. Exploring architectural design, building materials, construction costs and developing related hands-on skills through project-based learning.     Fall, Spring","1"
"Architectural Studies","ARCH 17","Construction Materials & Basic Building Systems","( CM 17  same as ARCH 17) Introduction to basic construction materials and exploration of theoretic principles relating to the various building systems. Typical course activities include lectures, field trips, design projects with SketchUp, and guest speaker presentations.   Weekly Lecture Hours: 2  Weekly Lab/Activity Hours: 2  Additional Activity: field trips    Fall, Spring","3"
"Architectural Studies","ARCH 18","Construction Graphics","Prerequisite or Corequisite: CM 17  or ARCH 17    ( CM 18  same as ARCH 18) Introduction to fundamentals and techniques to communicate graphically in the construction industry. Plan reading, architectural drawing, sketching, drafting methods, computer-aided design, and building information modeling. Survey of architectural form and function. Study includes application of building codes and regulations.   Weekly Lecture Hours: 2  Weekly Lab/Activity Hours: 3    Fall, Spring","3"
