"course_code","course_title","credits","department","description"
"ACCT 317 ","Accounting Internship","Unit: 1","Accounting (ACCT)","Prerequisites:ACCT 301; average GPA of 3.0 in upper-division Accounting courses; and permission of the instructor. Work experience, related to the student's academic program, with an accounting firm, private industry, government agency, or not-for-profit organization. (CR/NC grading only)."
"ACCT 320 ","Legal Aspects of Business Transactions","Units: 3","Accounting (ACCT)","Prerequisite: Restricted to Business Administration: Concentration in Accounting majors. The rights and obligations arising out of common business transactions such as contracts, agency, employment, business organizations, and negotiable instruments. Consideration of the law related to investors including securities law and the professional and legal responsibilities of accountants. [Formerly BUS 320]"
"ACCT 501 ","Advanced Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 302* with a grade of C- or better. Selected accounting problems. Business combinations and consolidated financial statements. Multinational operations, segmental reporting, interim reporting, and partnerships. (Plus-minus letter grade only)"
"ACCT 504 ","Government and Non-Profit Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better. Financial reporting policies, procedures, and responsibilities of state and local government units, hospitals, trust entities, schools, voluntary health organizations, and other non-profit organizations. (Plus-minus letter grade only)"
"ACCT 506 ","Auditing","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better;ACCT 307* orISYS 363* with grades of C- or better;DS 212* orMATH 124* orISED 160* with grades of C- or better. Principles and practice of auditing, especially as it relates to the examination of financial statements by certified public accountants. A brief consideration of operational auditing. (Plus-minus letter grade only)"
"ACCT 507 ","Information Systems Auditing","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better andACCT 307* with a grade of C- or better. Exploration of the accounting system environment with respect to computer implementation of procedures. Focus on audit techniques and specific audit methodology to handle computerized audits. (Plus-minus letter grade only)"
"ACCT 508 ","Federal Tax Accounting I","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better. Federal income tax law as applied to individuals, corporations, and partnerships. Tax research and responsibilities in tax practice. (Plus-minus letter grade only)"
"ACCT 509 ","Federal Tax Accounting II","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better. Federal income tax focused on advanced topics applicable to individuals, corporations, and partnerships. Estate and gift taxation and income taxation of estates and trusts. (Plus-minus letter grade only)"
"ACCT 513 ","International Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better. The international aspects of accounting, financial reporting, and operations of multinational enterprises (MNE). (Plus-minus letter grade only)"
"ACCT 514 ","Fundamentals of Data Analytics in Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better. Introduction to the basic knowledge and skills of data analytics in accounting. (Plus-minus letter grade only)"
"ACCT 517 ","Accounting Ethics and Professional Responsibilities","Units: 3","Accounting (ACCT)","Prerequisite: Restricted to upper-division Business Administration: Concentration in Accounting majors. Study ethical issues and professional responsibilities in the accounting industry. Topics include understanding and applying guidance such as the International Federation of Accountants (IFAC), Public Company Accounting Oversight Board (PCAOB), AICPA, Government Accountability Office (GAO), Treasury (IRS), and California State Board of Accountancy (CBA) Laws, Standards, Regulations, Codes of Professional Conduct, and Guidance. Exercises and case studies are used to apply these and other authoritative documents to examine decisions made by individuals at real-world entities. Meets the California Board of Accountancy accounting ethics education requirement for CPA licensure. (Plus-minus letter grade only)"
"ACCT 518 ","Accounting Fraud Examination","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 302* or equivalent. The nature of fraud. Interactive case sessions on how fraud is committed and how to investigate fraud. (Plus-minus letter grade only)"
"ACCT 527 ","Artificial Intelligence Powered Accounting: Natural Language Processing & Robotic Process Automation","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better;ACCT 307* with a grade of C- or better. Introduction to the foundational knowledge of artificial intelligence and its accounting applications of natural language processing and robotic process automation. (Plus-minus letter grade only)"
"ACCT 531 ","Fundamentals of Financial Statement Analysis and Valuation","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 302* with a grade of C- or better. A review of financial accounting, financial statement analysis, and valuation from the financial analyst's viewpoint. Become a skilled user and informed consumer of information provided by financial statements. (Plus-minus letter grade only)"
"ACCT 551 ","Principles of Internal Auditing","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to upper-division Business Administration: Concentration in Accounting majors;ACCT 301* with a grade of C or better;ACCT 307* with a grade of C- or better. Overview of the internal audit process: control of internal systems, audit evidence, and reporting the internal audit. (Plus-minus letter grade only)"
"ACCT 699 ","Independent Study","Units: 1-3","Accounting (ACCT)","Prerequisite: Permission of the instructor, adviser, and department chair. Intensive problem analysis under the direction of an Accounting faculty member. May be used to make up partial equivalencies for transfer students. (CR/NC grading only)"
"ACCT 780 ","Financial Accounting","Units: 3","Accounting (ACCT)","Prerequisite: Restricted to graduate Business students; graduate students in other programs permitted with the permission of the Faculty Director of Graduate Programs. Survey of financial accounting including relevant standards and concepts. Preparation and use of financial statements. Measurement and reporting of financial information to external parties. (Plus-minus letter grade only) [Formerly BUS 780]"
"ACCT 800 ","Financial Accounting I","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780; or SF State Scholars Accounting majors and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Theory of accounting, accounting standards, and concepts. Preparation of financial statements. Intensive study of the theory, measurement, and presentation of assets, income, and current liabilities. (Plus-minus letter grade only)"
"ACCT 801 ","Financial Accounting II","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Accounting for investments, liabilities, stockholders' equity, pensions, leases, income taxes, earnings per share, and cash flow. (Plus-minus letter grade only)"
"ACCT 802 ","Strategic Management Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780, or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Use of cost data in management decision making as it relates to planning, cost control, and performance evaluation. Relevant management tools as they relate to cost management. Role of qualitative factors relevant to the managerial decision-making process. (Plus-minus letter grade only)"
"ACCT 803 ","Auditing Principles and Practice","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 800; or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Application of auditing principles while examining financial statements. Review of internal control systems, sampling techniques, and report writing. Operational auditing, professional ethics, and auditors' liability. (Plus-minus letter grade only)"
"ACCT 804 ","Legal and Professional Responsibilities in Accounting","Units: 3","Accounting (ACCT)","Prerequisite: Restricted to graduate Business, SF State Scholars Accounting, and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Legal rules and principles that apply to business transactions, including contracts, property, the debtor-creditor relationship, the formation of business organizations, the Uniform Commercial Code, and the regulation of business conduct. Professional responsibilities of CPAs, government regulation of securities markets, and corporate financial reporting. (Plus-minus letter grade only)"
"ACCT 805 ","Artificial Intelligence, Blockchain and Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780*, or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Introduction to the foundational knowledge of artificial intelligence and blockchain, and discussion of their accounting implications. (Plus-minus letter grade only)"
"ACCT 807 ","Seminar in Accounting Information Systems","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780, or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Understanding the cybersecurity reporting issues and the development of accounting information systems for managerial control. Topics include major concepts, terminologies, and problems associated with the methods to collect, evaluate, and report accounting information and cybersecurity issues relevant to various disclosure needs. (Plus-minus letter grade only)"
"ACCT 808 ","International Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 800; or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. A survey of problems relating to accounting for multinational corporations doing business in a global environment and attempts to solve them. (Plus-minus letter grade only)"
"ACCT 810 ","Comprehensive Financial Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780; or SF State Scholars Accounting majors and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Comprehensive study of accounting standards, accounting concepts, balance sheet (current assets, long-term assets, current liabilities, long-term liabilities, stockholders' equity), income statement (revenue and expense recognition, earnings per share), statement of cash flows, and statement of stockholders' equity. (Plus-minus letter grade only)"
"ACCT 811 ","Introduction to Federal Tax","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780(may be taken concurrently); or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. An in-depth introduction to federal tax problems: income, deductions, credits, exemptions, and property transactions. (Plus-minus letter grade only)"
"ACCT 812 ","Advanced Federal Taxation","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 811; or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Focus on advanced topics applicable to individuals, partnerships, corporations, estates, and trusts. Extensive coverage of the tax consequences of property transactions and alternative minimum tax. Corporate tax topics include formation, operation, non-liquidating distributions, and liquidating. Federal estate and gift taxation and income taxation of trusts and estates. (Plus-minus letter grade only)"
"ACCT 814 ","Seminar in Accounting Data Analytics","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to students in the Master of Business Administration, MS Accountancy, MS Business Analytics, SF State Scholars Accounting, and Accounting Certificate;ACCT 780with a grade of B- or better. Exploration of how to draw insights from financial statement data and to solve complex data analytic and visualization problems. (Plus-minus letter grade only)"
"ACCT 818 ","Advanced Accounting Ethics","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 780; or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Advanced topics in accounting ethics including the application of professional ethics and responsibilities in the accounting and business environment and an analysis of the underlying ethical reasoning. (Plus-minus letter grade only)"
"ACCT 823 ","Advanced Topics in Not-for-Profit Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to graduate Business, SF State Scholars Accounting, and Certificate in Accounting students;ACCT 800or equivalent. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Introduction to the complexities and differences in the accounting conventions for not-for-profit entities. Focus on revenue recognition for different revenue streams, reporting standard, split-interest agreements, net asset classifications, and endowment accounting. Audit considerations will also be discussed for each major area. (Plus-minus letter grade only)"
"ACCT 831 ","Financial Statement Analysis","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 780, or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Financial statement analysis and recent developments in financial accounting, ethics, and regulation. Relevant to CPAs, CMAs, and financial managers. (Plus-minus letter grade only)"
"ACCT 835 ","Corporate Governance and the Design and Testing of Internal Controls","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 800; or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Examination of corporate governance structures and the design and testing of internal controls related to financial reporting. (Plus-minus letter grade only)"
"ACCT 848 ","Seminar in Cost Accounting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 780, or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Examination of organizational control and strategic performance evaluation, measurement issues, and current topics associated with cost accounting. (Plus-minus letter grade only)"
"ACCT 851 ","Advanced Financial Reporting","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students withACCT 801(may be taken concurrently); or SF State Scholars Accounting and Certificate in Accounting students. Graduate students in other majors permitted with the permission of the Faculty Director of Graduate Programs. Examination of the complexities of recording and reporting for business combinations, multinational operations, partnerships, and foreign currency transactions, and in-depth study of the consolidated financial statements. (Plus-minus letter grade only)"
"ACCT 855 ","Seminar in Cybersecurity Audit and Disclosure","Units: 3","Accounting (ACCT)","Prerequisites: Restricted to either graduate Business students with a grade of B- or better inACCT 780, or SF State Scholars Accounting and Certificate in Accounting students. Development of the abilities required to conduct cybersecurity audits and cybersecurity risk disclosure for public and private business entities. Focus on the role of the accounting and audit functions in an organization with an emphasis on cybersecurity audit, information assurance, and management responsibilities in the evaluation of cybersecurity risk management and disclosure. Discussion of cybersecurity audit principles, cybersecurity risk management concepts, mandatory disclosure regulations, and voluntary disclosure practices on cybersecurity topics. (Plus-minus letter grade only)"
"ACCT 890 ","Projects in Ethics and Contemporary Accounting Issues","Units: 3","Accounting (ACCT)","Prerequisites:ACCT 800andACCT 801or equivalents; or permission of the instructor; approval of Advancement to Candidacy (ATC) and Culminating Experience (CE) forms by Graduate Studies. Supervised independent and group research into contemporary topics and issues in accounting, including international accounting standards and ethics, culminating in oral and written presentations. (Plus-minus letter grade only)"
"ACCT 899 ","Independent Study","Units: 1-3","Accounting (ACCT)","Prerequisites: Restricted to graduate Business and SF State Scholars Accounting students; permission of the instructor, advisor, and department chair; open only to graduate students who demonstrate the ability to work independently. Intensive study of a particular problem under the direction of an accounting faculty member. May be repeated for a total of 6 units. (Plus-minus letter grade only)"
"AFRS 100 ","General Studies Colloquium","Units: 3","Africana Studies (AFRS)","Developing the individual's awareness of race and ethnicity as it impacts educational achievement and attainment from preschool to the university level. The social, economic, and political relationships between schools and the community. Survey of theories, characteristics, methodologies, and application of innovative research methodologies to the African American educational experience and connection to other cultural communities."
"AFRS 101 ","Introduction to Africana Studies","Units: 3","Africana Studies (AFRS)","Development of Africana Studies as an academic discipline. Topics include history, literature, psychology, politics, and others. Course Attributes: D1: Social SciencesAm. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 111 ","Black Cultures and Personalities","Units: 3","Africana Studies (AFRS)","The cultural influence on the development of Black personality configurations. Course Attributes: D1: Social SciencesAm. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 120 ","Communicating Realness: Minding the Gap","Units: 3","Africana Studies (AFRS)","The examination of communicating realness provides a framework for students in Africana Studies, and other areas; intellectual, academic, and pre-professional perspectives that permit the black voice and its myriad colloquial articulations, agencies of expression towards the development of communicating successfully while developing expansive communicative foundations in social justice, equity, culturally responsive practices that engage the students broadly in both their academic lives and in their communities. Practice in speaking, crucial listening, reasoning, and organizing, while using communication theory and techniques will support students to evaluate the effects of oral communication on the lives of Blacks and others. Course Attributes: A1: Oral CommunicationAm. Ethnic & Racial Minorities"
"AFRS 125 ","Black Community Involvement Workshop","Units: 3","Africana Studies (AFRS)","Exploration of community organizations through actual involvement in various community agencies. Social, economic, and political resources in the community. May be repeated for a total of 6 units."
"AFRS 200 ","Introduction to Black Psychology","Units: 3","Africana Studies (AFRS)","Theories, characteristic methodologies, and applicability to the African American behavioral experiences and interface with other cultural communities. Course Attributes: D1: Social SciencesAm. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 202 ","Black Men's Studies","Units: 3","Africana Studies (AFRS)","Exploration of diverse lives, experiences, and development of Black men and boys within the context of their families, communities, and society at large, and of the experience and development of Black manhood and masculinity from a cultural and historical lens within several societal dimensions. Course Attributes: GE-F: Ethnic StudiesAm. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 203 ","Black Social Sciences","Units: 3","Africana Studies (AFRS)","Methodological principles, key theoretical concepts of western social sciences, and applications in third world critical perspective. Work of Black social scientists that have added to understanding black experience. Relevance of western methods and theories to Black development. Course Attributes: D1: Social SciencesAm. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 204 ","Black Creative Arts","Units: 3","Africana Studies (AFRS)","Culture of Black Americans through examination of the creativity of its women artists. Course Attributes: C1: ArtsAm. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 205 ","Black Youth Development, Youth Activism, and Digital Media Literacy","Units: 3","Africana Studies (AFRS)","Prerequisite:AFRS 100. Youth development and critical race and gender theories and concepts as they relate to the Black experience. Research Methods employed to document ""community"" and community power. Digital Media Literacy (mobile apps, documentary video, and filmmaking) as an ethnographic methodological approach to researching cities and schools. Analyze contemporary problems in urban and suburban schools and neighborhoods and the strategies that community members are using to combat those problems. Course Attributes: GE-F: Ethnic Studies"
"AFRS 208 ","Introduction to African American History","Units: 3","Africana Studies (AFRS)","Examination of Black history in the United States from Colonial times to the present. A critical review of major themes including enslavement, abolitionism, the Civil War, urbanization, freedom, and civil rights. The aftermath of each theme will be analyzed. (Plus-minus ABC/NC, CR/NC grading) Course Attributes: U.S. HistoryD2: Social Sciences: US Hist.Am. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 210 ","Introduction to Africana Literature","Units: 3","Africana Studies (AFRS)","Role of literature in the formulation, maintenance, and articulation of a cultural ethos. Course Attributes: C2: HumanitiesC3 or C2: Humanities/Lit.Am. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 213 ","Science and Spirituality in Ancient Africa","Units: 3","Africana Studies (AFRS)","Science and mathematics, in an African religious-spiritual context, used to conduct business, build monuments, study star and planetary motion, and explain the origin and evolution of the universe. Basic systems of measurement and calculation from ancient and modern Africa."
"AFRS 214 ","Second Year Written Composition: Africana Studies","Units: 3","Africana Studies (AFRS)","Prerequisite:ENG 114or equivalent with a grade of CR or C- or better. Development of expository and analytical writing skills through the study and appreciation of Black literature. Various authors and genres of Black literature from different historical and cultural periods. Literary criticism. Must be taken after a student has completed 24 units and before completing 60 units. (Plus/minus ABC/NC, CR/NC allowed) Course Attributes: GE-F: Ethnic StudiesAm. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 215 ","Introduction to Black Family Studies","Units: 3","Africana Studies (AFRS)","Theories and research about Black families in America. Emerging trends in Black families: ethnic stratification, family and marital stability, socialization processes, and research issues. Course Attributes: E1 LLD Pre-Fall 2019D1: Social SciencesAm. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 216 ","Pan African Science: History and Application","Units: 3","Africana Studies (AFRS)","Examination of African perspectives and approaches to and dissemination of science. While studying investigative research methodologies, students will observe established African scientists, develop general patterns in approaches to science, and analyze characteristic goals of science in the Pan African context. Lecture, 2 units; activity, 1 unit."
"AFRS 221 ","African American Music: A 20th Century Survey","Units: 3","Africana Studies (AFRS)","History, growth, and development of African American music during the 20th century. Course Attributes: C1: ArtsAm. Ethnic & Racial Minorities"
"AFRS 230 ","African American Gospel Workshop","Units: 3","Africana Studies (AFRS)","Workshop on gospel music: traditional African antecedents of gospel music, religious and secular forms developed, and economic and political factors shaping gospel music. Guest appearance by a known gospel artist. Culminates in a student performance. Course Attributes: C1: ArtsAm. Ethnic & Racial Minorities"
"AFRS 233 ","Critical Race Theory & Critical Black Consciousness","Units: 3","Africana Studies (AFRS)","Prerequisite:ETHS 100. Introduction to Africana Studies as an intellectual, political, and cultural project steeped in a long and international tradition of Black radicalism and African-centered thought. A broad survey of the ongoing process of Black cultural production and identity formation as structured through race and its intersection with gender, spirituality, sexuality, and social class. Course Attributes: GE-F: Ethnic Studies"
"AFRS 235 ","Statistical Analysis in Africana Studies","Units: 3","Africana Studies (AFRS)","Prerequisites: Students with Category III or IV placement for QR/Math or students who have not passed MATH 70 or ESM 70 with a C or better must concurrently enroll inMATH 112orMATH 122. Introductory statistics course taught through the lens of Africana Studies. Statistics are the mathematical procedures that researchers use to produce numerical values for the purpose of summarizing and interpreting information. Introduction to different methods of collecting numerical data and making social and cultural meaning from it. Explore approaches to systematically analyzing statistical data for the purpose of understanding and advancing the Africana social universe. Learn statistics from the Statistical Package for the Social Sciences, a user-friendly statistical analysis software. (Note: For this course to satisfy General Education, students must earn a grade of C- or CR or better.) Course Attributes: Social Justice"
"AFRS 240 ","Introduction to African American Theatre","Units: 3","Africana Studies (AFRS)","Introduction to the origins, history, growth, and development of African American theatre. Examination and analysis of the relationship between socio-cultural reality and African-American modes of artistic expression. Course Attributes: GE-F: Ethnic Studies"
"AFRS 256 ","Hip Hop Workshop","Units: 3","Africana Studies (AFRS)","History, aesthetics, mechanics, and politics of Rap music and Hip Hop culture. African American aspects and African-centered qualities of the cultural movement known as Hip Hop. Course Attributes: E1 LLD Pre-Fall 2019C1: ArtsAm. Ethnic & Racial MinoritiesEnvironmental SustainabilityGlobal PerspectivesSocial Justice"
"AFRS 260 ","Power, Racism, and Africana Liberation","Units: 3","Africana Studies (AFRS)","Behavioral and social sciences used to compare and analyze responses to racism by world culture and civilization of people of African descent across time, space, and geographical region. Course Attributes: GE-F: Ethnic StudiesAm. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 266 ","Black Online: Cyberspace, Culture, and Community","Units: 3","Africana Studies (AFRS)","The impact of the information revolution and the digital divide on Black people worldwide. Understanding the need to blend cyber technology with the issues of Black culture and community. Course Attributes: E1 LLD Pre-Fall 2019C2: HumanitiesAm. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 270 ","Elementary Zulu Language and Culture","Units: 3","Africana Studies (AFRS)","Attainment of Intermediate-Low Level speaking, listening, reading, and writing skills."
"AFRS 290 ","Malcolm X in the Context of Black Nationalism","Units: 3","Africana Studies (AFRS)","Critical examination of Malcolm X: his political, spiritual, economic, and social philosophy and programs in the historical context of Black Nationalism. Review of his legacy in contrast and comparison to other Black leaders such as Martin Luther King. Course Attributes: GE-F: Ethnic Studies"
"AFRS 300 ","From Africa to Olmec America: Ancient African Prehistory and History","Units: 3","Africana Studies (AFRS)","Prerequisite: Upper-division standing or permission of the instructor. Early African civilizations and the pre-colonial era: the history of the ancient empires of Nubia, Ethiopia, Congo, Zimbabwe, Zulus, etc. History of colonialism. Patterns of annexation. The journey of Africans from Africa to the Caribbean, Latin and South America, and the U.S. Course Attributes: GE-F: Ethnic StudiesAm. Ethnic & Racial MinoritiesGlobal Perspectives"
"AFRS 303 ","African American History","Units: 3","Africana Studies (AFRS)","Prerequisite: Upper-division standing or permission of the instructor. Recurrent themes and issues in Black history since the 19th century. Reconstruction and the emergence of mass movements and counter-ideologies. Course Attributes: GE-F: Ethnic Studies"
"AFRS 305 ","Ancient Egypt","Units: 3","Africana Studies (AFRS)","Prerequisites: GE Areas A1*, A2*, A3*, and B4* all with grades of C- or better or permission of the instructor. History, religion, culture, economic system, and dynastic periods one of the world's greatest ancient civilizations, Egypt or KMT, the Black Country. Course Attributes: UD-C: Arts and/or HumanitiesAm. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 320 ","Black Politics, Mass Movements, and Liberation Themes","Units: 3","Africana Studies (AFRS)","Prerequisite: Upper-division standing or permission of the instructor. Theoretical constructs and basic premises that draw on the political experiences of Black people. Review of political science theories as they have been applied to Blacks in the U.S. Course Attributes: GE-F: Ethnic Studies"
"AFRS 326 ","Black Religion","Units: 3","Africana Studies (AFRS)","Prerequisites: GE Areas A1*, A2*, A3*, and B4* all with grades of C- or better or permission of the instructor. Examination of the philosophical bases of contemporary Black religious movements. Reformation of traditional African, Islamic, Ancient Wisdom Mythology, Black Mysticism, Christian, and other current and historical religious concepts. Course Attributes: UD-C: Arts and/or HumanitiesAm. Ethnic & Racial MinoritiesSocial Justice"
"AFRS 335 ","The Black Woman: A Cultural Analysis","Units: 3","Africana Studies (AFRS)","Prerequisite: Upper-division standing or permission of the instructor. Black women in the Americas, Caribbean, and on the African continent: their struggles for rights as Blacks and as women, contributions to the development of their societies, political aptitude, and artistic adeptness. Course Attributes: E1 LLD Pre-Fall 2019Am. Ethnic & Racial MinoritiesGlobal PerspectivesSocial Justice"
"AFRS 340 ","Economics of the Black Community","Units: 3","Africana Studies (AFRS)","Prerequisite: Upper-division standing or permission of the instructor. Economic problems of Black people. Role of Black labor in the American capitalistic economy. Welfare schemes and Black reactions to population control. Course Attributes: GE-F: Ethnic Studies"
