"subject","course_code","course_name","description","credits"
"Agricultural Education","AGED  8151","Teaching Agricultural and Power Mechanics Laboratory","Non-credit laboratory to accompany AGED 8150  .       Coreq: AGED 8150  .","0 Credits (3 Contact Hours)"
"Agricultural Education","AGED  8210","Theories and Practices of Adult Education","Study of recent research on adult learning. Includes a comparison of the assumptions supporting pedagogy and andragogy and teaching adults through formal classes and community organizations.   Offered spring semester only.  Preq: ED 3020 or PSYC 2010.","3 Credits (3 Contact Hours)"
"Agricultural Education","AGED  8300","Effective Teaching in Post-Secondary Agriculture","Addresses theories and practices of effective teaching in post-secondary agricultural sciences. Focuses on course planning, teaching, and learning styles, instructional techniques, laboratory instruction, test construction, student evaluation, instructional technology, and faculty roles and responsibilites.     Preq: Enrollment in the Agricultural Education concentration of the Master’s of Science or Ph.D. in Agriculture program.","3 Credits (3 Contact Hours)"
"Agricultural Education","AGED  8450","Development and Evaluation of Inclusive Programs in Agricultural Education","This course is designed for students who have an interest in agricultural education program development, delivery, and evaluation. The course focuses on developing, delivering, and evaluating inclusive programs, both formal and informal, in agricultural education. Through this course, students develop an understanding and appreciation for inclusivity within agricultural education programs, from program development and recruitment to delivery and evaluation.","3 Credits (3 Contact Hours)"
"Agricultural Education","AGED  8690","Seminar","Students and faculty review current topics in agricultural education.","1-3 Credits (1-3 Contact Hours)"
"Agricultural Education","AGED (ED) 8890","Research in Education","Includes problem selection. Investigates types of educational research and techniques employed. Includes the use of ERIC system and computer program packages. Requires interpretation of research findings.    May also be offered as ED 8890  .","3 Credits (3 Contact Hours)"
"Agricultural Education","AGED  8910","Master’s Thesis Research","Student conducts master’s thesis research and/or develops his/her thesis report. The research topic is directly related to the student’s thesis and must be agreed upon by the studnet and his or her major professor prior to registration. May be repeated for a maximum of 12 credits. To be taken Pass/No Pass only.   Preq: Enrollment in the Agricultural Education concentration of the Master of Science in Agriculture program.","1-12 Credits (1-12 Contact Hours)"
"Agricultural Education","AGED  9910","Doctoral Dissertation Research","Student conducts doctoral research and/or writes his/her dissertation. The research topic is directly related to the student’s dissertation and must be agreed upon by the studnet and his or her major professor prior to registration.  To be taken Pass/No Pass only.   Preq: Enrollment in the Agriculatural Education concentration of the PhD in Agriculture degree program.","1-12 Credits (1-12 Contact Hours)"
"Agricultural Mechanization","AGM  6020","Landscape Drainage and Irrigation","Uses basic soil-water-plant relationships to determine the need for and methods of irrigation and drainage. Topics include irrigation methods, drainage needs and drainage methods.      Preq or concurrent enrollment: AGM 3010. Coreq: AGM 6021  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6021","Landscape Drainage and Irrigation Laboratory","Non-credit laboratory to accompany AGM 6020  .       Coreq: AGM 6020  .","0 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6040","Grain Handling and Storage","The course provides an introduction to post-harvest grain operations and explores the basic principles of grain handling and storage. Topics addressed include: grain drying principles, methods, and costs; psychrometric properties of air; grain handling equipment and conveyance; grain preservation quality standards and measurement; aeration and fan airflow; equilibrium moisture content relationships; and inventory estimation.       Coreq: AGM 6041  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6041","Grain Handling and Storage Laboratory","Non-credit laboratory to accompany AGM 6040  .       Coreq: AGM 6040  .","0 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6050","Environmental Control in Animal Structures","Design of environmental control systems for animal production facilities. Topics include effects of the thermal and chemical environment on animals, ventilation system design, thermal design of structural envelopes, design of heating, cooling, and lighting systems. Emphasis is on practical, energy-efficient applications to modern animal production facilities.     Preq: AGM 3030 or AVS 3010.  Coreq: AGM 6051  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6051","Environmental Control in Animal Structures Laboratory","Non-credit laboratory to accompany AGM 6050  .       Coreq: AGM 6050  .","0 Credits (3 Contact Hours)"
"Agricultural Mechanization","AGM  6060","Mechanical and Hydraulic Systems","Study of power transmission systems for agricultural production emphasizing mobile equipment. Characteristics, requirements, and design of both V-belt drive and roller-chain drives are presented. Emphasizes hydraulic power transmission systems, including pumps, actuators, control devices, and hydraulic circuitry.     Preq: AGM 2060; and PHYS 2000 or PHYS 2070.  Coreq: AGM 6061  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6061","Mechanical and Hydraulic Systems Laboratory","Non-credit laboratory to accompany AGM 6060  .       Coreq: AGM 6060  .","0 Credits (3 Contact Hours)"
"Agricultural Mechanization","AGM  6070","Applied Measurement and Instrumentation for Agricultural Automation","Introduces the use of sensors, actuators, computers, and microcontrollers for monitoring plant environment, acquiring and processing data in agricultural automation. Students develop an understating of the use of these technologies and apply this knowledge in their semester projects and Capstone project or in their graduate research projects.       Coreq: AGM 6071  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6071","Applied Measurement and Instrumentation for Agricultural Automation Laboratory","Non-credit laboratory to accompany AGM 6070  .       Coreq: AGM 6070  .","0 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6100","Precision Agriculture Technology","Includes principles and hands-on application of technologies supporting precision agriculture. Topics include global positioning system (GPS), geographic information system software, variable rate technologies, collection of spatial data, automated guidance of equipment, spatial data mapping and analysis, remote sensing, and economic considerations.     Preq: Junior standing.  Coreq: AGM 6101  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6101","Precision Agriculture Technology Laboratory","Non-credit laboratory to accompany AGM 6100  .       Coreq: AGM 6100  .","0 Credits (3 Contact Hours)"
"Agricultural Mechanization","AGM  6520","Mobile Power","Study of tractors, emphasizing internal combustion engines and support systems necessary for their proper functioning. Also considers application of power, maintenance, adjustment, and general repair.     Preq: PHYS 2000 or PHYS 2070.  Coreq: AGM 6521  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6521","Mobile Power Laboratory","Non-credit laboratory to accompany AGM 6520  .       Coreq: AGM 6520  .","0 Credits (3 Contact Hours)"
"Agricultural Mechanization","AGM  6600","Electrical Systems","Students in agriculture and related curricula study electric and other utilities on the farm and in the home. Emphasizes selection, installation, and maintenance of wiring systems, lighting systems, motors, controls, water systems, and waste disposal systems.     Preq: Junior standing.  Coreq: AGM 6601  .","3 Credits (2 Contact Hours)"
"Agricultural Mechanization","AGM  6601","Electrical Systems Laboratory","Non-credit laboratory to accompany AGM 6600  .       Coreq: AGM 6600  .","0 Credits (2 Contact Hours)"
"Chemistry","CH  8150","Mass Spectrometry","The fundamental and practical aspects of mass spectrometry are presented. Topics include vacuum technology, ion optics, mass analyzers, ionization techniques, and hyphenated methods.     Preq: Undergraduate students may receive consent of instructor to enroll in this course.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8160","Separation Science","Fundamental thermodynamic and kinetic concepts of separation and practical aspects of current separation techniques used in analytical chemistry.   Offered spring semester of odd-numbered years only.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8180","Surface and Thin Film Analysis","Fundamental principles underlying the most commonly employed techniques for surface and thin films analysis. Representative techniques include atomic force microscopy, scanning electron microscopy, secondary ion mass spectrometry, Auger electron spectroscopy and Rutherford backscattering.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8210","Organic Chemistry I","Theoretical concepts of organic chemistry, stereochemistry and mechanisms of organic reactions.   Offered fall semester only.  Preq: Graduate standing.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8220","Organic Chemistry II","Continuation of CH 8210; mechanisms of organic reactions including photochemistry and Woodward-Hoffman rules; modern synthetic organic chemistry.   Offered spring semester only.  Preq: CH 8210  or consent of instructor.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8300","Fundamentals of Physical Chemistry","Principles of classical thermodynamics, chemical kinetics and quantum chemistry.   Offered fall semester only.  Preq: Graduate standing.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8310","Chemical Thermodynamics","Classical thermodynamics emphasizing theory and significance of energetics and systems of variable composition.   Offered fall semester of odd-numbered years only.  Preq: Graduate standing.","3 Credits (3 Contact Hours)"
"Chemistry","CH  8340","Statistical Thermodynamics","Study of statistical thermodynamics including ensemble method, ideal gases, internal degrees of freedom, solid state, imperfect gases, distribution function method in fluids, and time-dependent fluctuations.     Preq: Graduate standing.","3 Credits (3 Contact Hours)"
