"subject","course_code","course_name","description","credits"
"(ACCT) Accounting","ACCT 311","Intermediate Financial Accounting I","Theory and practice that underlies the preparation, analysis, and use of financial statements with special emphasis on accounting for assets.    (RE) Prerequisite(s):C or better in ACCT 203 .  Registration Restriction(s):Majors in the Haslam College of Business.","3"
"(ACCT) Accounting","ACCT 411","Introduction to Auditing","Auditing’s role in society from an internal and external perspective, audit methodology, role of internal control in auditing, and application of auditing procedures to specific transaction cycles.    (RE) Prerequisite(s):ACCT 311 with grade of C or better or permission of instructor; INMT 341 with a grade of C or better or permission of instructor.  Registration Restriction(s):Accounting majors.","3"
"(ACCT) Accounting","ACCT 412","Principles of Internal Auditing and Forensic Accounting","This course introduces students to careers in internal auditing and forensic accounting. Students will learn how to apply relevant professional standards to specific cases. The course will focus on how internal auditors can help organizations improve efficiency and effectiveness of their operations and compliance-related activities, as well as how forensic accountants can help organizations prevent and timely detect fraud. No prior accounting knowledge is needed and enrollment is encouraged across a diverse set of majors and professional interests.    Comment(s):Consent of instructor  Registration Restriction(s):Junior standing","3"
"(ACCT) Accounting","ACCT 414","Intermediate Financial Accounting II","Theory and practice that underlies the preparation, analysis, and use of financial statements with special emphasis on accounting for liabilities and stockholders’ equity.    (RE) Prerequisite(s):ACCT 311 with grade of C or better.  Registration Restriction(s):Majors in the Haslam College of Business.","3"
"(ACCT) Accounting","ACCT 421","Managerial Accounting","Managerial and cost accounting topics, including product costing, cost behavior, breakeven analysis under uncertainty, decision-making processes, variance analysis, and budgeting.    (RE) Prerequisite(s):ACCT 311 with grade of C or better.  Registration Restriction(s):Majors in the Haslam College of Business.","3"
"(ACCT) Accounting","ACCT 431","Federal Income Taxation","Fundamentals and concepts of federal income taxation. Emphasis on tax strategy, business taxation, and individual taxation. Topics include tax strategy modeling, gross income, deductions, credits, tax determination, property transactions, business entities, and basics of international taxation.    (RE) Prerequisite(s):ACCT 311 with grade of C or better or permission of instructor.  Registration Restriction(s):Majors in the Haslam College of Business.","3"
"(ACCT) Accounting","ACCT 481","Accounting Analytics","Introduction to using foundational data analysis methodologies and technologies relevant to measure and assess financial performance.    (RE) Prerequisite(s):INMT 341 with grade of C or better and ACCT 311 with grade of C or better or permission of instructor.  Comment(s):Students who intend to pursue the Master of Accountancy are encouraged to complete this course as an unrestricted elective.","3"
"(ACCT) Accounting","ACCT 492","Accounting Internship","Grading Restriction:Satisfactory/No Credit grading only.  Repeatability:May be repeated. Maximum 6 hours.  Comment(s):Accounting majors only.  Registration Permission:Consent of Instructor.","1-6"
"(ACCT) Accounting","ACCT 499","Special Topics in Accounting","Introduction to foundational knowledge in accounting.    Repeatability:May be repeated. Maximum twelve hours.  Comment(s):Students who intend to pursue the Master of Accountancy (MAcc) but do not have an undergraduate accounting degree will be required to complete this course for admission to the program.  Registration Permission:Consent of instructor.","3-12"
"(ADPR) Advertising and Public Relations","ADPR 216","Special Topics in Advertising and Public Relations","Detailed study of a specialized area of advertising and public relations.    Repeatability:May be repeated if topic differs. Maximum 6 hours.","1-3"
"(ADPR) Advertising and Public Relations","ADPR 265*","Communicating in a Diverse and Global Society","This course empowers students to become effective communicators in an increasingly diverse and global society. The course will examine aspects of inclusion, diversity, and equity as well as the roles DEI plays in societal interactions and messaging across platforms and organizations.   Satisfies Volunteer Core Requirement:(GCI)","3"
"(ADPR) Advertising and Public Relations","ADPR 310","Advertising Design","This introductory course examines the varied design options, layout stages, color, type and production techniques using Photoshop, Illustrator, and InDesign needed to develop multimedia advertising.    (RE) Prerequisite(s):ADVT 250* .  Registration Restriction(s):Advertising majors or by permission of instructor only.","3"
"(ADPR) Advertising and Public Relations","ADPR 316","Special Topics in Advertising and Public Relations","Detailed study of a specialized area of advertising and public relations    Repeatability:May be repeated if topic differs. Maximum 6 hours.","1-3"
"(ADPR) Advertising and Public Relations","ADPR 340R*","Advertising Research Methods","Secondary data and primary research techniques for advertising decision making.   Satisfies Volunteer Core Requirement:(EI)   (RE) Prerequisite(s):ADVT 250* or PBRL 270* .  (RE) Corequisite(s):MATH 115* or STAT 201* or STAT 207* .  Registration Restriction(s):Advertising major.","3"
"(ADPR) Advertising and Public Relations","ADPR 365","Social Media Strategy","Social media strategy provides students with practical knowledge and analytical skills necessary to evaluate, understand, and implement social media campaigns. ADPR 365 will be comprised of lectures, case studies, assignments, and engaged analysis activities that will help serve as the foundation for building a strong professional social media skill set.","3"
"(ADPR) Advertising and Public Relations","ADPR 375","Integrating Communication Channels","Provides students interested in advertising, marketing, and public relations with an introduction to the dynamic world of paid, earned, shared, and owned media. Students will learn the concepts, theories and strategies used to connect with audiences/publics in the traditional and emerging media channels that they use.    (RE) Prerequisite(s):ADVT 250* or PBRL 270*","3"
"(ADPR) Advertising and Public Relations","ADPR 415","Social Media Analytics","This course enables students to grasp the requisite analytics tools to leverage social media data. The course will introduce tools such as engagement analytics, sentiment analysis, topic modeling, social network analysis, identification of influencers and evaluation of social media strategy.","3"
"(ADPR) Advertising and Public Relations","ADPR 416","Special Topics in Advertising and Public Relations","Detailed study of a specialized area of advertising and public relations.    Repeatability:May be repeated if topic differs. Maximum 6 hours.","1-3"
"(ADPR) Advertising and Public Relations","ADPR 492","Advertising and Public Relations Internships","Approved internships and other supervised practice in advertising and public relations.    Grading Restriction:Satisfactory/No Credit grading only.  Repeatability:May be repeated. Maximum 4 hours.  (RE) Prerequisite(s):ADPR 340R*  Registration Permission:Permission of instructor.","1-3"
"(ADVT) Advertising","ADVT 250*","Advertising Principles","Survey of the role of advertising in American business and society. Relationship between advertising and marketing; functional components of the advertising process ― research, media, creative, and management.   Satisfies Volunteer Core Requirement:(SS)","3"
"(ADVT) Advertising","ADVT 350","Creative Strategy","Basic concepts of creative strategy development with intensive practice in developing creative briefs, writing and designing advertisements, and strategically and creatively judging visual and verbal output.    (RE) Prerequisite(s):ADVT 250* and ADPR 310  Registration Restriction(s):Advertising majors or by permission of instructor only.","3"
"(ADVT) Advertising","ADVT 360","Advertising Media Strategy","Assessment of markets, vehicle audiences, and mathematical techniques for advertising planning. Instruction in media planning, buying, and evaluation.   Satisfies Volunteer Core Requirement:(SS)   (RE) Prerequisite(s):ADVT 250* and ADPR 340R* .  (RE) Corequisite(s):ADVT 380  Registration Restriction(s):Advertising or public relations major.","3"
"(ADVT) Advertising","ADVT 380","Advertising Professional Seminar","Exploration of career choices in mass communications. Résumé and letter writing, interviewing, and portfolio preparation.    (RE) Prerequisite(s):ADVT 250*  Registration Restriction(s):Advertising or public relations major.","1"
"(ADVT) Advertising","ADVT 450*","Advertising Management","Case-study approach to advertising decisions. Data analysis and interpretation, generating alternative strategies, oral and written presentation of recommendations.   Satisfies Volunteer Core Requirement:(AOC)   (RE) Prerequisite(s):ADVT 350 and ADVT 360 *.  Registration Restriction(s):Advertising or public relations major.","3"
"(ADVT) Advertising","ADVT 460","Advertising Strategy","Account Planning focuses on the development of advertising strategy based on insight-oriented research. Emphasis on the use of qualitative research in advertising strategy development; secondary and quantitative data are also used.    (RE) Prerequisite(s):ADPR 340R* .","3"
"(ADVT) Advertising","ADVT 461","Social Media","Practical and analytical skills necessary to create, evaluate, and execute social media campaigns. Course emphasis is on on-line reputation management; ethical, legal, and privacy issues; and evaluating digital technologies.   (Same as PBRL 461 )   (RE) Prerequisite(s):ADPR 340R*","3"
"(ADVT) Advertising","ADVT 470*","Advertising Campaigns","Group-based development, execution, and evaluation of an advertising campaign for a regional or national client.   Satisfies Volunteer Core Requirement:(EI)   (RE) Prerequisite(s):ADVT 450* and PBRL 270* .  Registration Restriction(s):Advertising or public relations major.","3"
"(ADVT) Advertising","ADVT 480","Advertising Issues","Examination of the role of advertising in society and controversies surrounding economic, social, cultural, and ethical aspects of advertising. Emphasis on written and oral exposition of different viewpoints.    (RE) Prerequisite(s):ADVT 360 *.  Registration Restriction(s):Advertising or public relations major.","3"
"(ADVT) Advertising","ADVT 490","Special Topics","Detailed study of a specialized area of advertising. Topics vary by semester and include advanced media strategy, advanced creative strategy, direct marketing, and multicultural advertising.    (RE) Prerequisite(s):ADVT 360 *.  Registration Restriction(s):Advertising or public relations major.","3"
"(ADVT) Advertising","ADVT 493","Independent Study","Individual study in a specialized area under the supervision of a faculty member.    Repeatability:May be repeated. Maximum 3 hours.  Registration Restriction(s):Advertising or public relations major.","1-3"
"(AE) Aerospace Engineering","AE 201","Aerospace Seminar","An overview of aerospace engineering with lectures, laboratory demonstrations, and field trips. Aerospace history, aircraft and space flight fundamentals, propulsion techniques, wind tunnel testing, biomedical issues in aviation and space flight.    Grading Restriction:Satisfactory/No Credit grading only.  Registration Restriction(s):Restricted to engineering majors.","1"
"(AE) Aerospace Engineering","AE 210","Professional Topics","Topics relating to professional responsibility and communications, and organization. Requires a formal oral presentation by each student on an engineering topic chosen by the student and approved by the instructor.   Satisfies General Education Requirement through the 2021-2022 academic catalog:(OC)   Registration Restriction(s):Aerospace or Mechanical Engineering major. Sophomore, junior, or senior.","2"
"(AE) Aerospace Engineering","AE 341","Fluid Mechanics I","Introduction to fluid flow concepts; hydrostatics; development of mass, momentum, and energy conservation laws in integral form; dimensional analysis and similitude; viscous laminar and turbulent flows in pipes; introduction to boundary layers.    (RE) Prerequisite(s):ME 231 with a grade of C or better and MATH 241 or MATH 247 with a grade of C or better.  Registration Restriction(s):Aerospace, biomedical, mechanical, or biosystems engineering major.","3"
"(AE) Aerospace Engineering","AE 345*","Aerospace Engineering Instrumentation and Measurement","(See ME 345* )","3"
"(AE) Aerospace Engineering","AE 347","Honors: Fluid Mechanics","Honors version of AE 341 . Students will attend AE 341 classes with supplementary assignments.    (RE) Prerequisite(s):ME 231 and MATH 241 .  Registration Restriction(s):Aerospace, biomedical, mechanical, or biosystems engineering major. Students in any honors program.","3"
"(AE) Aerospace Engineering","AE 351","Compressible Flow","One-dimensional internal flow with shocks, friction, and nonadiabatic conditions. Two-dimensional external flows.    (RE) Prerequisite(s):AE 341 and ME 331 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 363","Structural Analysis of Aerospace Vehicles","Fundamentals of structural analysis applied to configurations common to aerospace vehicles.    (RE) Prerequisite(s):ME 321 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 370","Airplane Performance","Airplane aerodynamics, characteristics of propulsion systems, prediction of airplane performance, static and dynamic stability, and control of aircraft.    (RE) Corequisite(s):AE 341 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","4"
"(AE) Aerospace Engineering","AE 377","Honors: Airplane Performance","Honors version of AE 370 . Students will attend AE 370 classes with supplementary assignments.    (RE) Corequisite(s):AE 341 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major. Students in any honors program.","4"
"(AE) Aerospace Engineering","AE 422","Aerodynamics","Theory and design of aerodynamic bodies for desired characteristics. Potential flow theory, viscous effects, and compressibility effects. Subsonic, transonic, and supersonic airfoils.    (RE) Prerequisite(s):AE 351 and AE 370 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 424","Astronautics","Solar system; orbital mechanics; propulsion; atmospheric entry, including thermal protection materials, human factors in space flight, the space environment, and current topics.    (RE) Prerequisite(s):AE 351 .  (RE) Corequisite(s):ME 344 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 425","Propulsion","Principles of propulsion devices, principally jet and rocket engines. Combustion and equilibrium, inlets, nozzles, compressors, pumps and turbines. Overall performance evaluations.    (RE) Prerequisite(s):AE 351 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 449*","Aerospace Engineering Laboratory","Designing, conducting, and reporting results of experimental exercises. Test standards and specifications. Analysis of data and formation of conclusions.   Satisfies Volunteer Core Requirement:(WC)  Satisfies General Education Requirement through the 2021-2022 academic catalog:(WC)  Contact Hour Distribution:3 hours lab per week. (RE) Prerequisite(s):AE 345* , AE 351 ; ENGL 102* , ENGL 112* , ENGL 132* , or ENGL 298* .  (DE) Prerequisite(s):AE 425 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 450*","Introduction to Aerospace Design","Design process, synthesis, design studies. Individual design reports required.   Satisfies Volunteer Core Requirement:(OC)   (RE) Prerequisite(s):AE 351 and AE 370 or AE 377 .  (DE) Prerequisite(s):AE 363 .  (RE) Corequisite(s):ME 344 .  (DE) Corequisite(s):AE 425 .  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 460*","Aerospace System Design","Synthesis and design of a complete aerospace system. Participation in team design effort including formal presentations and design report.   Satisfies Volunteer Core Requirement:(AOC)   (RE) Prerequisite(s):AE 422 and AE 450*  Registration Restriction(s):Aerospace, biomedical, or mechanical engineering major.","3"
"(AE) Aerospace Engineering","AE 494","Selected Topics in Aerospace Engineering","Problems and topics related to developments and practice in aerospace engineering.    Repeatability:Not repeatable. May be taken once for 1-4 hours.  Registration Permission:Consent of instructor.","1-4"
"(AE) Aerospace Engineering","AE 495","Selected Topics in Aerospace Engineering","Problems and topics related to developments and practice in aerospace engineering.    Repeatability:Not repeatable. May be taken once for 1-4 hours.  Registration Permission:Consent of instructor.","1-4"
"(AE) Aerospace Engineering","AE 496","Emerging Topics in Aerospace Engineering","Problems and studies on new topics in Aerospace Engineering.    Registration Restriction(s):Senior standing.","3"
"(AET) Applied Engineering and Technology","AET 101","Introduction to Manufacturing Laboratory","This course covers introductory topics of manufacturing, which may include effective machining operations, tolerance controls, component design, and system assembly.   Contact Hour Distribution:2 hours lecture, 1 hour lab Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 200*","Advanced Math for Applied Engineers","This course will cover relevant mathematical and computational needs for students majoring in applied engineering and technology. Topics may include topics of calculus, differential equations, statistics, error analysis, and linear algebra.   Satisfies Volunteer Core Requirement:(QR)   (RE) Prerequisite(s):MATH 132* OR MATH 141* OR MATH 147*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 210","Computer Aided Design","This course covers the introduction of computer aided design in various processes, such as component design and system integration    (RE) Corequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 220","Professional Topics for Applied Engineers","Topics relating to professional responsibility, communications, and organization. Oral presentations will be required by each student on engineering topics using credible evidence and effective communication skills for a variety of audiences.    Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors.","3"
"(AET) Applied Engineering and Technology","AET 233","Mechanics of Materials","This course covers topics of stress, strain, and torsion of materials and their importance in the design of parts and systems.    (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 250","Deductive Logic and Debugging","Topics covered in this course include command line and graphical debugging, deductive logic, problem-solving, logic and proofs, induction, recursion, and relations.    (RE) Prerequisite(s):COSC 102 with grade of C or better.  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 260","Manufacturing Equipment Laboratory","Processes and equipment will include additive manufacturing, machining, and measuring instruments. Digital manufacturing will be emphasized which begins with a digital part design and proceeds with the generation of digital paths for computer numerically controlled equipment.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 200* , AET 233  (RE) Corequisite(s):EF 142*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 301","Physics of Energy Storage Laboratory","Introduction to energy reservoirs, including mechanical, electrical, chemical, electrochemical, and thermal systems. Measurements of potential energy and methods to convert potential energy into electricity. Characterization of device and system efficiency, power, and relevant applications.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 101 , CHEM 122* and CHEM 123*  (RE) Corequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 302","Thermodynamics Laboratory","This laboratory will cover topics of static thermodynamic properties of systems and processes, such as energy, entropy, pressure, and temperature.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 303","Heat Transfer Laboratory","This laboratory will cover topics of dynamic thermodynamic processes, to include conduction, convection, and radiative heat transfer processes in solids, liquids, gases, and plasmas.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 310","Metrology","This course covers the concepts of measurements, to include accuracy, traceability, consistency, and uncertainty of different measurement systems relevant to manufacturing precision parts. Other topics include the relevance of strain, displacement, acceleration, temperature, and other material and process properties that may affect manufacturing outcomes.    (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 320","Applied Fluid and Gas Dynamics","This course consists of the study of compressible and incompressible fluid statics and dynamics.  Topics include laminar flows, turbulent flows, flow regimes (subsonic, supersonic), shock waves, and expansion waves.    (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 321","Process Monitoring and Optimization","Sensors and data acquisition will be used to generate data for process monitoring. Decision making based on the data will be described and implemented.    (RE) Prerequisite(s):AET 260  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 322","Mobile/Web Development I","Topics covered in this course include mobile and web app development using HTML and HTML5, JavaScript, CSS and frameworks, frontend, backend, and other frameworks, deployment, and authentication. This is the first of two courses dedicated to the junior practicum.    (RE) Prerequisite(s):AET 250 , COSC 302  (RE) Corequisite(s):COSC 340  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 323","Introduction to Electrical Systems","This course covers basic topics relevant to multiple applied engineering and technology fields, which may include DC/AC circuits, analog vs digital signals, transformers, sensors, motors, and generators.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 333","Internal Co-Op/Intern Experience in Engineering","This course is for students participating in an internal co-op or internship engineering experience. A technical report and/or presentation is required.    Grading Restriction:Satisfactory/No credit  Repeatability:May be repeated. Maximum 2 times.  Credit Restriction:Students may not receive credit for both AET 333 and EF 333 or EF 333N  (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 340","Instrumentation and Measurement","Fundamentals of common measurement systems, to include dynamic characteristics of instruments, statistical data treatment, and signal conditioning.    (RE) Prerequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 360","Electrochemistry Laboratory","Electrochemistry fundamentals and applications, including introduction to physical underpinnings with experimental measurements in a wet electrochemistry lab. Three-electrode cells, conductivity measurements, and in-situ electrochemical measurements. Applications of these measurements to engineered energy conversion and storage devices.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Corequisite(s):AET 200*  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 361","Junior Practicum: Propulsion System and Testing","Concepts from thermodynamics, fluid and gas dynamics, and heat transfer are applied to airbreathing and rocket propulsion. Testing of these systems is also covered.    (RE) Prerequisite(s):AET 200* , AET 302 , AET 320  (RE) Corequisite(s):AET 340  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 362","Manufacturing Automation Laboratory","Data will be combined with process models to select optimum operating parameters for maximum part quality and minimum cost.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 321  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 401","Senior Capstone I","This course is the first of two courses that ties together the science, engineering, and professional learnings of the chosen applied engineering and technology concentration with a focus on project design, execution, and reporting of actual problems faced by industry in a team environment.    (RE) Prerequisite(s):AET 333 or EF 333  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 402","Senior Capstone II","This course is the second of two courses that ties together the science, engineering, and professional learnings of the chosen applied engineering and technology concentration with a focus on project design, execution, and reporting of actual problems faced by industry in a team environment.    (RE) Prerequisite(s):AET 401  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 420","Electric Vehicles Laboratory","Introduction to batteries and fuel cells used in hybrid-electric and electric vehicle systems. Electrochemical performance, durability, and safety, characterized at the single-cell and system levels. Introduction to battery management and hybrid control systems. Second-life applications of energy storage technologies.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 200* , AET 301  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 421","Aerospace Engineering Laboratory","Designing, conducting, and reporting results of experimental exercises. Test standards and specifications. Analysis of data and formation of conclusions.   Contact Hour Distribution:2 hours lecture, 1 hour lab (RE) Prerequisite(s):AET 200* , AET 320 , AET 340  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 422","Mobile/Web Development II","Topics covered in this course include mobile and web app development using HTML and HTML5, JavaScript, CSS and frameworks, frontend, backend, and other frameworks, deployment, and authentication. This is the second of two courses dedicated to the junior practicum.    (RE) Prerequisite(s):AET 322  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
"(AET) Applied Engineering and Technology","AET 423","Design of Manufacturing Processes","Manufacturing processes are combined to produce components, assemblies, and systems. The design of manufacturing processes will be completed and evaluated.    (RE) Prerequisite(s):AET 362  Registration Restriction(s):Registration restriction of Tickle College of Engineering majors or Biosystems Engineering majors. All AET courses require a grade of C or better.","3"
