"subject","course_code","course_name","description","credits"
"Africana Studies","AFRS 120","African American History to 1865","Prerequisite/Corequisite: One GE Foundation course.   Survey course on African American history with origins in African culture and civilization. Focus on the role, impact and significance of African Americans in the U.S. from the colonial period through the American Revolution, enslavement and the Civil War.   Both grading options.","3"
"Africana Studies","AFRS 121","African American History Since 1865-Present","Prerequisite/Corequisite: One GE Foundation course.   Impact of social, economic and political change on African Americans after the Reconstruction period. Issues of migration, education, cultural development and business enterprises will be examined.   Both grading options.","3"
"Africana Studies","AFRS 140","Introduction to African American Literature","Prerequisite/Corequisite: One GE Foundation course.   A study of selected or representative literature of the African American writer. Special attention will be given to style, content, methodology and thematic approach.   Both grading options.","3"
"Africana Studies","AFRS 150","Critical Thinking in Africana Studies","Introduction to the nature and process of critical thinking. Extensive practice in critical reasoning directed toward developing cognitive skills and dispositions central to its application in academic work and in the analysis and advocacy of personal perspectives and social issues.   Both grading options.","3"
"Africana Studies","AFRS 154","Introduction to Africana Women’s Studies","Prerequisite/Corequisite: One GE Foundation course.   Critical introduction to basic concepts, perspectives and methodology in Africana women studies, focusing on historical and contemporary continental and diasporan African women’s experience, initiatives, issues, and intersections of race/class/gender within the context of their oppression, resistance and internal creative capacity.   Both grading options.","3"
"Africana Studies","AFRS 155","African American Music","Prerequisite/Corequisite: One GE Foundation course.   Nontechnical survey of African American music. Some attention is given to the impact of social movements on the musician and the music produced. Gospel, jazz and well-known derivatives will be highlighted.   Both grading options.","3"
"Africana Studies","AFRS 160","Introduction to Africana Arts","Prerequisite/Corequisite: One GE Foundation course.   A presentation of prevailing themes, methodology, concepts and meaning in African American art. Equal time will be given to early and contemporary art. The work of some Continental African artists will be introduced as appropriate.   Both grading options.","3"
"Africana Studies","AFRS 170A","Elementary Swahili","Prerequisites/Corequisite: Any Foundation course.   Introduction to grammar, syntax, comprehension, reading, writing and conversation in the language. Attention will be given to cultural context throughout the course.   Letter grade only (A-F).","4"
"Africana Studies","AFRS 201","History of Slavery","Historical examination of trans-Atlantic slave trade and its impact on Africa and the Western Hemisphere. Nature of slavery in Africa, Greece, Italy, the Caribbean, the Middle East, South America, and the United States. Legacy of slavery.   Both grading options.","3"
"Africana Studies","AFRS 255","Introduction to Hip Hop","A critical exploration of Hip Hop’s history and culture, which includes analysis of its impact and influence on contemporary aesthetic culture, race relations, gender politics and struggles for social justice.   Both grading options.","3"
"Africana Studies","AFRS 310","African American Male and Female Relationships","A comprehensive study of male/female patterns of interaction in the African American community. Some attention is given to institutional impact, role changes and projected images of relationships.   Both grading options.","3"
"Africana Studies","AFRS 319","Racial and Ethnic Experience in the United States","Prerequisite: Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage.  Critical examination race and ethnic relations in U.S. society with focus on the four racialized groups: American Indians, African Americans, Asian Americans, and Chicana/o | Latina/o Americans, engaging their histories, cultures, intellectual traditions, lived-experiences and racial and social justice struggles. Special attention is given to the formation and transformation of each racialized ethnic group and their particular and collective roles in the shaping and development of the United States.   Both grading options.   Same course as AIS 319 , ASAM 319 , and CHLS 319 . Not open for credit to students with credit in AIS 319, ASAM 319, CHLS 319, or WGSS 319.","3"
"Africana Studies","AFRS 325","Africana Psychology","Prerequisite: AFRS 110 or PSY 100  Develops the concept of Africana Psychology. Using comparative techniques, the course introduces students to common consequences in the experience of being a person of African descent, or a person of color.   Both grading options.","3"
"Africana Studies","AFRS 330","Politics of the African American Community","Prerequisites: AFRS 110 and AFRS 121 .  Study of the perspectives, styles, problems and dynamics of political activity in the African American Community.   Both grading options.","3"
"Africana Studies","AFRS 332","Civil Rights and the Law","Prerequisite: GE Foundation requirements.  Designed to provide the student with a basic understanding of the interaction between the American legal system and civil rights of African Americans, other minorities, women and the general citizenry.   Both grading options.","3"
"Africana Studies","AFRS 335","Economic Development in the African American Community","Prerequisites: AFRS 110 and AFRS 121 .  Development of business and banking institutions in the African American community. Some attention is given to the impact of external factors on development.   Letter grade only (A-F).","3"
"Africana Studies","AFRS 343A","African Literature","Prerequisites: GE Foundation requirements and one or more Exploration courses.  A general survey of traditional and contemporary African Literature within the context of the historical, political, social, economic, and cultural movements. Also, a comparison of Pan-African literature and Western literature.   Both grading options.","3"
"Africana Studies","AFRS 346","Africana Theatre","Prerequisites: GE Foundation requirements.  Introductory survey course of Africana theatre as a historic medium, profoundly revealing in its humanistic, literary, social and cultural heritage as it relates to Africa, America and the Caribbean.   Both grading options (Letter grade and Credit/No Credit).    Not repeatable for credit.","3"
"Africana Studies","AFRS 353","Religions of African Peoples","Prerequisites: GE Foundation requirements, one or more Exploration courses and upper division standing.  Critical examination of selected spiritual and ethical traditions of the world African community with emphasis on Maat, Ifa, Christianity and Islam, their sacred texts and commentaries, major themes, representative figures, and comparative analyses of their continental and diaspora expressions.   Both grading options.","3"
"Africana Studies","AFRS 354","African American Women and the Civil Rights Movement","Prerequisite: GE Foundation requirements.  A critical examination of vital and multiple roles African American women played in the modern civil rights movement. Emphasis on African American women’s agency, activism and shared vision, and role as an essential political force in reconceiving and reshaping U.S. history.   Both grading options.","3"
"Africana Studies","AFRS 400","African American Social Thought","Prerequisite: GE Foundation requirements, one or more Exploration courses, and upper division standing.  Survey of African American intellectual history, with emphasis on social theories and opposing schools of intellectual thought.   Both grading options.","3"
"Africana Studies","AFRS 410","The African American Family","Prerequisites: GE Foundation requirements. AFRS 325 or consent of instructor.  Systematic study and social-historical analysis of the structure and function of the African American Family in the United States. Sociological/ theoretical analysis of the models of family units, roles and interpersonal relations in society. Comparison with other family units in America.   Both grading options.","3"
"Africana Studies","AFRS 415","International Africana Children’s Literature","A survey of literature for and/or about African and African American children by authors from Africa, the U.S. the Caribbean and the rest of the Diaspora.   Both grading options.","3"
"Africana Studies","AFRS 420","African American Children in Public Schools","Theories, concepts and principles relating to the intellectual growth, development and learning of African American children.   Both grading options.","3"
"Africana Studies","AFRS 440","Black Los Angeles","Prerequisite: Completion of at least 60 units.  This course examines the history and experience of Black people in Los Angeles, CA. The course examines migratory patterns, housing and labor discrimination, the struggle for political influence and community organizations. Topics include the Central Avenue Jazz scene, Watts Rebellion, and more.   Both grading options.    Not repeatable for credit.","3"
"Africana Studies","AFRS 445","Africana Women’s Literary Tradition: Toni Morrison","Prerequisite(s): GE Foundation Requirements.  A critical examination of selected works by Toni Morrison using her theories of Black culture, aesthetics, language and distinct forms of expression. Special emphasis will be given to socio-cultural and socio-historical themes and settings. (Offered in the Spring).   Letter grade only (A-F).    Not repeatable for credit.","3"
"Africana Studies","AFRS 454","Africana Womanism: An Intellectual History","Prerequisites: GE Foundation requirements, one or more exploration courses and upper division standing.  Historical and critical study of the major schools of thought in Africana womanism, including continental and diasporan sources, historical evolution, cultural grounding, methodology, discourse on and with feminism, enduring and current issues and its relevance and relation to social change.   Both grading options.","3"
"Africana Studies","AFRS 475","Racism and Sexism: An Analytical Approach","Prerequisite: AFRS 332  Examination of institutions and a study of legislation which has been written and implemented in consequence of racism and sexism in American society. Social theories used to support and reject concepts of racism and sexism will also be presented.   Both grading options.","3"
"Africana Studies","AFRS 490","Selected Topics in Africana Studies","Prerequisite: Consent of instructor.  Topics of current interest in Africana Studies selected for intensive development.   Both grading options.    May be repeated to a maximum of 6 units with different topics in the same semester. Topics announced in the Schedule of Classes.","3"
"Africana Studies","AFRS 495","Research Methods in Africana Studies","Prerequisites: AFRS 110 and 6 units upper-division work in Africana Studies. For Department majors.  Presents information on use of scientific methods in Africana Studies, research theory, research design, sampling, measurement and science techniques. Focuses on instrument construction as well as testing reliability and validity.   Letter grade only (A-F).","3"
"Africana Studies","AFRS 498","Ancient Egyptian Ethical Thought","Prerequisites: GE Foundation requirements, one or more Exploration courses, and upper division standing.  Critical study of ethical thought of ancient Egypt with due attention to theological, literary and socio-historical context in which it was developed and evolved, including examination of its major ethical texts and comparative analysis with surrounding traditions.   Both grading options.","3"
"Africana Studies","AFRS 499","Directed Studies","(1 -3 units)   Prerequisite: Consent of instructor.  Permits individual students to pursue topics of special research interest.   Both grading options.    May be repeated to a maximum of 6 units.",""
"Africana Studies","AFRS 521","Critical Perspectives in Africana Studies","Examines the specific histories, cultures, intellectual traditions, lived experiences, and racial and social justice struggles of Africana communities from the perspective of Africana Studies, critically analyzing the particular and collective roles of these groups in the shaping and development of the United States.   Both grading options.    Not repeatable for credit.","3"
"Africana Studies","AFRS 525","Black Student Movements","This course examines the Black Students Movements from the mid1960s to the present. It explores the role and contribution of Black student activists in reshaping American Higher Education across generations.   Letter grade only (A-F).    Not repeatable for credit.","3"
"Africana Studies","AFRS 545","Africana Women’s Literary Tradition: Zora Neale Hurston","Proseminar and critical examination of selected works by Zora Neale Hurston using her theories of Black culture, aesthetics, language and distinct forms of expression. Special emphasis will be given to socio-cultural and socio-historical themes and settings.   Letter grade only (A-F).    Not repeatable for credit.","3"
"American Indian Studies","AIS 100A","Composition I","(3 units)Prerequisite(s:) CSU General Education Written Communication Placement. Directed Self-Placement must be completed prior to enrollment.Composition I does not count toward meeting the major requirements but does count toward graduation. Must have a “credit” to qualify for enrollment in a GE English Composition course. First half of a one-year composition course that offers intensive writing practice, ranging from generating ideas to final proofreading, with a focus on developing critical reading comprehension for specific writing tasks.Credit/No Credit grade only.    Same course asAFRS 100A,ASAM 100A,CHLS 104A, andENGL 100A. Not open for credit to students with credit in:AFRS 100A,ASAM 100A,CHLS 104A, orENGL 100A.",""
"American Indian Studies","AIS 100B","Composition II","Prerequisite(s): CSU General Education Written Communication Placement; credit in English ENGL 100A , CHLS 104A , AFRS 100A , ASAM 100A , AIS 100A , or ALI 150 ; or equivalent transfer course. Directed Self-Placement must be completed prior to enrollment.  Expository writing course designed for first-year students. Satisfies one of the writing requirements for general education at CSULB. Emphasizes academic discourse, focusing on analytical reading, thesis-driven writing, and rhetorical strategies.   Both grading options   Same course as AFRS 100B , ASAM 100B , CHLS 104B , and AFRS 100B . Not open for students with credit in AFRS 100B , ASAM 100B , CHLS 104B , ENGL 100B .","3"
"American Indian Studies","AIS 101","Introduction to the Study of Native American People","Corequisite/Prerequisite: Any GE Foundation course.   Examines history, culture, religion, art and societies of American Indian. Introduction to historical aspects of Native American experience and discuss these aspects of Native life as applied to contemporary American Indian issues.   Letter grade only (A-F).","3"
"American Indian Studies","AIS 105","American Indian History - Pre 1871","A survey of histories and cultures of American Indian Peoples in North America from pre‑contact to 1871 and analysis of political, cultural, economic, legal and military relationships that developed between the American Indians and foreign nations.   Both grading options.   Same course as HIST 105 . Not open for credit to students with credit in HIST 105 .","3"
"American Indian Studies","AIS 106","American Indian History - Post 1871","Survey of histories and cultures of American Indian Peoples in North America from 1871 to present.   Both grading options.   Same course as HIST 106 . Not open for credit to students with credit in HIST 106.","3"
"American Indian Studies","AIS 119","Introduction to Racial and Ethnic Studies","(3 units)Prerequisite/corequisite: One GE Foundation course.Survey of race and ethnic relations in the U.S. with a focus on four racialized groups: American Indians, African Americans, Asian Americans, and Chicanas/os/xs and Latinas/os/xs. Special attention is given to the formation and transformation of each racialized ethnic group and their particular and collective roles in the shaping and development of the United States.This course was previously AIS 215. The course number was changed in Fall 2021.Both Options: Letter Grade (A-F) and CR/NC.   Same course asAFRS 119,ASAM 119, andCHLS 119. Students may earn a maximum of 3 total units from all of these courses:AFRS 119, AFRS 215,  AIS 119, AIS 215,ASAM 119, ASAM 215,CHLS 119, or CHLS 215.",""
"American Indian Studies","AIS 222","American Indian Museum Studies","Prerequisite: One G.E. Foundation course.  Designed as a hybrid, online and face-to-face introduction to the meaning and significance of American Indian Art in the display and exhibition of American Indian culture. Includes fieldtrips to museums, online discussions and activities.   Letter grade only (A-F).","3"
"American Indian Studies","AIS 308","California Indian History","Prerequisite: GE Foundation requirements.  Study of relationship between Indian people and various European powers that influenced the settlement of the State of California. Areas to be explored include: indigenous people of California, Spanish invasion of 1769, Mexican secularization in 1834, and seizure by U.S. in 1846.   Letter grade only (A-F).    Not open for credit to students with credit in AIS 208.","3"
"American Indian Studies","AIS 313","American Indian Genders and Sexualities","Analysis of popular, feminist, queer and tribally specific theories and representations of American Indian genders and sexualities with a focus on literatures by American Indian women, men and two-spirit peoples.   Both grading options.   Same course as WGSS 313 . Not open for credit to students with credit in WGSS 313 .","3"
"American Indian Studies","AIS 319","Racial and Ethnic Experience in the United States","Prerequisites: Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage.  Critical examination of race and ethnic relations in U.S. society with a focus on the four racialized groups: American Indians, African Americans, Asian Americans, and Chicana/o | Latina/o Americans, engaging their histories, cultures, intellectual traditions, lived-experiences and racial and social justice struggles. Special attention is given to the trans/formation of each racialized ethnic group and their particular and collective roles in the shaping and development of the United States.   Both grading options.   Same course as AFRS 319 , ASAM 319 , and CHLS 319 . Not open for credit to student with credit in AFRS 319, ASAM 319, B/ST 319, CHLS 319, or WGSS 319. (Lecture/Discussion)","3"
"American Indian Studies","AIS 335","American Indian Philosophies","Detailed examination of American Indian tribal cultures and worldviews. Comparison of tribal philosophy and beliefs with that of western society. Special emphasis placed on traditional philosophical traditions as practiced in the cultural regions of North America and the sub-Arctic.   Letter grade only (A-F).","3"
"American Indian Studies","AIS 336","Indigenous Philosophies of Sustainability","Prerequisite: Completion of GE Foundation, one or more Explorations courses and upper-division standing.  Detailed examination and comparison of Indigenous philosophies of sustainability, worldviews, and life experiences of American Indians in the United States compared to western society. Emphasis on American Indian philosophical traditions and applied sustainability practices.   Letter grade only (A-F).","3"
"American Indian Studies","AIS 340","American Indian Literature","Prerequisite: GE Foundation requirements.  Analysis of the written and oral literacy traditions developed by American Indians. Range of works studied: oral history, tales, myths, song, prayer, poetry, short story, and novel.   Both grading options.   Same course as ENGL 340 . Not open for credit to student with credit in ENGL 340 .","3"
"American Indian Studies","AIS 345","Working with American Indian and Indigenous Families","Prerequisites: Completion of General Education Foundation, one or more Explorations courses and upper-division standing.  Systematic study and analysis of the structure and function of American Indian and Indigenous families in the United States. Examine the socioeconomic, political, and cultural factors that influence the family system and explore approaches to working with American Indian and Indigenous families.   Letter grade only (A-F).","3"
"American Indian Studies","AIS 410","American Indian Creative Cultural Practices","Lecture and studio instruction in the creative cultural practices of American Indian peoples. Assignments give students hands-on experience in the design and execution of creative projects that illustrate understandings of cultural sovereignty and are produced in collaboration with American Indian peoples.   Both grading options.  (Lecture‑activity 6 hours.) Same course as ART 410 .  Not open for additional credit to students with credit in AIS 420 or ART 410 .","3"
"American Indian Studies","AIS 421","Critical Perspectives in American Indian Studies","Course addresses American Indian intellectual principles, disciplinary knowledge formation, histories, cultures, and theoretical approaches alongside the collective and relational social justice struggles that American Indians experienced in the US to shape the field of American Indian Studies.   Letter grade only (A-F).    Not repeatable for credit.","3"
"American Indian Studies","AIS 450","American Indian and Indigenous Cinema","Prerequisites: Completion of GE Foundation courses; upper-division standing.  Examines American Indian and Indigenous self-representation in film. Focus on the history and theory of “Fourth World” cinema production.   Letter grade only (A-F).   Same course as CINE 450 . Not open for credit to students with credit in CINE 450 .","3"
"American Indian Studies","AIS 454","Contemporary Indigenous Arts in the United States and American Territories","Prerequisite(s): Completion of General Education Foundation.  Analysis of Indigenous arts in the United States and American territories, with an emphasis on Native American and Pacific Islander cultures, from 1950 to the present.   Letter grade only (A-F).   Same course as AH 454 . Not open for credit to students with credit in AH 454 .","3"
"American Indian Studies","AIS 485","American Indians and the Law","Prerequisites: Completion of the GE Foundation requirement, completion of one or more Exploration courses and upper-division status.  Students must have scored 11 or higher on the GWAR Placement Examination or completed the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive Capstone. Provides an in-depth study of the legal relationships between the United States, individual states, Indian people, and Indian Nations. Begins with first contact between Indian people and English colonists and continues to the present time.   Letter grade only (A-F).","3"
"American Indian Studies","AIS 490","Selected Topics in American Indian Studies","(1 -3 units)   Prerequisite: Consent of instructor.  Topics of current interest in American Indian studies selected for intensive development.   Both grading options.    May be repeated to a maximum of 6 units. Topics announced in the Schedule of Classes.",""
"American Indian Studies","AIS 497","Fieldwork in American Indian Studies","(1 -3 units)   Prerequisites: Upper-division standing, consent of instructor.  Supervised experience relevant to specific aspects of American Indian community in off-campus setting. Project must be related to student’s major or certificate program. Regular meetings with faculty supervisor and written reports required.   Both grading options.    May be repeated to a maximum of 6 units.",""
"American Indian Studies","AIS 499","Directed Studies","(1 -3 units)   Prerequisite: Consent of instructor.  Directed Studies to permit individual students to pursue topics of special interest.   Both grading options.    May be repeated to a maximum of 6 units.",""
"American Language Institute","ALI 145","American Language Advanced I","Prerequisite: Non-native speakers who score of 61-70 on the iBT TOEFL (Test of English as a Foreign Language) or who have not taken equivalent writing courses in another department are required to enroll. This course counts toward elective credit for undergraduates. It does not count toward graduation for Graduate students but counts toward course load credit.  ALI 145 is a developmental reading and writing course designed to help non-native English-speaking students achieve college-level competence in analytical reading and writing tasks. The course provides intensive practice in every stage of the writing process from generating ideas to final editing; it covers strategies for organization, development, and written expression.  The course emphasizes improved sentence structure and grammar applications of standard and academic English via textbook, classroom and online support.   Both grading options.    Counts toward elective credit for undergraduates. Does not count toward graduation for graduate students but does count toward course load credit.","3"
"American Language Institute","ALI 150","American Language Advanced I","Prerequisite: Non-native speakers who score between 71- 80 on the iBT TOEFL (Test of English as a Foreign Language) are required to enroll, or students who have successfully completed ALI 145 with a “C” or above. This course counts toward elective credit for undergraduates. It does not count toward graduation for Graduate students but counts toward course load credit.  ALI 150 is an advanced developmental writing course designed to help international students achieve college-level competence in analytical reading and writing tasks. The course focuses on strengthening reading, writing, and critical thinking skills in preparation for English Composition II ( ENGL 100 ) required of all students for graduation. ALI 150 is equivalent to ENGL 100A .   Both grading options.    Counts toward elective credit for undergraduates. Does not count toward graduation for graduate students but does count toward course load credit.","3"
